Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2248 203.0346 35.356 2.268e-15 1.779e-15 5.676e-16 1009.4263 71.09
DG2249 206.5622 37.4472 8.544e-16 7.062e-16 3.061e-16 431.7992 72.25
DG2250 200.0217 34.5095 9.186e-16 7.48e-16 3.009e-16 488.0037 70.21
DG2251 203.6267 34.7295 8.489e-16 6.876e-16 3.228e-16 441.4637 70.85
DG2252 204.1321 38.0049 9.074e-16 7.761e-16 3.662e-16 513.2474 71.49
DG2253 200.4083 35.6529 8.274e-16 7.262e-16 3.258e-16 475.8619 72.45
DG2254 198.9638 33.1423 9.304e-16 7.942e-16 3.366e-16 424.5039 71.58
DG2255 203.6673 35.4505 9.876e-16 8.112e-16 3.912e-16 473.3579 68.31
DG2256 198.2522 36.4972 7.821e-16 6.875e-16 3.068e-16 430.1266 70.28
DG2257 203.4828 33.369 8.677e-16 6.981e-16 2.862e-16 370.0611 71.71
DG2258 205.6754 35.4042 6.741e-16 4.884e-16 2.061e-16 615.515 67.73
DG2259 202.2063 38.0552 6.458e-16 5.467e-16 2.319e-16 585.2368 69.29
DG2260 198.5884 35.5035 9.641e-16 8.428e-16 3.108e-16 551.4324 72.06
DG2261 199.479 33.9251 9.265e-16 7.724e-16 3.396e-16 533.7131 71.49
