Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4801 18.8231 81.2965 3.7e-16 2.902e-16 9.142e-17 598.4343 369.02
DG4802 19.273 81.5725 1.414e-16 1.105e-16 4.809e-17 195.7265 365.42
DG4803 18.9832 81.7105 1.825e-16 1.458e-16 6.464e-17 181.2698 366.91
DG4804 18.6633 80.8221 1.44e-16 1.254e-16 5.428e-17 232.9271 367.2
DG4805 18.1046 80.989 1.36e-16 9.849e-17 4.718e-17 135.0699 369.84
DG4806 19.3559 81.5887 1.277e-16 1.144e-16 4.819e-17 169.4192 369.76
DG4807 18.5781 81.279 1.333e-16 1.007e-16 4.351e-17 165.8337 366.81
DG4808 19.3966 81.5752 1.332e-16 1.044e-16 4.694e-17 177.1781 365.4
DG4809 19.0075 80.9686 1.432e-16 1.23e-16 5.729e-17 159.8683 369.23
DG4810 18.7139 81.2032 1.414e-16 1.047e-16 4.742e-17 182.8011 365.85
DG4837 21.3188 69.2107 9.598e-17 7.376e-17 3.215e-17 193.3933 351.1
DG4838 21.2821 69.1327 1.498e-16 1.044e-16 5.214e-17 198.4067 351.55
