Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3410 286.2413 49.1984 1.934e-15 1.499e-15 5.14e-16 939.5666 147.88
DG3411 289.2046 49.3583 7.787e-16 7.024e-16 2.684e-16 431.335 145.54
DG3412 288.2817 48.5365 8.317e-16 7.212e-16 3.614e-16 433.7544 146.48
DG3413 285.0651 46.5087 7.264e-16 6.194e-16 2.407e-16 414.9168 147.93
DG3414 287.3922 51.3769 1.13e-15 7.973e-16 3.283e-16 438.6447 142.63
DG3415 283.8825 49.2969 7.62e-16 6.219e-16 2.808e-16 458.3087 143.87
DG3416 289.6473 48.2017 9.153e-16 6.038e-16 2.691e-16 582.7346 144.91
DG3417 288.2176 50.0355 8.644e-16 7.133e-16 2.956e-16 414.6568 144.68
DG3418 288.5638 47.5166 6.986e-16 6.143e-16 2.85e-16 456.3334 147.09
DG3419 284.8095 47.5526 8.508e-16 6.35e-16 2.39e-16 402.9755 146.38
DG3420 286.6458 49.1071 7.763e-16 5.69e-16 2.571e-16 475.3574 147.32
DG3421 286.2371 48.675 7.419e-16 5.867e-16 2.654e-16 387.3085 144.14
DG3422 287.4809 47.1701 8.316e-16 6.78e-16 2.701e-16 481.104 145.74
DG3423 284.82 50.0571 7.671e-16 6.315e-16 2.556e-16 473.4085 145.52
DG3424 288.1354 51.6221 8.155e-16 6.721e-16 2.742e-16 540.8395 147.48
