Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1582 24.2844 66.9094 2.211e-15 1.684e-15 5.494e-16 1259.9295 132.5
DG1583 22.5798 65.6716 9.197e-16 7.477e-16 3.621e-16 479.303 128.68
DG1584 25.1603 67.4387 1.301e-15 9.779e-16 3.686e-16 514.724 127.37
DG1585 24.0263 68.1081 5.089e-16 4.606e-16 2.032e-16 1008.8573 127.16
DG1586 27.4888 67.6891 8.477e-16 5.903e-16 2.789e-16 403.5892 128.71
DG1587 24.3058 64.084 8.985e-16 7.067e-16 3.059e-16 598.2389 127.42
DG1588 27.3914 68.0072 8.401e-16 6.563e-16 2.819e-16 472.9656 129.98
DG1589 22.9465 69.7516 9.426e-16 7.257e-16 2.969e-16 517.5456 126.89
DG1590 22.9746 64.6657 8.367e-16 6.91e-16 2.796e-16 566.1813 130.87
DG1591 25.9397 66.0585 7.469e-16 6.221e-16 2.877e-16 428.6629 131.76
DG1592 23.6643 64.638 9.147e-16 7.65e-16 3.449e-16 569.5181 131.53
DG1593 24.8438 67.941 6.305e-16 4.822e-16 2.13e-16 707.2378 127.08
DG1594 20.6771 67.3413 8.819e-16 6.936e-16 3.032e-16 442.8269 126.7
DG1595 25.6429 64.9136 7.607e-16 6.206e-16 2.518e-16 384.4287 128.23
DG1596 21.5436 68.4976 7.559e-16 6.904e-16 3.108e-16 450.1009 126.78
DG1597 26.3342 66.967 6.39e-16 4.885e-16 2.145e-16 694.1991 131.89
DG1598 26.6188 69.2966 1.221e-15 9.345e-16 3.755e-16 432.1704 131.61
DG1599 21.4821 67.6879 9.744e-16 8.064e-16 3.377e-16 429.0757 129.68
