Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3676 120.8555 137.3317 9.291e-17 7.419e-17 2.944e-17 235.1096 319.33
DG4309 110.8418 133.5605 4.528e-16 3.568e-16 1.156e-16 473.8258 304.32
DG4310 110.3751 131.5263 1.329e-16 1.007e-16 4.577e-17 257.4305 303.89
DG4311 110.1057 132.8567 1.226e-16 1.019e-16 4.304e-17 532.5791 311.14
DG4312 108.56 136.7346 1.806e-16 1.4e-16 6.454e-17 261.6392 313.22
DG4313 112.7116 132.3127 2.014e-16 1.57e-16 7.151e-17 235.0011 301.05
DG4314 108.9658 133.1644 1.714e-16 1.291e-16 5.376e-17 180.0267 303.07
DG4315 108.4053 135.9236 1.687e-16 1.539e-16 6.053e-17 235.3203 306.43
DG4316 107.9619 135.3225 1.959e-16 1.562e-16 6.065e-17 219.1065 309.66
DG4317 111.8863 134.0332 1.273e-16 1.122e-16 4.944e-17 333.1843 307.02
DG4318 109.73 132.0897 1.054e-16 9.507e-17 4.249e-17 277.3353 303.98
DG4319 110.0596 135.6686 1.936e-16 1.47e-16 6.877e-17 191.6924 306.25
DG4320 110.6645 131.9131 1.703e-16 1.337e-16 5.891e-17 232.0172 304.98
DG4321 111.4729 133.4556 1.241e-16 9.967e-17 4.717e-17 477.958 310.13
DG4322 107.5315 133.5602 1.686e-16 1.414e-16 6.158e-17 218.4775 305.0
DG4323 112.9549 132.4052 1.983e-16 1.542e-16 6.298e-17 197.5111 309.83
DG4324 109.6582 135.1723 1.871e-16 1.514e-16 7.065e-17 225.9299 308.57
DG4325 109.5742 134.0367 1.741e-16 1.286e-16 5.642e-17 178.5378 305.26
DG4326 108.5602 135.2922 2.539e-16 1.851e-16 7.836e-17 224.4294 301.96
DG4327 108.4781 133.3051 1.987e-16 1.724e-16 7.56e-17 260.243 301.34
DG4328 115.1772 133.7252 1.95e-16 1.473e-16 6.825e-17 237.8793 307.86
DG4329 113.1059 134.4368 1.982e-16 1.503e-16 7.547e-17 222.5605 311.23
DG4330 110.3795 134.1317 1.19e-16 1.014e-16 4.109e-17 351.9541 307.87
DG4331 115.1416 135.265 1.852e-16 1.622e-16 7.174e-17 238.1668 310.65
DG4332 110.7564 133.5967 1.704e-16 1.447e-16 6.337e-17 242.0402 309.06
DG4333 110.2205 131.8923 1.192e-16 1.029e-16 3.848e-17 285.2237 305.17
DG4334 110.9739 130.7615 2.486e-16 1.777e-16 6.789e-17 230.6708 301.55
DG4335 109.9358 130.0486 1.877e-16 1.581e-16 7.091e-17 214.171 301.65
DG4336 106.9023 134.3655 1.852e-16 1.504e-16 6.356e-17 229.1243 310.41
DG4337 107.9997 133.9098 1.804e-16 1.581e-16 7.309e-17 199.003 300.86
DG4338 112.119 136.5158 1.274e-16 1.059e-16 4.75e-17 231.1212 302.71
DG4339 111.6641 131.4781 1.857e-16 1.464e-16 6.94e-17 197.1113 301.56
DG4340 109.0758 134.2639 1.422e-16 1.407e-16 5.457e-17 165.0408 309.34
DG4341 114.3849 134.3468 1.636e-16 1.308e-16 5.373e-17 185.8082 302.72
DG4342 110.9497 133.153 1.306e-16 1.031e-16 4.466e-17 321.0539 306.5
DG4343 108.5172 136.4024 2.304e-16 2.074e-16 7.111e-17 210.6705 308.77
DG4344 112.9174 134.6753 2.012e-16 1.649e-16 6.528e-17 250.2672 300.59
DG4345 111.8738 132.1525 1.942e-16 1.694e-16 7.327e-17 247.9287 303.16
DG4346 110.1952 134.3514 1.514e-16 1.243e-16 5.177e-17 183.3992 301.41
DG4347 110.7239 130.2969 1.805e-16 1.448e-16 5.367e-17 201.0983 305.02
DG4348 108.8012 135.5572 1.961e-16 1.631e-16 6.541e-17 303.3458 304.72
DG4349 111.3925 132.318 1.579e-16 1.406e-16 6.438e-17 176.8878 309.28
DG4350 108.3573 135.044 1.791e-16 1.348e-16 6.34e-17 210.9433 308.43
DG4351 113.7538 133.1259 1.691e-16 1.435e-16 6.252e-17 183.0865 304.01
DG4352 110.7073 135.1896 1.891e-16 1.561e-16 6.643e-17 246.6593 306.65
DG4353 113.1485 135.4043 1.888e-16 1.526e-16 6.479e-17 190.513 312.51
