Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0552 321.6679 123.0915 1.147e-17 9.283e-18 4.609e-18 59.405 1125.24
DG2492 328.597 131.7378 5.299e-17 3.945e-17 1.392e-17 160.9729 1139.27
DG2493 328.3352 131.6561 1.309e-17 1.009e-17 4.833e-18 65.0169 1140.56
DG2494 328.672 131.6858 1.807e-17 1.54e-17 7.107e-18 67.5727 1140.63
DG2495 328.5011 131.5042 1.801e-17 1.532e-17 7.245e-18 83.2442 1141.63
DG2496 328.7584 131.7142 1.321e-17 1.131e-17 5.144e-18 99.7263 1139.67
DG2497 328.5848 131.9027 1.655e-17 1.534e-17 6.436e-18 58.1566 1141.79
DG2498 328.8595 131.4957 1.737e-17 1.538e-17 7.026e-18 65.4558 1139.76
DG2499 328.4564 131.5284 1.713e-17 1.439e-17 5.958e-18 48.8358 1141.94
DG2500 328.5407 131.6465 1.798e-17 1.578e-17 7.027e-18 54.5528 1141.35
DG2501 328.7668 131.9361 1.81e-17 1.421e-17 6.408e-18 53.0513 1142.34
