Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG5626 303.9501 134.2028 1.064e-16 7.799e-17 2.797e-17 170.1661 727.11
DG5627 304.568 134.6797 4.164e-17 3.836e-17 1.396e-17 98.8836 724.57
DG5628 304.0899 134.7303 2.597e-17 2.223e-17 9.188e-18 105.0268 727.14
DG5629 303.4215 134.0618 3.557e-17 3.201e-17 1.383e-17 78.1884 725.77
DG5630 303.4613 133.7638 4.126e-17 3.645e-17 1.734e-17 99.2871 724.96
DG5631 304.6348 134.3105 3.886e-17 3.086e-17 1.516e-17 120.2973 722.79
DG5632 304.6765 134.2186 2.436e-17 2.298e-17 9.139e-18 131.7691 724.81
DG5633 304.4308 133.966 2.727e-17 2.056e-17 9.844e-18 104.9356 723.9
DG5634 304.0599 134.3819 4.12e-17 3.229e-17 1.289e-17 90.4343 722.83
DG5635 304.5423 133.8006 2.737e-17 2.188e-17 9.157e-18 118.7624 724.12
DG5636 304.3117 134.7404 5.801e-17 4.369e-17 1.605e-17 96.212 723.81
DG5637 304.1709 134.2077 3.906e-17 2.982e-17 1.396e-17 89.7922 723.41
DG5638 304.0186 134.3939 3.535e-17 2.812e-17 1.267e-17 89.2195 724.35
DG5639 304.1662 134.6217 4.286e-17 3.623e-17 1.474e-17 99.1467 722.92
DG5640 304.79 134.0697 3.485e-17 2.995e-17 1.268e-17 92.1121 723.15
DG5641 303.1454 134.2459 2.561e-17 2.15e-17 8.093e-18 127.2688 723.01
DG5642 303.3041 134.5818 2.739e-17 1.955e-17 9.759e-18 109.6291 723.44
DG5643 303.9969 133.832 4.325e-17 3.496e-17 1.651e-17 90.1881 723.63
DG5644 303.7234 134.2753 3.047e-17 2.328e-17 9.245e-18 238.3606 729.7
