Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2879 333.3962 101.051 1.551e-15 1.221e-15 3.678e-16 578.3109 164.28
DG2880 335.0703 101.6921 5.301e-16 4.705e-16 1.847e-16 335.9185 161.54
DG2881 331.9435 100.3961 6.136e-16 5.154e-16 2.106e-16 546.8977 162.56
DG2882 335.2233 101.1428 8.236e-16 6.362e-16 2.548e-16 429.6145 165.6
DG2883 334.8133 100.2398 6.964e-16 5.406e-16 2.664e-16 380.9568 165.34
DG2884 334.1088 100.9792 6.802e-16 6.152e-16 2.477e-16 402.7307 162.36
DG2885 334.4659 101.4594 5.533e-16 4.829e-16 2e-16 423.638 161.69
DG2886 334.8151 99.922 6.806e-16 5.471e-16 2.339e-16 433.9046 162.71
DG2887 331.894 101.6469 5.46e-16 4.963e-16 2.072e-16 351.3785 160.52
DG2888 331.5542 100.5701 6.101e-16 4.534e-16 2.145e-16 367.8657 159.52
DG2889 331.5888 102.1839 5.8e-16 5.063e-16 2.169e-16 414.4766 159.94
DG2890 335.4377 100.9403 5.623e-16 4.863e-16 2.173e-16 429.0389 163.03
DG2891 332.8795 102.8317 9.049e-16 6.601e-16 2.56e-16 384.0693 165.02
