Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0447 233.8647 117.0056 1.519e-16 1.021e-16 4.066e-17 171.3661 555.81
DG0448 234.0103 116.741 5.904e-17 4.232e-17 1.795e-17 105.351 554.41
DG0449 234.1858 117.1979 6.191e-17 5.193e-17 2.113e-17 110.4111 554.02
DG0450 234.3953 117.6691 5.333e-17 4.322e-17 1.899e-17 94.4271 551.73
DG0451 233.9749 117.3832 4.197e-17 2.964e-17 1.492e-17 114.97 555.06
DG0452 233.7711 116.7944 5.793e-17 4.711e-17 2.133e-17 112.5603 551.77
DG0453 233.5825 117.1834 4.131e-17 3.295e-17 1.499e-17 173.8873 555.14
DG0454 233.706 116.9785 5.291e-17 4.902e-17 2.314e-17 131.7658 551.98
DG0455 233.455 116.4875 7.386e-17 6.581e-17 2.298e-17 114.7808 554.82
DG0456 234.0443 117.0539 5.739e-17 4.883e-17 2.167e-17 126.9139 551.07
DG0457 233.7016 117.4792 5.471e-17 4.878e-17 2.048e-17 130.814 554.26
DG0458 233.5736 117.3513 5.307e-17 3.993e-17 1.908e-17 113.8275 554.24
DG0459 233.2619 117.4801 6.05e-17 5.19e-17 2.274e-17 126.0061 551.79
DG0460 233.1437 117.2896 6.026e-17 5.234e-17 2.352e-17 128.5 555.17
DG0461 233.5073 116.6347 5.383e-17 4.109e-17 1.895e-17 108.2582 557.15
DG0462 233.439 116.7521 5.634e-17 4.955e-17 2.278e-17 101.3523 556.67
DG2273 243.4616 125.6991 6.751e-17 5.557e-17 2.483e-17 148.7066 550.79
DG2274 243.6967 125.6313 4.603e-17 3.452e-17 1.612e-17 213.7932 551.15
DG2275 243.6434 125.4807 9.679e-17 7.729e-17 2.885e-17 114.6285 550.25
