Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3630 198.2881 66.0145 1.488e-16 1.135e-16 3.857e-17 255.6807 543.59
DG3631 198.2598 67.1596 5.781e-17 4.429e-17 1.855e-17 109.059 549.29
DG3632 198.7024 65.5319 6.719e-17 5.318e-17 2.484e-17 113.8716 544.97
DG3633 198.7192 65.0991 6.083e-17 5.064e-17 2.394e-17 125.624 542.65
DG3634 198.777 66.2497 4.497e-17 3.932e-17 1.781e-17 205.9032 546.82
DG3635 197.5982 66.4464 6.082e-17 4.794e-17 1.9e-17 102.6449 545.16
DG3636 198.8974 66.9104 4.123e-17 3.24e-17 1.435e-17 113.8645 544.99
DG3637 198.672 66.6808 5.023e-17 4.781e-17 1.948e-17 109.4359 548.96
DG3638 197.876 65.0885 5.927e-17 4.839e-17 2.184e-17 95.0952 549.93
DG3639 198.249 65.8021 3.521e-17 2.931e-17 1.26e-17 145.311 549.08
DG3640 198.2095 66.0074 4.307e-17 3.255e-17 1.489e-17 177.1958 548.36
DG3641 198.6502 65.4624 5.373e-17 4.118e-17 1.815e-17 85.9155 548.94
DG3642 198.5377 65.8613 5.619e-17 4.42e-17 1.942e-17 99.1389 548.33
DG3643 197.3276 66.0128 5.534e-17 4.782e-17 2.047e-17 91.2713 544.03
DG3644 197.7387 65.4023 6.259e-17 4.518e-17 2.163e-17 114.4968 549.9
DG3645 197.658 66.8952 5.514e-17 4.373e-17 2.098e-17 115.7124 548.04
DG3646 198.8628 67.0118 6.473e-17 4.722e-17 2.269e-17 136.0412 550.37
DG3647 197.7227 66.4445 4.382e-17 3.569e-17 1.543e-17 158.7885 549.75
DG3648 197.5496 65.8639 3.829e-17 3.198e-17 1.406e-17 196.9039 546.09
DG3649 198.8761 65.5133 8.077e-17 7.081e-17 3.085e-17 116.4765 541.7
DG3650 197.188 65.9038 5.312e-17 4.203e-17 1.845e-17 96.4071 550.68
DG3651 198.8617 66.5153 6.426e-17 4.971e-17 2.393e-17 133.3158 545.9
DG3652 198.4709 66.0338 6.018e-17 4.894e-17 2.086e-17 125.4765 546.11
DG3653 198.5654 65.4995 8.126e-17 6.154e-17 2.392e-17 126.3491 547.18
DG3654 198.3291 67.1765 6.182e-17 5.224e-17 2.179e-17 111.9493 547.09
DG3655 198.6329 65.7341 6.656e-17 5.389e-17 2.266e-17 116.2811 551.47
