Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1376 133.3893 61.5094 7.992e-17 5.839e-17 2.105e-17 147.974 902.73
DG1377 132.6728 61.1844 2.744e-17 2.221e-17 1.018e-17 68.7446 906.86
DG1378 133.2085 61.1477 3.142e-17 2.565e-17 1.072e-17 94.4499 907.03
DG1379 132.6148 61.9832 2.804e-17 2.19e-17 9.069e-18 52.1313 903.29
DG1380 132.9638 62.0385 2.443e-17 2.189e-17 1.031e-17 71.6898 905.8
DG1381 133.5706 62.1373 2.884e-17 2.645e-17 1.051e-17 89.0277 903.42
DG1382 133.1614 61.8146 2.091e-17 1.843e-17 8.349e-18 143.0719 898.82
DG1383 133.0853 61.2821 2.122e-17 1.854e-17 7.714e-18 131.383 905.3
DG1384 133.8809 61.3211 2.623e-17 2.16e-17 1.052e-17 72.85 899.82
DG1385 133.0734 61.55 2.027e-17 1.653e-17 7.749e-18 224.8185 902.56
DG1386 133.9837 61.5137 3.876e-17 3.171e-17 1.373e-17 77.9794 901.02
DG1387 134.2239 61.3663 2.973e-17 2.414e-17 1.169e-17 76.3181 908.54
DG1388 132.6606 61.2374 2.805e-17 2.304e-17 9.77e-18 72.4853 901.55
DG1389 133.496 61.9131 3.013e-17 2.286e-17 1.137e-17 87.2969 901.47
DG1390 133.6768 61.1715 2.676e-17 2.472e-17 9.955e-18 75.7195 900.8
DG1391 133.702 60.6034 2.855e-17 2.364e-17 9.489e-18 68.3649 899.16
DG1392 133.7018 62.2492 1.704e-17 1.384e-17 7.322e-18 88.5681 907.19
DG1393 132.9725 61.8727 3.046e-17 2.413e-17 1.138e-17 85.862 906.06
DG1394 132.9242 61.8084 3.004e-17 2.197e-17 1.058e-17 78.3648 902.31
DG1395 133.316 61.8817 2.766e-17 2.295e-17 9.96e-18 74.4411 906.45
DG1396 133.9267 61.9775 2.708e-17 2.266e-17 1.075e-17 72.27 897.08
DG1397 133.7669 60.7361 2.888e-17 2.21e-17 9.966e-18 78.6323 908.62
DG1398 134.1958 61.8831 2.685e-17 2.012e-17 8.812e-18 59.1273 897.95
DG1399 133.0786 61.0651 2.947e-17 2.421e-17 1.015e-17 83.3282 907.61
DG1400 134.0217 61.7189 2.991e-17 2.211e-17 1.13e-17 81.836 905.22
DG1401 133.4843 62.2178 3.028e-17 2.697e-17 1.119e-17 77.0463 906.69
DG1402 132.9827 61.7534 3.009e-17 2.332e-17 9.288e-18 62.2318 906.42
DG1403 134.0478 62.0797 2.659e-17 2.294e-17 9.558e-18 72.0852 901.4
DG1404 134.1499 61.6918 3.364e-17 2.53e-17 1.196e-17 88.5927 905.1
DG1405 133.2672 60.8927 2.675e-17 2.139e-17 9.237e-18 74.2499 904.66
DG1406 133.073 60.9817 3.186e-17 2.287e-17 1.197e-17 90.3763 900.24
DG1407 133.3993 61.1154 2.174e-17 1.685e-17 7.456e-18 138.5514 907.06
DG1408 133.314 61.4131 2.199e-17 1.699e-17 7.316e-18 151.2544 906.66
DG1409 133.2189 61.1379 1.961e-17 1.835e-17 6.87e-18 115.0985 900.24
