Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1629 78.7828 41.3997 6.907e-17 6.332e-17 2.738e-17 202.0821 401.77
DG1630 79.0297 41.394 1.028e-16 8.657e-17 3.881e-17 183.6859 401.93
DG1631 79.2584 41.3306 1.056e-16 9.506e-17 3.955e-17 171.6086 401.59
DG1632 78.6173 40.9809 1.155e-16 9.328e-17 4.19e-17 168.7523 402.21
DG1633 79.0713 41.4203 1.062e-16 8.448e-17 3.512e-17 140.5666 401.3
DG1961 66.0444 58.5946 3.306e-16 2.491e-16 8.268e-17 541.066 407.48
DG1962 64.6651 58.7971 1.124e-16 1.022e-16 4.207e-17 159.784 410.77
DG1963 66.1866 57.7716 1.121e-16 9.143e-17 4.233e-17 169.1549 409.56
DG1964 65.6828 59.3681 1.215e-16 1.061e-16 4.773e-17 182.3657 410.28
DG1965 65.1796 58.6674 1.252e-16 9.719e-17 4.806e-17 174.432 410.39
DG1966 65.688 57.6759 1.196e-16 9.933e-17 4.717e-17 183.1606 408.21
DG1967 65.7132 57.8334 1.182e-16 9.508e-17 4.077e-17 226.4687 410.74
DG1968 66.0932 58.526 7.418e-17 6.241e-17 2.623e-17 410.2264 406.81
DG1969 66.4488 57.7843 1.191e-16 1.078e-16 4.423e-17 191.482 407.06
DG1970 66.1999 59.2116 1.132e-16 8.459e-17 4.091e-17 166.8445 412.21
DG1971 67.161 58.837 1.314e-16 1.084e-16 4.983e-17 180.5183 407.01
DG1972 65.4228 59.5134 1.22e-16 9.787e-17 3.765e-17 160.9641 411.8
DG1973 66.1538 59.132 1.192e-16 9.465e-17 4.097e-17 189.6762 412.25
DG1974 65.6005 59.473 1.23e-16 9.328e-17 3.758e-17 152.0845 409.43
DG1975 65.7938 58.3875 1.206e-16 8.33e-17 4.095e-17 153.0982 410.21
DG1976 66.2454 59.0817 8.186e-17 6.74e-17 3.001e-17 249.7508 408.35
DG1977 66.2356 58.6732 7.93e-17 6.804e-17 2.737e-17 255.3433 412.04
DG3064 70.9915 62.114 1.087e-16 9.035e-17 3.914e-17 173.5284 392.27
DG3065 70.9576 61.8997 1.297e-16 1.069e-16 4.286e-17 184.4341 392.3
DG3066 70.6586 62.1634 9.949e-17 9.364e-17 4.063e-17 150.3664 392.44
