Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1029 25.7734 57.6826 1.521e-16 1.315e-16 4.235e-17 288.8787 521.66
DG1030 26.1122 58.0091 6.812e-17 5.356e-17 2.513e-17 116.87 516.97
DG1031 25.3842 57.9654 4.794e-17 3.556e-17 1.583e-17 133.969 517.16
DG1032 25.4389 58.1075 5.922e-17 5.341e-17 2.487e-17 133.7715 520.9
DG1033 25.6572 57.87 4.12e-17 3.646e-17 1.627e-17 144.6222 516.58
DG1034 25.9316 58.1979 8.58e-17 7.536e-17 2.889e-17 115.2511 519.52
DG1035 25.2901 58.0475 6.507e-17 5.714e-17 1.981e-17 111.7167 518.99
DG1036 25.7274 58.1772 6.221e-17 5.199e-17 2.161e-17 145.9658 520.4
DG1037 26.4422 57.3988 6.401e-17 5.591e-17 2.503e-17 135.0232 521.41
DG1038 26.1542 57.4109 6.581e-17 4.723e-17 2.273e-17 167.2536 520.59
DG1039 25.9853 57.9338 6.083e-17 5.328e-17 2.481e-17 125.4476 521.15
DG1040 25.5355 57.9012 6.418e-17 6.018e-17 2.412e-17 153.4306 516.46
DG1041 25.6054 57.3245 6.096e-17 5.623e-17 2.439e-17 124.4767 516.53
DG4212 29.9419 68.5535 4.173e-17 3.791e-17 1.676e-17 131.8791 523.82
