Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2947 18.9925 44.1388 2.61e-16 2.082e-16 7.039e-17 412.5884 415.45
DG2948 19.1291 44.7952 1.116e-16 8.099e-17 3.635e-17 193.3408 415.25
DG2949 18.3685 44.2622 1.583e-16 1.2e-16 4.447e-17 185.0509 415.4
DG2950 19.9648 43.6707 1.16e-16 1.07e-16 4.148e-17 173.2422 414.62
DG2951 19.8582 44.2322 9.065e-17 8.804e-17 3.651e-17 188.4869 412.82
DG2952 19.1726 43.8303 1.151e-16 8.819e-17 4.031e-17 209.4072 412.99
DG2953 18.7321 43.5494 1.171e-16 9.914e-17 4.04e-17 189.7399 413.8
DG2954 18.8343 44.3637 1.139e-16 7.993e-17 3.84e-17 159.3586 415.43
DG2955 19.8209 44.1228 1.149e-16 7.872e-17 4.102e-17 180.6171 413.33
DG2956 19.8254 44.3804 9.887e-17 8.032e-17 3.785e-17 137.2842 414.95
