Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3697 41.2918 20.6952 2.109e-15 1.626e-15 4.931e-16 953.6224 203.87
DG3698 41.8529 19.8043 8.479e-16 7.057e-16 2.616e-16 391.1321 201.95
DG3699 36.1077 19.8401 7.171e-16 6.052e-16 2.903e-16 406.4092 202.46
DG3700 46.0447 21.4064 7.506e-16 6.608e-16 3.052e-16 525.3567 201.48
DG3701 48.2331 20.3506 7.009e-16 5.716e-16 2.623e-16 401.497 203.19
DG3702 34.0619 20.3939 7.448e-16 6.056e-16 2.486e-16 349.766 203.11
DG3703 40.2316 20.0424 5.435e-16 4.106e-16 1.858e-16 1165.5908 202.11
DG3704 38.329 18.9671 8.201e-16 7.191e-16 2.825e-16 502.0821 200.14
DG3705 41.202 22.6758 6.539e-16 6.363e-16 2.219e-16 446.7656 202.24
DG3706 41.2256 20.2807 7.616e-16 6.249e-16 2.259e-16 299.8966 201.77
DG3707 45.3978 21.2694 7.269e-16 5.661e-16 2.535e-16 415.2503 203.08
DG3708 40.1616 20.9903 5.796e-16 4.693e-16 2.059e-16 482.6934 203.47
DG3709 37.2705 19.0624 8.039e-16 7.115e-16 2.992e-16 469.1064 203.25
DG3710 43.656 19.9043 8.88e-16 7.107e-16 3.311e-16 444.3984 203.49
DG3711 45.321 21.5301 7.822e-16 5.989e-16 2.636e-16 457.8825 202.84
DG3712 35.7005 22.94 1.176e-15 8.327e-16 3.229e-16 482.5452 200.42
