Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0483 247.1632 147.4125 6.867e-17 4.779e-17 1.613e-17 215.1893 935.19
DG0484 247.171 147.5157 2.368e-17 2.016e-17 8.443e-18 81.023 934.81
DG0485 247.1582 147.6801 3.352e-17 2.699e-17 1.097e-17 67.3421 935.05
DG0486 246.7511 147.4143 2.359e-17 1.706e-17 8.385e-18 67.1462 934.67
DG0487 247.2325 146.9851 2.476e-17 2.181e-17 9.4e-18 86.879 935.97
DG0488 246.9521 147.5552 2.238e-17 1.781e-17 7.713e-18 63.7614 934.99
DG0489 247.2883 147.6874 1.709e-17 1.287e-17 6.038e-18 80.6387 935.57
DG0490 247.4512 147.4264 2.222e-17 1.917e-17 8.302e-18 70.374 936.02
DG0491 247.0137 147.1505 3.248e-17 2.599e-17 1.071e-17 60.7046 934.49
DG0492 247.5827 147.2423 2.759e-17 2.072e-17 1.014e-17 68.6808 934.67
DG0493 247.8371 147.4713 2.242e-17 1.943e-17 9.025e-18 73.2926 935.88
DG2985 247.6166 129.3073 2.082e-17 1.879e-17 8.386e-18 52.3983 905.84
DG2986 247.6577 129.3567 2.431e-17 2.016e-17 8.564e-18 51.5369 906.57
