Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4430 262.3947 79.7672 4.286e-17 3.071e-17 1.124e-17 142.1029 1209.91
DG4431 262.5015 79.6314 1.187e-17 8.803e-18 4.462e-18 103.9145 1204.32
DG4432 262.4172 80.0829 1.568e-17 1.16e-17 5.251e-18 51.4602 1210.63
DG4433 262.8112 79.4832 1.606e-17 1.335e-17 5.937e-18 64.9801 1205.2
DG4434 262.1082 79.9891 1.672e-17 1.333e-17 6.13e-18 53.3689 1206.94
DG4435 261.9229 79.7552 1.485e-17 1.138e-17 5.882e-18 54.2096 1207.43
DG4436 261.9524 80.2118 1.676e-17 1.307e-17 6.451e-18 56.3974 1207.87
DG4437 262.2212 79.5387 1.146e-17 9.395e-18 4.407e-18 102.0578 1208.74
DG4438 261.7143 80.0022 1.558e-17 1.208e-17 5.348e-18 44.8985 1206.24
DG4439 262.023 79.6435 2.056e-17 1.789e-17 7.268e-18 45.2848 1206.48
DG4440 262.6084 80.1927 1.498e-17 1.25e-17 5.302e-18 54.2688 1211.34
DG4441 262.267 79.4202 1.503e-17 1.224e-17 5.485e-18 52.3068 1212.37
DG4442 262.7788 79.2384 1.47e-17 1.141e-17 5.797e-18 52.4487 1207.25
DG4443 262.2766 79.7041 1.476e-17 1.222e-17 5.555e-18 57.8825 1209.05
DG4444 262.842 79.4958 1.446e-17 1.174e-17 5.4e-18 47.0762 1209.28
DG4445 262.6413 79.7302 1.583e-17 1.324e-17 6.21e-18 60.9895 1204.97
DG4446 262.3252 80.2947 1.623e-17 1.429e-17 6.169e-18 60.6552 1207.14
DG4447 262.3144 79.7666 1.478e-17 1.237e-17 5.212e-18 57.8356 1205.99
DG4448 262.0281 80.1582 2.222e-17 1.626e-17 7.31e-18 50.3819 1207.03
DG4449 262.5974 79.1888 1.536e-17 1.323e-17 6.121e-18 64.1079 1209.12
DG4450 262.5832 79.9545 1.348e-17 1.196e-17 5.846e-18 52.4291 1209.65
DG4451 262.3884 79.5002 1.197e-17 9.584e-18 4.611e-18 98.934 1207.58
DG4452 262.6832 79.6457 1.168e-17 9.628e-18 4.166e-18 107.4493 1212.64
DG4453 262.5143 80.1047 1.545e-17 1.213e-17 5.411e-18 71.8647 1208.04
DG4454 262.3935 79.9328 1.038e-17 8.809e-18 3.737e-18 117.8134 1207.74
DG4455 262.1785 79.8447 1.379e-17 1.269e-17 4.888e-18 50.335 1213.29
DG4456 262.5737 79.5322 1.036e-17 8.099e-18 3.961e-18 90.7005 1208.34
DG4457 262.8018 79.7862 9.995e-18 7.874e-18 3.138e-18 64.6356 1207.42
