Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0825 130.2506 73.6627 2.257e-16 1.69e-16 5.487e-17 451.1198 489.85
DG0826 129.7053 72.8416 7.95e-17 6.819e-17 3.264e-17 145.8515 488.57
DG0827 130.922 74.1539 5.681e-17 4.163e-17 1.647e-17 153.5833 488.05
DG0828 129.039 73.8028 6.351e-17 5.812e-17 2.729e-17 126.2302 488.12
DG0829 129.6193 73.3919 8.778e-17 7.269e-17 3.273e-17 133.8215 492.01
DG0830 131.2284 73.9331 9.133e-17 6.815e-17 2.92e-17 151.3691 485.1
DG0831 130.1431 73.232 9.153e-17 7.53e-17 3.32e-17 164.5749 490.2
DG0832 129.8001 73.7499 5.578e-17 4.243e-17 1.944e-17 302.9389 492.2
DG0833 130.7029 73.9007 6.382e-17 5.297e-17 2.271e-17 247.8734 492.3
DG0834 130.2186 73.436 7.987e-17 6.105e-17 2.629e-17 121.7744 484.42
DG0835 130.5424 74.653 5.478e-17 4.743e-17 2.266e-17 131.0225 486.14
DG0836 130.7987 74.4689 7.701e-17 6.271e-17 2.571e-17 114.8572 491.02
DG0837 129.2848 73.6774 7.957e-17 6.292e-17 3.144e-17 120.0164 491.44
DG0838 130.7122 72.7044 1.223e-16 8.815e-17 3.824e-17 104.8227 488.49
DG0839 129.6844 73.2943 7.375e-17 6.745e-17 2.766e-17 130.4767 486.66
DG0840 129.4754 73.2727 8.066e-17 6.999e-17 2.706e-17 125.7549 487.68
DG0841 130.1081 73.2439 5.66e-17 4.627e-17 2.038e-17 158.177 486.25
DG0842 129.5273 73.1877 9.066e-17 7.621e-17 3.229e-17 138.4622 490.73
DG0843 131.1441 74.5108 7.631e-17 6.207e-17 2.874e-17 130.3797 489.94
DG0844 130.8545 73.8785 8.667e-17 7.532e-17 3.502e-17 147.8068 485.45
DG0845 129.9868 74.3257 5.929e-17 4.949e-17 1.994e-17 141.9229 487.98
