Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1716 130.2166 64.9349 1.858e-16 1.586e-16 5.136e-17 391.9927 445.35
DG1717 131.1074 64.845 7.651e-17 6.355e-17 2.69e-17 149.7519 445.49
DG1718 130.1776 64.0761 7.177e-17 5.662e-17 2.509e-17 107.283 448.45
DG1719 130.0207 65.453 8.317e-17 6.891e-17 2.865e-17 143.5892 446.26
DG1720 130.9708 65.4494 7.304e-17 5.571e-17 2.642e-17 102.0815 449.47
DG1721 129.6007 65.5347 9.912e-17 7.966e-17 3.263e-17 115.3424 449.68
DG1722 130.6957 64.3253 7.809e-17 5.666e-17 3.007e-17 132.8026 449.86
DG1723 129.5182 64.8619 8.013e-17 7.23e-17 3.377e-17 146.2408 451.93
DG1724 129.8284 65.4536 7.287e-17 6.002e-17 2.387e-17 125.3122 449.56
DG1725 129.7724 65.0676 7.361e-17 5.81e-17 2.242e-17 105.1652 448.1
DG1726 130.6199 64.4595 7.674e-17 6.191e-17 2.518e-17 123.3169 449.07
DG1727 129.4792 65.296 7.342e-17 6.875e-17 2.831e-17 142.6621 449.21
DG1728 130.3949 65.4886 8.384e-17 6.704e-17 2.863e-17 123.4457 451.82
DG1729 130.6593 64.4005 4.686e-17 3.921e-17 1.898e-17 195.1829 451.12
DG1730 131.1313 65.0624 8.185e-17 6.187e-17 2.692e-17 157.0599 445.57
DG1731 130.6603 64.9017 6.581e-17 5.901e-17 2.553e-17 122.6862 449.19
DG1732 130.8493 64.7662 8.486e-17 6.875e-17 2.823e-17 134.1498 450.0
DG5360 125.7473 60.8122 2.232e-16 1.664e-16 5.78e-17 474.9219 448.75
DG5361 124.905 59.7398 6.447e-17 4.8e-17 2.418e-17 211.835 445.29
DG5362 123.6121 59.9641 6.064e-17 4.82e-17 1.963e-17 140.3956 445.02
DG5363 125.673 62.6264 8.65e-17 6.86e-17 2.968e-17 125.7957 442.03
DG5364 126.9512 59.9079 8.684e-17 7.437e-17 3.45e-17 162.406 451.4
DG5365 126.09 60.3871 5.912e-17 4.565e-17 2.057e-17 259.2707 446.25
DG5366 124.6974 60.8572 7.329e-17 5.555e-17 2.38e-17 258.8825 437.14
DG5367 126.444 61.2699 8.32e-17 6.992e-17 2.822e-17 158.3834 445.88
DG5368 124.023 61.9854 1.009e-16 7.178e-17 3.19e-17 159.1997 452.11
DG5369 123.6824 61.6411 5.783e-17 4.478e-17 2.061e-17 159.479 450.84
DG5370 124.4724 60.297 7.912e-17 6.478e-17 2.905e-17 133.5534 441.06
DG5371 122.9933 61.8761 8.188e-17 7.106e-17 3.099e-17 126.3489 452.24
DG5372 125.8102 63.0737 8.704e-17 6.609e-17 3.067e-17 165.3289 443.29
DG5373 127.1166 59.8566 8.924e-17 6.489e-17 3.011e-17 147.7601 443.95
DG5374 126.4703 59.2698 8.347e-17 6.776e-17 2.979e-17 136.6389 450.34
DG5375 125.1544 61.4113 7.904e-17 6.512e-17 2.919e-17 130.2621 437.66
DG5376 126.7476 61.0006 6.332e-17 5.525e-17 2.212e-17 246.0731 438.66
DG5377 126.1837 59.1143 1.014e-16 8.417e-17 3.498e-17 157.825 451.54
DG5378 125.2325 62.077 8.384e-17 7.328e-17 3.012e-17 114.9426 446.25
DG5379 125.4882 59.4054 5.69e-17 4.574e-17 1.99e-17 213.5879 446.17
DG5380 126.7025 59.4832 1.117e-16 8.057e-17 3.445e-17 145.9012 440.23
DG5381 128.2122 60.4186 1.206e-16 8.839e-17 3.64e-17 132.357 444.89
DG5382 125.3203 61.5524 8.055e-17 5.868e-17 3.012e-17 131.0901 449.65
