Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4776 244.5383 17.9896 4.536e-16 3.126e-16 1.048e-16 340.3204 371.65
DG4777 243.3643 17.377 1.51e-16 1.104e-16 5.68e-17 178.0914 373.12
DG4778 247.3076 16.9737 1.692e-16 1.378e-16 6.431e-17 179.8228 372.61
DG4779 244.588 19.2495 1.677e-16 1.282e-16 5.787e-17 211.3382 370.86
DG4780 245.4968 18.6366 1.688e-16 1.236e-16 5.766e-17 220.7573 372.42
DG4781 246.0734 17.1219 1.139e-16 8.826e-17 3.815e-17 248.9517 373.65
DG4782 248.8244 17.2349 1.58e-16 1.38e-16 5.948e-17 266.597 373.06
DG4783 247.9494 17.4366 1.59e-16 1.376e-16 5.906e-17 207.6018 370.51
DG4784 245.9225 18.8991 1.499e-16 1.211e-16 5.036e-17 180.8393 373.35
DG4785 246.2569 17.2853 1.563e-16 1.319e-16 5.553e-17 197.4807 370.41
DG4786 245.1992 17.6259 1.612e-16 1.387e-16 5.726e-17 197.539 373.45
DG4787 243.4085 18.4635 1.699e-16 1.328e-16 6.046e-17 209.3627 371.72
DG4788 244.2413 17.1035 1.523e-16 1.28e-16 5.33e-17 192.5047 373.24
DG4789 240.4768 17.8232 1.584e-16 1.356e-16 5.523e-17 215.7175 371.83
DG4790 245.5701 16.9858 1.043e-16 8.653e-17 3.774e-17 254.9134 373.33
DG4791 242.0001 16.8375 1.367e-16 1.29e-16 5.518e-17 182.8643 372.53
DG4792 243.9309 18.3653 1.561e-16 1.358e-16 5.465e-17 202.6011 370.66
DG4793 241.0662 17.5775 1.095e-16 7.928e-17 3.309e-17 227.2583 372.63
DG4794 242.674 17.3734 1.07e-16 8.269e-17 3.902e-17 298.5149 372.03
DG4795 243.5571 18.3093 1.662e-16 1.373e-16 5.837e-17 212.6261 370.23
DG4796 246.2744 18.1695 1.1e-16 9.218e-17 3.683e-17 210.9478 371.63
