Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1939 91.5863 115.2264 5.326e-16 4.74e-16 1.902e-16 1365.8284 183.09
DG1940 93.1871 114.7846 1.005e-15 7.83e-16 3.694e-16 543.5971 183.12
DG1941 92.3718 116.6246 9.19e-16 6.304e-16 2.979e-16 405.1239 185.24
DG1942 92.7248 116.5099 9.233e-16 6.743e-16 3.215e-16 412.7514 184.62
DG1943 92.7002 113.9931 8.959e-16 7.152e-16 3.08e-16 460.5653 182.91
DG1944 91.3529 116.0272 9.706e-16 7.31e-16 3.045e-16 427.3707 184.42
DG1945 91.3659 115.8754 8.995e-16 8.065e-16 3.459e-16 482.0521 185.37
DG1946 91.6146 116.3208 9.167e-16 7.439e-16 3.284e-16 541.9812 183.22
DG1947 92.0552 117.2224 1.014e-15 7.371e-16 3.281e-16 610.935 185.37
DG3483 96.7975 114.4032 7.197e-16 5.61e-16 2.7e-16 903.8465 185.42
DG3484 96.8151 114.0854 1.285e-15 1.095e-15 4.055e-16 420.7533 184.68
DG3485 96.4585 114.9004 9.441e-16 7.707e-16 3.09e-16 448.9274 185.61
DG3486 97.8787 114.6033 9.233e-16 8.22e-16 3.994e-16 533.1056 184.41
DG3487 96.8207 115.4981 9.824e-16 8.817e-16 3.518e-16 493.5798 183.9
DG3488 96.7872 113.3941 9.436e-16 7.628e-16 3.296e-16 414.7049 184.36
