Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1890 36.1464 104.416 2.022e-17 1.647e-17 7.264e-18 102.9362 826.48
DG1891 36.0454 104.5872 2.258e-17 1.729e-17 7.696e-18 96.5326 826.57
DG1892 36.19 104.3381 3.087e-17 2.453e-17 1.045e-17 99.9172 826.58
DG1893 36.0503 104.4828 3.213e-17 2.609e-17 1.199e-17 78.3831 825.87
DG1894 36.1393 104.4063 3.06e-17 2.42e-17 9.923e-18 74.147 826.51
DG2780 23.672 111.4021 2.091e-17 1.624e-17 8.272e-18 166.4043 836.56
DG2781 23.711 111.2793 2.963e-17 2.408e-17 1.121e-17 64.7066 838.21
DG2782 23.7869 111.4588 2.892e-17 2.315e-17 1.118e-17 76.0849 837.41
DG2783 23.4819 111.3059 2.982e-17 2.453e-17 1.23e-17 74.23 838.0
DG2784 23.4989 111.5775 3.315e-17 2.447e-17 1.142e-17 79.1243 836.86
DG2785 23.7656 111.3055 3.199e-17 2.362e-17 1.077e-17 105.728 837.13
DG2786 23.8153 111.2246 2.984e-17 2.697e-17 1.177e-17 83.7331 838.42
