Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0662 108.4465 98.0147 8.109e-16 5.88e-16 1.979e-16 438.1065 213.62
DG0663 109.7198 96.9286 3.256e-16 2.868e-16 1.387e-16 277.4112 218.65
DG0664 107.261 97.6911 3.083e-16 2.271e-16 9.82e-17 259.7128 221.22
DG0665 108.0367 98.0753 2.393e-16 2.114e-16 8.689e-17 243.9288 212.75
DG0666 105.8262 99.4071 2.777e-16 2.537e-16 1.081e-16 275.4079 211.17
DG0667 108.0717 100.0366 1.981e-16 1.482e-16 6.473e-17 260.5766 210.01
DG0668 107.9206 98.0633 3.128e-16 2.677e-16 1.153e-16 288.4923 208.7
DG0669 110.9428 99.0729 2.292e-16 1.57e-16 7.065e-17 230.5999 217.46
DG0670 108.1675 97.8531 2.733e-16 2.16e-16 9.503e-17 285.1049 215.19
DG0671 109.6446 98.8996 3.155e-16 2.601e-16 1.224e-16 275.7384 216.07
DG0672 108.123 97.9199 2.883e-16 2.367e-16 1.055e-16 237.4051 213.66
DG0673 108.4917 97.0237 2.911e-16 2.251e-16 1.07e-16 270.0577 218.48
DG0674 108.5337 99.8807 2.85e-16 2.178e-16 9.683e-17 250.7699 213.17
DG0675 110.6288 95.9013 2.243e-16 1.832e-16 6.675e-17 330.9392 220.03
DG0676 110.3892 98.0635 2.027e-16 1.785e-16 7.932e-17 362.1834 208.49
DG0677 109.1449 95.1557 3.006e-16 2.514e-16 1.147e-16 292.3901 218.79
DG0678 107.2339 95.7723 3.158e-16 2.418e-16 9.924e-17 281.9956 217.63
DG0679 110.8642 98.4863 2.762e-16 2.26e-16 1.002e-16 248.0926 219.3
DG0680 107.2011 98.8783 2.605e-16 1.986e-16 8.435e-17 233.3002 215.51
DG0681 109.1744 100.5649 2.901e-16 2.481e-16 1.081e-16 255.4795 212.85
DG0682 109.2717 98.4684 2.89e-16 2.461e-16 1.078e-16 274.3724 212.89
DG0683 106.2619 96.5523 2.15e-16 1.786e-16 7.655e-17 257.3666 212.87
DG0684 110.8589 95.8796 3.057e-16 2.509e-16 1.176e-16 286.2207 216.95
DG0685 108.7834 99.4875 2.214e-16 1.753e-16 7.262e-17 457.8707 209.12
DG0686 107.5784 98.1766 3.66e-16 2.618e-16 1.159e-16 270.4021 213.99
DG0687 106.7603 96.1648 4.196e-16 3.207e-16 1.327e-16 306.5187 216.39
DG0688 107.261 98.9655 2.644e-16 2.175e-16 9.083e-17 209.8154 210.78
DG0689 107.1587 99.4065 3.372e-16 2.79e-16 1.26e-16 277.4087 212.77
DG0690 108.7393 99.6041 3.008e-16 2.333e-16 1.016e-16 287.5468 210.42
DG0691 106.4875 98.9285 2.837e-16 2.255e-16 1.112e-16 259.0093 212.72
