Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1277 34.3283 103.1681 2.747e-17 2.616e-17 1.194e-17 102.2377 641.36
DG2142 25.751 133.6665 2.972e-17 2.184e-17 1.073e-17 104.2345 644.67
DG4816 49.3609 126.0289 1.179e-16 9.442e-17 3.14e-17 285.586 627.46
DG4817 50.1719 126.4858 4.795e-17 3.595e-17 1.522e-17 93.0749 626.82
DG4818 48.6728 126.0539 4.496e-17 3.622e-17 1.558e-17 92.2334 622.07
DG4819 48.9548 126.2446 4.13e-17 3.952e-17 1.789e-17 90.1997 626.48
DG4820 49.6263 126.5093 4.087e-17 3.687e-17 1.606e-17 120.651 622.94
DG4821 49.5923 125.6506 4.166e-17 3.408e-17 1.521e-17 89.787 627.65
DG4822 49.974 126.1859 3.121e-17 2.677e-17 1.153e-17 101.9953 627.39
DG4823 49.8648 125.9647 4.948e-17 4e-17 1.514e-17 98.5524 626.1
DG4824 49.2691 126.3261 4.77e-17 3.605e-17 1.629e-17 113.4587 626.45
DG4825 48.7795 125.5092 4.871e-17 3.97e-17 1.719e-17 95.7166 625.05
DG4826 49.2423 125.8986 3.373e-17 2.45e-17 1.223e-17 239.8048 622.3
DG4827 50.0805 126.232 4.621e-17 3.572e-17 1.481e-17 83.1739 626.47
DG4828 49.1606 125.3245 4.599e-17 3.823e-17 1.454e-17 122.4799 624.8
DG4829 50.3858 126.1611 4.894e-17 4.189e-17 1.904e-17 108.6824 622.78
DG4830 49.4077 125.6746 4.079e-17 3.758e-17 1.622e-17 84.5192 627.81
DG4831 49.679 126.3179 3.562e-17 3.028e-17 1.265e-17 174.1521 622.48
DG4832 49.5679 126.1766 3.442e-17 2.633e-17 1.316e-17 177.3175 622.29
DG4833 48.9754 126.0685 5.283e-17 3.719e-17 1.866e-17 111.8021 624.74
DG5066 44.561 135.8155 4.694e-17 3.694e-17 1.551e-17 89.7868 624.93
DG5067 44.3422 135.9714 4.18e-17 3.807e-17 1.657e-17 88.6001 624.32
DG5068 44.3189 135.9055 4.922e-17 4.03e-17 1.926e-17 130.7377 625.03
