Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0271 131.4246 51.2831 2.473e-16 1.603e-16 5.674e-17 312.5069 480.71
DG0272 131.0955 50.8967 6.571e-17 4.783e-17 2.277e-17 161.9737 479.22
DG0273 130.6007 51.2163 8.882e-17 7.029e-17 3.053e-17 149.2909 480.63
DG0274 131.0403 50.883 9.447e-17 7.899e-17 3.164e-17 170.9577 479.6
DG0275 131.543 51.7959 8.774e-17 6.441e-17 3.374e-17 124.4332 478.36
DG0276 131.4673 51.3278 7.959e-17 7.467e-17 3.077e-17 120.4571 477.65
DG0277 131.3457 51.8105 6.267e-17 5.368e-17 2.159e-17 159.9926 481.29
DG0278 132.3204 51.354 8.632e-17 7.441e-17 2.9e-17 151.1667 480.54
DG0279 131.3583 51.0605 8.225e-17 6.87e-17 3.22e-17 152.4771 478.62
DG0280 131.7013 51.8326 9.033e-17 8.407e-17 3.432e-17 150.5423 477.57
DG0281 131.6807 51.4011 8.372e-17 6.478e-17 2.734e-17 114.6959 478.69
