Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4460 108.0364 63.2131 5.27e-17 3.692e-17 1.378e-17 180.5386 1069.28
DG4461 107.7209 63.1848 2.648e-17 1.989e-17 9.121e-18 51.8602 1070.37
DG4462 108.3243 62.9622 2.023e-17 1.567e-17 7.059e-18 71.3338 1068.9
DG4463 107.8657 62.9611 1.792e-17 1.569e-17 6.329e-18 69.6418 1066.34
DG4464 107.7078 62.9574 1.292e-17 1.012e-17 5.124e-18 58.7119 1069.61
DG4465 108.2255 63.1739 2.074e-17 1.607e-17 7.254e-18 61.8242 1067.99
DG4466 108.2953 63.0604 1.77e-17 1.427e-17 6.291e-18 55.4146 1068.54
DG4467 107.9516 62.9252 2.534e-17 2.02e-17 8.009e-18 62.4879 1065.64
DG4468 108.1155 63.4485 1.288e-17 1.223e-17 5.021e-18 74.5392 1068.22
DG4469 108.0075 63.5331 1.637e-17 1.465e-17 6.352e-18 54.9019 1067.49
DG4470 107.9892 63.1976 1.171e-17 1.025e-17 4.452e-18 131.2467 1066.34
DG4471 107.7292 63.3453 1.93e-17 1.521e-17 7.637e-18 62.3668 1067.91
DG4472 108.3823 63.0857 1.813e-17 1.383e-17 6.008e-18 60.7594 1069.76
DG4473 107.7693 63.2245 2.01e-17 1.558e-17 7.229e-18 64.4648 1068.21
