Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1452 170.2022 60.9704 3.454e-16 2.682e-16 8.329e-17 532.8886 411.76
DG1453 170.247 61.2827 1.368e-16 1.105e-16 4.932e-17 185.116 414.59
DG1454 170.0901 60.8683 1.47e-16 1.179e-16 5.148e-17 202.2835 415.74
DG1455 170.1827 60.8132 1.357e-16 1.04e-16 4.601e-17 194.0058 415.72
DG1456 169.933 61.6557 1.283e-16 1.146e-16 4.734e-17 191.9027 412.95
DG1457 170.3139 60.8837 1.282e-16 1.046e-16 4.215e-17 168.3493 412.04
DG1458 170.6304 61.0341 1.419e-16 1.109e-16 4.756e-17 174.2161 415.55
DG1459 170.7711 61.3137 1.506e-16 1.156e-16 5.118e-17 205.2666 415.37
DG1460 170.9856 60.6088 1.302e-16 1.08e-16 4.624e-17 180.6688 414.51
DG1461 170.0726 61.3641 1.28e-16 9.769e-17 4.222e-17 168.3209 415.91
DG1462 170.7218 61.2739 1.254e-16 1.18e-16 4.864e-17 177.6138 412.53
