Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4894 104.1129 147.8364 1.085e-17 9.712e-18 3.809e-18 63.8762 1154.32
DG4895 104.0812 147.8343 1.719e-17 1.416e-17 6.318e-18 61.3534 1154.2
DG4896 104.0953 147.6931 2.175e-17 1.774e-17 6.289e-18 63.6485 1154.45
DG4897 104.1462 147.6598 1.119e-17 8.817e-18 4.141e-18 61.2038 1154.09
DG5338 108.2064 126.7534 9.752e-18 8.403e-18 3.816e-18 129.3086 1192.73
DG5339 108.1017 126.7316 1.501e-17 1.17e-17 5.444e-18 63.2398 1192.15
DG5340 108.172 126.6786 1.546e-17 1.488e-17 5.868e-18 55.3728 1191.95
DG5341 108.2187 126.8417 1.4e-17 1.156e-17 5.322e-18 50.8617 1193.11
DG5342 108.1319 126.7338 1.36e-17 1.446e-17 5.62e-18 60.0368 1194.19
DG5343 107.9878 126.6725 1.507e-17 1.266e-17 5.005e-18 52.7221 1192.83
DG5344 108.1541 126.8112 1.091e-17 8.707e-18 4.049e-18 59.4532 1193.46
