Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0049 274.6989 11.6528 2.214e-16 1.464e-16 4.9e-17 217.2702 489.81
DG0050 270.8996 11.5249 8.162e-17 5.742e-17 2.753e-17 151.2708 489.39
DG0051 274.4591 11.6919 7.891e-17 6.181e-17 2.761e-17 146.6316 489.36
DG0052 272.1133 11.3738 7.132e-17 6.784e-17 3.014e-17 169.6322 488.49
DG0053 274.086 12.1191 7.242e-17 6.378e-17 2.818e-17 136.2615 488.16
DG0054 275.015 12.0987 7.729e-17 5.867e-17 2.554e-17 107.1141 488.48
DG0055 275.9138 11.7021 5.761e-17 4.722e-17 2.055e-17 226.2189 487.69
DG0056 275.6142 11.5151 7.077e-17 6.449e-17 2.767e-17 130.6024 489.37
DG0057 275.755 11.0779 6.863e-17 5.749e-17 2.379e-17 114.7832 487.9
DG0058 277.0636 11.1313 7.753e-17 6.747e-17 2.582e-17 108.9 487.77
DG0059 277.1697 11.241 8.204e-17 6.364e-17 3.006e-17 131.4865 488.97
DG0060 277.6751 11.5331 7.636e-17 6.344e-17 3.188e-17 128.4233 487.71
DG0061 277.7388 11.3051 8.066e-17 6.209e-17 2.874e-17 139.6741 489.28
DG0062 273.3211 11.022 7.497e-17 5.515e-17 2.462e-17 121.5327 486.74
