Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1021 62.65 133.8733 4.147e-17 3.054e-17 1.376e-17 98.5681 711.35
DG1022 62.6354 133.8882 3.876e-17 3.106e-17 1.432e-17 103.3755 711.04
DG1479 33.82 126.7501 1.008e-16 7.375e-17 2.73e-17 167.0542 706.45
DG1480 32.7989 126.2469 4.005e-17 3.318e-17 1.349e-17 106.7033 701.68
DG1481 33.0737 126.1206 2.782e-17 1.983e-17 8.764e-18 104.8478 702.95
DG1482 33.3378 127.5489 4.026e-17 3.265e-17 1.436e-17 100.4055 702.96
DG1483 34.3719 126.6144 2.575e-17 2.383e-17 9.573e-18 93.5778 705.43
DG1484 33.9111 126.3038 3.908e-17 2.899e-17 1.393e-17 88.5285 701.34
DG1485 34.7892 126.5111 2.679e-17 2.359e-17 1.032e-17 92.5715 701.69
DG1486 33.3048 127.05 3.687e-17 3.346e-17 1.358e-17 78.2317 706.57
DG1487 33.4904 126.2689 4.238e-17 2.83e-17 1.474e-17 115.3984 700.93
DG1488 34.522 126.1023 3.829e-17 3.125e-17 1.539e-17 83.6755 701.51
DG1489 33.5394 126.0354 3.879e-17 2.935e-17 1.316e-17 83.4372 704.59
DG1490 33.2868 126.4822 3.972e-17 2.882e-17 1.218e-17 78.3138 701.33
DG1491 34.0755 127.2569 2.677e-17 2.304e-17 9.979e-18 92.5689 706.97
DG1492 33.5879 126.4947 2.327e-17 2.022e-17 8.693e-18 197.187 710.0
DG1493 33.2077 127.2726 3.709e-17 2.752e-17 1.158e-17 91.1489 702.17
DG1494 34.3717 126.8542 4.155e-17 3.278e-17 1.669e-17 98.7107 703.04
DG1495 33.7709 127.4374 5.288e-17 4.2e-17 1.674e-17 88.0324 704.83
DG1496 32.7137 126.7257 3.537e-17 2.686e-17 1.305e-17 78.5279 701.09
DG1497 33.9031 126.4411 4.299e-17 3.232e-17 1.684e-17 85.0947 701.22
DG1498 34.4052 127.31 4.281e-17 3.354e-17 1.579e-17 104.0761 708.67
DG1499 33.2161 126.8487 4.685e-17 3.85e-17 1.592e-17 100.843 708.09
DG1500 33.5395 126.6104 5.35e-17 4.555e-17 1.717e-17 84.5155 703.29
DG1501 34.5859 127.0742 3.461e-17 2.998e-17 1.427e-17 76.1395 702.3
DG1502 33.0413 126.1454 3.992e-17 3.259e-17 1.366e-17 99.5043 705.41
DG1503 33.972 127.008 3.505e-17 2.649e-17 1.366e-17 79.0423 701.36
DG3105 30.1973 110.822 5.062e-17 3.758e-17 1.7e-17 91.6375 689.38
DG3106 30.2641 110.7928 3.379e-17 2.685e-17 1.239e-17 92.5691 688.79
DG3107 30.2448 110.9351 5.693e-17 4.066e-17 1.766e-17 120.3745 689.88
DG3108 30.3266 111.1056 5.235e-17 4.583e-17 1.766e-17 116.8561 689.17
