Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0804 59.8059 50.2009 6.694e-17 5.661e-17 2.693e-17 122.6915 544.93
DG2836 54.6586 70.9074 4.686e-17 3.623e-17 1.554e-17 259.8324 571.4
DG2837 55.1366 71.0595 4.382e-17 3.665e-17 1.553e-17 133.6349 569.22
DG2838 54.4706 70.6224 6.726e-17 5.459e-17 2.631e-17 131.8795 568.7
DG2839 54.4156 70.8865 6.199e-17 5.288e-17 2.112e-17 121.6803 568.18
DG2840 54.6021 71.0472 4.657e-17 3.762e-17 1.697e-17 135.0888 568.36
DG2841 54.6891 70.4703 5.862e-17 5.904e-17 2.574e-17 130.9156 570.68
DG2842 54.3902 70.7298 6.593e-17 4.872e-17 2.307e-17 107.9732 569.69
DG2843 54.5258 71.0685 6.071e-17 4.97e-17 2.308e-17 113.3845 569.89
DG3907 59.4392 74.5669 4.003e-17 3.469e-17 1.517e-17 134.3407 592.21
