Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1689 288.087 162.9362 9.124e-17 7.842e-17 3.399e-17 405.9426 335.15
DG1690 288.3976 162.3622 2.065e-16 1.54e-16 6.679e-17 207.8135 334.38
DG1691 288.9988 163.0457 1.385e-16 1.121e-16 5.457e-17 233.6214 334.19
DG1692 287.8463 163.4424 1.387e-16 1.208e-16 5.212e-17 201.2436 336.01
DG1693 287.5129 162.544 1.073e-16 7.768e-17 3.461e-17 224.2762 334.54
DG1694 289.3634 162.7186 1.498e-16 1.325e-16 5.14e-17 172.3508 334.17
DG1695 289.1598 162.9697 1.467e-16 1.117e-16 4.729e-17 167.7003 334.5
DG1696 288.1969 163.1762 1.089e-16 8.515e-17 3.929e-17 398.7836 335.45
DG1697 287.6462 162.5558 1.271e-16 1.07e-16 4.29e-17 179.7915 334.49
DG4834 295.0618 162.0418 1.525e-16 1.15e-16 5.005e-17 227.6058 354.01
DG4835 293.8658 162.0256 9.43e-17 7.667e-17 3.523e-17 240.0828 354.35
DG4836 293.3444 162.068 1.109e-16 7.838e-17 3.518e-17 193.8081 354.76
