Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG5268 275.7932 146.7771 2.47e-16 1.664e-16 6.322e-17 361.5934 434.05
DG5269 277.6292 147.2577 5.384e-17 4.594e-17 1.971e-17 188.4754 431.27
DG5270 275.8032 145.6959 8.702e-17 7.939e-17 3.809e-17 146.3605 430.19
DG5271 274.5851 146.8044 9.262e-17 7.592e-17 3.269e-17 151.2102 430.85
DG5272 276.2403 146.003 8.394e-17 6.945e-17 2.925e-17 139.5569 431.12
DG5273 276.6083 146.7714 8.351e-17 6.368e-17 2.966e-17 121.5924 434.88
DG5274 277.3107 146.8757 5.581e-17 5.246e-17 2.371e-17 160.4343 434.3
DG5275 275.9894 147.5856 5.443e-17 4.753e-17 2.057e-17 193.5748 430.62
DG5276 276.9803 146.7568 7.347e-17 5.86e-17 2.507e-17 233.8449 434.77
DG5277 274.9929 147.6817 8.566e-17 7.08e-17 3.116e-17 131.8649 433.4
DG5278 276.399 147.0535 9.223e-17 6.695e-17 3.253e-17 135.8911 432.66
DG5279 276.3546 145.8124 5.954e-17 5.059e-17 2.134e-17 158.6546 434.25
DG5280 273.8187 147.5744 9.908e-17 7.898e-17 3.665e-17 147.9975 433.54
DG5281 274.3244 146.668 9.537e-17 8.226e-17 3.569e-17 135.1063 432.95
DG5282 275.38 146.7922 5.755e-17 4.645e-17 2e-17 251.5971 430.26
DG5283 274.4914 146.9884 9.199e-17 7.629e-17 3.272e-17 153.2346 432.39
DG5284 274.9103 147.1255 9.107e-17 6.89e-17 3.036e-17 139.9006 431.68
DG5285 275.0223 146.5952 6.342e-17 5.315e-17 2.095e-17 200.519 433.36
DG5286 274.2544 147.1046 8.461e-17 6.392e-17 2.828e-17 142.7614 432.91
DG5287 276.9165 145.8406 9.699e-17 7.094e-17 3.21e-17 166.0388 431.32
DG5288 274.9582 147.3225 6.127e-17 4.332e-17 2.257e-17 144.0114 435.42
DG5289 275.1334 147.2 8.637e-17 7.881e-17 3.173e-17 131.7266 435.25
DG5290 276.0627 146.8079 5.766e-17 5.156e-17 2.464e-17 229.7967 431.01
