Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4057 354.1368 137.1438 4.101e-17 3.426e-17 1.068e-17 132.8583 1232.87
DG4058 354.1266 137.2825 1.857e-17 1.675e-17 7.46e-18 57.8775 1233.63
DG4059 354.1464 137.2631 1.546e-17 1.416e-17 6.451e-18 58.6039 1232.03
DG4060 353.8838 137.1107 1.405e-17 1.129e-17 5.043e-18 53.5694 1233.72
DG4061 354.046 137.1978 1.394e-17 1.193e-17 5.596e-18 60.8695 1233.24
DG4062 354.2229 137.0945 9.667e-18 9.462e-18 4.035e-18 52.5779 1234.4
DG4063 354.1906 136.9816 1.687e-17 1.354e-17 5.801e-18 57.4955 1233.11
DG4064 354.1166 137.3346 1.084e-17 9.24e-18 4.134e-18 60.8315 1231.16
DG4065 353.9556 137.2202 1.546e-17 1.264e-17 5.777e-18 50.5666 1231.65
DG4066 354.1852 137.1919 1.078e-17 9.153e-18 3.798e-18 75.317 1232.73
