Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0553 277.3298 111.0137 9.157e-17 7.226e-17 2.519e-17 247.2117 692.25
DG0554 277.6172 110.7423 5.138e-17 4.059e-17 1.641e-17 83.4189 693.59
DG0555 277.0003 110.9086 3.363e-17 3.105e-17 1.376e-17 89.173 693.63
DG0556 277.5094 111.0241 3.624e-17 3.179e-17 1.413e-17 87.8268 693.97
DG0557 277.2155 111.153 3.229e-17 3.009e-17 1.189e-17 78.8413 691.83
DG0558 277.2822 111.1142 3.651e-17 2.969e-17 1.229e-17 86.2847 691.64
DG0559 277.2866 110.7374 3.432e-17 2.556e-17 1.238e-17 81.1862 694.29
DG0560 277.4518 111.0133 3.975e-17 2.94e-17 1.304e-17 94.241 694.15
DG0561 277.354 110.7206 3.494e-17 3.086e-17 1.359e-17 90.3506 693.6
DG0562 277.5531 111.25 3.881e-17 3.26e-17 1.393e-17 95.45 691.38
