Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1149 343.3549 52.9067 5.083e-16 4.103e-16 1.67e-16 384.7852 168.46
DG3552 331.7568 28.1853 2.152e-16 1.695e-16 7.525e-17 578.5322 160.3
DG3553 330.6712 28.3998 2.374e-16 1.899e-16 8.115e-17 367.8837 160.57
DG3554 331.5093 28.54 3.435e-16 2.786e-16 1.332e-16 294.8713 160.93
DG3555 332.7007 28.0333 3.478e-16 2.863e-16 1.402e-16 253.7104 160.29
DG3556 331.8269 27.9259 3.638e-16 2.684e-16 1.267e-16 334.1001 160.9
DG3557 330.6932 28.6637 3.06e-16 2.479e-16 1.287e-16 257.4235 159.25
DG3558 333.2319 27.8394 3.714e-16 2.811e-16 1.338e-16 337.3161 160.86
DG4636 315.8558 39.7336 6.378e-16 5.506e-16 2.213e-16 336.5756 183.05
DG4637 315.7453 39.3574 7.201e-16 5.639e-16 2.535e-16 490.973 183.61
DG4638 316.0821 39.6346 6.762e-16 5.109e-16 2.131e-16 505.5432 182.84
