Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4244 16.595 46.02 6.942e-17 5.192e-17 1.726e-17 148.0078 919.68
DG4245 16.4172 45.9833 2.232e-17 1.964e-17 8.963e-18 63.9117 918.23
DG4246 16.1011 45.9063 2.562e-17 2.066e-17 9.655e-18 75.8326 916.96
DG4247 16.8401 46.1971 2.569e-17 2.224e-17 9.628e-18 78.5014 919.87
DG4248 16.5108 46.3472 1.651e-17 1.408e-17 6.365e-18 93.6548 918.11
DG4249 16.1978 46.0015 2.512e-17 2.107e-17 1.034e-17 67.7992 920.38
DG4250 16.5019 45.5714 2.466e-17 1.754e-17 8.635e-18 72.6871 916.23
DG4251 16.713 45.8182 2.492e-17 1.894e-17 9.998e-18 71.6956 919.35
DG4252 16.1714 46.0219 2.362e-17 1.936e-17 8.43e-18 66.5344 918.98
DG4253 16.714 45.6917 2.396e-17 1.885e-17 8.318e-18 72.2977 916.36
DG4254 16.1523 45.8697 2.569e-17 1.871e-17 8.078e-18 61.3147 920.36
DG4255 16.1356 45.9042 2.526e-17 2.032e-17 8.21e-18 83.5552 917.7
DG4256 16.7742 46.3469 2.359e-17 1.727e-17 8.332e-18 50.8622 920.0
DG4257 16.9653 45.9476 2.32e-17 1.712e-17 8.673e-18 69.4967 917.59
DG4258 16.6693 45.7142 2.236e-17 1.913e-17 8.825e-18 67.2867 919.82
DG4259 16.2244 45.9632 2.33e-17 1.953e-17 8.187e-18 68.8544 917.1
