Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
FrontS08801,44.6977,0.3964,1.632e-18,1.385e-18,7.311e-19,0.0003,112.17,0
FrontS08803,44.8136,0.2548,7.839e-19,7.211e-19,4.286e-19,0.0001,111.27,0
FrontS08810,44.7749,0.3204,7.630e-20,8.800e-20,8.179e-20,-0.0003,111.73,0
FrontS08812,44.7874,0.2441,1.042e-19,1.213e-19,1.185e-19,0.0008,112.85,0
FrontS08814,44.8141,0.2549,8.395e-14,6.841e-14,3.382e-14,-0.0004,112.73,1
FrontS08820,44.8204,0.2259,4.938e-19,4.853e-19,3.350e-19,-0.0005,114.05,0
FrontS08823,44.8039,0.2425,1.688e-19,1.859e-19,1.613e-19,-0.0007,113.18,0
FrontS08824,44.8098,0.3598,5.494e-20,6.161e-20,5.868e-20,-0.0011,111.85,0
FrontS08826,44.8055,0.2406,2.371e-18,6.166e-18,3.273e-17,-0.0001,113.56,0
FrontS08833,44.8064,0.2584,6.358e-20,7.408e-20,7.298e-20,0.0002,111.88,0
FrontS08835,44.8068,0.2217,1.136e-19,1.279e-19,1.154e-19,0.0006,113.98,0
FrontS08844,44.8077,0.2219,2.937e-19,3.107e-19,2.470e-19,-0.0004,113.81,0
FrontS08849,44.7943,0.2595,1.070e-20,1.335e-20,1.506e-20,-0.0004,111.94,0
FrontS08853,44.8124,0.2566,2.420e-19,2.511e-19,1.995e-19,-0.0009,112.06,0
FrontS08856,44.8136,0.2276,1.472e-18,1.290e-18,7.127e-19,-0.0006,113.93,0
FrontS08857,44.8197,0.2327,8.873e-19,8.474e-19,5.529e-19,-0.0002,113.74,0
FrontS08869,44.8215,0.2376,1.033e-13,8.320e-14,3.980e-14,0.0002,113.42,1
FrontS08871,44.8336,0.2636,4.889e-20,5.691e-20,5.423e-20,-0.0005,112.58,0
FrontS08872,44.8083,0.2296,1.177e-20,1.534e-20,2.000e-20,0.0005,113.82,0
FrontS08874,44.8107,0.2523,1.953e-18,1.742e-18,1.019e-18,0.0005,113.24,0
FrontS08875,44.7964,0.2535,1.226e-20,1.653e-20,2.213e-20,0.0012,112.59,0
FrontS08881,44.8196,0.2587,3.800e-20,4.711e-20,5.002e-20,0.0,112.16,0
FrontS08882,44.8261,0.2129,8.878e-19,8.416e-19,5.642e-19,0.0,114.04,0
FrontS08884,44.8099,0.2699,2.353e-18,2.022e-18,1.060e-18,-0.0002,111.73,0
FrontS08889,44.8123,0.2571,2.055e-19,2.031e-19,1.487e-19,-0.0,111.62,0
FrontS08892,44.8094,0.2528,7.637e-20,8.501e-20,7.545e-20,-0.0006,115.62,0
FrontS08893,44.8081,0.2555,2.342e-20,3.084e-20,3.791e-20,-0.0007,112.47,0
FrontS08895,44.7748,0.4605,7.882e-20,9.269e-20,9.019e-20,-0.0008,111.92,0
FrontS08897,44.8134,0.2415,1.024e-19,1.202e-19,1.243e-19,-0.0004,113.49,0
FrontS08898,44.8122,0.2552,9.209e-15,6.158e-15,2.005e-15,0.0,112.69,0
FrontS08900,44.8315,0.1976,1.524e-20,1.930e-20,2.287e-20,0.0005,113.88,1
FrontS08902,44.8052,0.2535,2.045e-20,2.460e-20,2.670e-20,-0.0009,111.84,0
FrontS08918,44.8041,0.2542,1.594e-19,1.674e-19,1.309e-19,-0.0011,111.43,0
FrontS08928,44.7987,0.2542,1.703e-18,2.526e-18,3.995e-18,0.0001,112.4,0
FrontS08931,44.8150,0.2673,2.007e-18,1.727e-18,9.021e-19,-0.0006,112.17,0
FrontS08932,44.8204,0.2664,1.670e-18,1.501e-18,8.701e-19,-0.0001,112.33,0
FrontS08933,44.8534,0.2556,1.723e-18,1.465e-18,7.546e-19,0.0003,112.76,0
FrontS08934,44.8008,0.3363,2.494e-19,2.519e-19,1.886e-19,-0.0001,111.83,0
FrontS08938,44.7229,0.3874,1.136e-18,2.349e-18,7.695e-18,-0.0,112.06,0
FrontS08939,44.8156,0.2049,1.219e-20,1.853e-20,3.144e-20,-0.0006,113.96,0
FrontS08942,44.8155,0.2760,1.063e-17,2.546e-17,1.081e-16,0.0003,111.8,0
FrontS08945,44.8034,0.2455,6.721e-14,4.736e-14,1.684e-14,0.0007,113.15,0
FrontS08953,44.8106,0.2523,3.859e-19,3.850e-19,2.694e-19,0.001,114.06,0
FrontS08955,44.8171,0.2537,4.333e-19,4.397e-19,3.232e-19,0.0003,112.96,0
FrontS08958,44.8122,0.2594,3.463e-20,4.255e-20,4.698e-20,0.0003,111.93,0
FrontS08960,44.8109,0.2524,1.339e-20,1.806e-20,2.401e-20,0.0005,113.1,0
FrontS08965,44.8077,0.2513,1.302e-20,1.672e-20,2.025e-20,0.0004,112.85,0
FrontS08968,44.7898,0.2810,3.995e-20,5.117e-20,6.163e-20,0.0,111.77,0
FrontS08969,44.8312,0.2696,1.912e-18,1.790e-18,1.168e-18,-0.0002,112.48,0
FrontS08986,44.7922,0.2415,1.506e-19,1.628e-19,1.417e-19,0.0,112.96,0
FrontS08987,44.7426,0.2601,5.689e-18,9.981e-18,2.296e-17,0.0014,112.63,0
FrontS08991,44.8487,0.2239,1.517e-20,1.992e-20,2.526e-20,0.0012,113.2,0
FrontS08993,44.7912,0.2618,1.423e-20,1.794e-20,1.970e-20,0.0007,112.25,0
FrontS09003,44.8108,0.2492,1.148e-18,9.899e-19,5.289e-19,0.0003,114.1,0
FrontS09005,44.7898,0.2493,8.602e-19,7.849e-19,4.765e-19,0.0001,112.81,0
FrontS09007,44.8015,0.2634,9.937e-19,9.371e-19,5.975e-19,0.0001,111.66,0
FrontS09014,44.8108,0.2578,1.417e-19,1.514e-19,1.285e-19,-0.0008,111.41,0
FrontS09016,44.8159,0.2573,2.171e-19,2.306e-19,1.951e-19,0.0005,111.4,0
FrontS09019,44.7983,0.2927,7.001e-14,5.292e-14,2.166e-14,-0.0007,111.44,1
FrontS09023,44.8124,0.3052,6.927e-19,6.300e-19,3.767e-19,0.0009,111.84,0
FrontS09029,44.8109,0.2281,1.401e-19,1.595e-19,1.512e-19,0.0,113.59,0
FrontS09057,44.8209,0.2443,5.206e-20,5.847e-20,5.293e-20,0.0003,113.18,0
FrontS09060,44.8129,0.2541,3.853e-18,8.542e-18,3.168e-17,-0.0004,111.5,0
FrontS09063,44.8087,0.2346,5.431e-18,4.432e-18,2.094e-18,-0.0,113.63,0
FrontS09066,44.7773,0.2216,1.618e-20,2.086e-20,2.498e-20,0.0002,113.05,0
FrontS09079,44.7950,0.2617,2.766e-20,3.558e-20,4.210e-20,0.0004,112.12,0
FrontS09082,44.8536,0.2050,1.455e-17,3.904e-17,2.244e-16,-0.0002,113.34,0
FrontS09083,44.8101,0.2535,1.200e-18,1.055e-18,6.063e-19,0.0006,114.61,0
