Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
FrontDG0032,4.7723,1.6452,1.745e-17,1.334e-17,6.556e-18,71.6455,824.93
FrontDG0033,5.2355,7.2695,1.181e-17,9.749e-18,4.564e-18,76.9953,963.59
FrontDG0034,32.8567,23.5946,5.614e-17,4.072e-17,1.688e-17,191.664,874.22
FrontDG0035,32.2513,23.1896,1.573e-17,1.162e-17,5.741e-18,62.0565,874.28
FrontDG0036,32.1925,23.5472,2.014e-17,1.589e-17,7.230e-18,57.8813,874.17
FrontDG0037,32.8551,23.5529,2.042e-17,1.782e-17,7.857e-18,84.2009,874.37
FrontDG0038,32.4106,23.3014,2.862e-17,2.315e-17,9.021e-18,61.3388,874.38
FrontDG0039,33.1071,23.2172,1.343e-17,1.032e-17,5.227e-18,93.2709,874.38
FrontDG0040,32.3823,23.7097,1.513e-17,1.120e-17,5.083e-18,81.4511,874.23
FrontDG0041,33.0017,23.1512,2.215e-17,1.700e-17,8.311e-18,63.2761,874.37
FrontDG0042,32.5451,23.4357,2.019e-17,1.729e-17,7.854e-18,68.1266,873.9
FrontDG0043,32.3495,23.5272,2.249e-17,1.739e-17,8.956e-18,68.9492,874.25
FrontDG0044,33.1308,23.3467,2.034e-17,1.577e-17,7.269e-18,59.4107,874.21
FrontDG0045,32.6227,23.8446,2.192e-17,1.789e-17,8.321e-18,74.4518,874.06
FrontDG0046,33.2189,23.9186,2.019e-17,1.613e-17,7.571e-18,67.462,874.05
FrontDG0047,32.6151,23.2154,1.402e-17,1.248e-17,5.671e-18,103.4963,873.98
FrontDG0048,32.5295,23.9175,2.071e-17,1.749e-17,7.451e-18,52.1894,874.3
FrontDG0049,33.4883,23.4231,2.136e-17,1.620e-17,7.442e-18,58.8209,874.16
FrontDG0050,33.0073,23.6890,2.017e-17,1.779e-17,7.629e-18,62.1828,874.01
FrontDG0051,33.2061,24.1641,2.325e-17,1.843e-17,8.298e-18,58.1283,874.07
FrontDG0052,33.3851,23.6866,1.955e-17,1.622e-17,7.680e-18,89.0297,874.11
FrontDG0053,33.2819,23.6753,1.482e-17,1.268e-17,5.083e-18,109.2796,874.21
FrontDG0054,9.3227,6.2928,2.703e-17,2.075e-17,9.566e-18,84.0449,669.49
FrontDG0126,17.1227,-23.6001,8.169e-18,6.591e-18,2.828e-18,83.1102,1298.32
FrontDG0127,17.1499,-23.5181,1.017e-17,8.665e-18,3.970e-18,42.2986,1298.19
FrontDG0128,17.1836,-23.5942,6.753e-18,6.868e-18,2.503e-18,53.7753,1297.84
FrontDG0129,17.1289,-23.7068,1.146e-17,9.775e-18,4.230e-18,50.4747,1297.96
FrontDG0130,17.1344,-23.5861,1.133e-17,9.090e-18,3.720e-18,61.0262,1298.0
FrontDG0131,17.0708,-23.5123,1.124e-17,9.323e-18,4.693e-18,54.2013,1298.09
FrontDG0132,14.8797,-5.1585,1.552e-17,1.401e-17,6.439e-18,75.7843,802.11
FrontDG0133,-7.9338,29.0568,1.043e-17,8.380e-18,3.804e-18,75.6752,1080.28
FrontDG0134,-7.8430,28.9548,1.720e-17,1.296e-17,6.550e-18,56.5618,1080.05
FrontDG0135,-7.9580,28.9835,1.786e-17,1.485e-17,6.186e-18,54.3821,1080.28
FrontDG0136,-7.8455,29.1176,1.539e-17,1.348e-17,5.332e-18,48.5189,1080.34
FrontDG0137,-8.0663,29.0408,1.651e-17,1.371e-17,6.686e-18,61.0325,1080.11
FrontDG0176,-14.7720,21.1641,3.327e-17,2.941e-17,1.003e-17,142.5418,1191.96
FrontDG0177,-14.8115,21.1350,1.281e-17,1.109e-17,4.891e-18,49.8736,1191.99
FrontDG0178,-14.7200,21.2014,1.240e-17,9.338e-18,4.642e-18,45.1571,1192.41
FrontDG0179,-15.0277,21.1537,1.141e-17,1.078e-17,5.154e-18,51.8118,1192.24
FrontDG0180,-14.8143,21.3161,1.433e-17,1.267e-17,5.551e-18,48.3492,1192.13
FrontDG0181,-14.6738,21.0303,1.276e-17,1.215e-17,4.774e-18,53.6289,1192.36
FrontDG0182,-14.9709,21.3891,8.650e-18,8.014e-18,3.611e-18,58.9666,1192.31
FrontDG0183,-14.9823,21.1239,1.310e-17,1.115e-17,5.329e-18,50.8581,1191.81
FrontDG0184,-14.5052,21.1362,1.370e-17,1.289e-17,5.773e-18,49.788,1191.9
FrontDG0185,-14.8148,21.1132,1.528e-17,1.182e-17,5.282e-18,50.1279,1192.1
FrontDG0186,-14.6798,21.2186,1.325e-17,1.029e-17,4.770e-18,48.9515,1192.36
FrontDG0226,7.9977,-43.5519,1.139e-17,1.045e-17,4.768e-18,44.3786,1122.63
FrontDG0227,8.1225,-43.6686,1.364e-17,1.018e-17,4.992e-18,49.6996,1122.9
FrontDG0228,8.0039,-43.7439,1.410e-17,1.269e-17,5.417e-18,52.0993,1122.91
FrontDG0229,8.0839,-43.6917,1.341e-17,1.094e-17,4.794e-18,38.4621,1122.55
FrontDG0258,-14.9976,-9.4394,1.095e-17,8.807e-18,4.064e-18,41.3776,1283.15
FrontDG0259,-14.9210,-9.4987,1.131e-17,1.027e-17,4.503e-18,43.3933,1283.1
FrontDG0260,-15.0166,-9.4744,1.008e-17,8.407e-18,4.079e-18,51.6814,1283.53
FrontDG0261,-14.9491,-9.4719,1.116e-17,8.380e-18,3.950e-18,42.397,1283.31
FrontDG0278,-23.1997,15.7231,2.446e-17,1.833e-17,8.820e-18,90.8819,873.89
FrontDG0279,-23.1403,15.6915,2.166e-17,1.964e-17,7.100e-18,61.5736,874.13
FrontDG0280,-23.1097,15.5888,1.594e-17,1.247e-17,5.693e-18,97.3855,873.73
FrontDG0287,13.5846,30.3055,8.149e-18,6.509e-18,2.997e-18,50.0082,1285.46
FrontDG0288,13.7148,30.3279,1.071e-17,9.922e-18,4.229e-18,46.5805,1285.32
FrontDG0289,13.6399,30.2596,1.460e-17,1.292e-17,5.508e-18,50.96,1285.56
FrontDG0406,-32.7907,22.4576,1.309e-17,1.011e-17,5.139e-18,139.1342,884.49
FrontDG0407,-32.6639,22.3834,1.959e-17,1.538e-17,7.161e-18,48.6127,884.36
FrontDG0408,-32.7668,22.3848,2.190e-17,1.730e-17,8.209e-18,59.4832,884.21
FrontDG0409,-32.6825,22.4437,1.873e-17,1.596e-17,6.717e-18,58.9293,884.36
FrontDG0410,-32.6845,22.3944,1.971e-17,1.457e-17,7.131e-18,60.9806,884.4
FrontDG0411,-32.8051,22.4424,1.431e-17,1.137e-17,5.120e-18,172.1386,884.06
FrontDG0412,-32.6858,22.3739,2.141e-17,1.660e-17,8.250e-18,76.7482,884.47
FrontDG0597,-7.7156,-18.4743,6.516e-18,5.395e-18,2.508e-18,87.6143,1473.8
FrontDG0598,-7.6814,-18.3396,1.234e-17,1.073e-17,4.191e-18,41.1279,1473.71
FrontDG0599,-7.7654,-18.3892,9.865e-18,8.149e-18,3.999e-18,42.4732,1473.7
FrontDG0600,-7.7122,-18.5442,1.378e-17,1.062e-17,4.729e-18,40.5497,1473.56
FrontDG0601,-7.8067,-18.5691,9.175e-18,8.346e-18,3.930e-18,43.593,1473.49
FrontDG0602,-7.6935,-18.5719,8.940e-18,7.016e-18,3.251e-18,35.5121,1473.32
FrontDG0603,-7.6742,-18.5664,8.824e-18,7.131e-18,3.187e-18,39.3152,1473.65
FrontDG0604,-7.7829,-18.4561,6.152e-18,5.822e-18,2.548e-18,42.3935,1473.47
FrontDG0691,-33.1411,-33.2948,9.089e-17,7.730e-17,3.016e-17,148.3347,486.7
FrontDG0692,-33.1067,-33.2805,6.339e-17,5.704e-17,2.254e-17,116.06,486.74
FrontDG0693,-33.6455,-33.4157,4.236e-17,4.001e-17,1.695e-17,123.715,486.67
FrontDG0694,-33.6159,-33.5487,6.871e-17,5.707e-17,2.688e-17,114.8272,486.79
FrontDG0860,-44.1695,0.1617,6.560e-17,5.928e-17,2.572e-17,127.2129,477.9
FrontDG0870,-44.9888,2.8593,6.870e-17,5.386e-17,2.439e-17,143.6623,477.97
FrontDG0871,-43.7938,1.1680,6.682e-17,5.020e-17,2.502e-17,125.318,478.07
FrontDG0873,-43.5380,1.1754,6.838e-17,5.976e-17,2.632e-17,144.0841,478.22
FrontDG0874,-44.2691,1.9200,6.364e-17,5.250e-17,2.404e-17,123.4319,477.74
FrontDG0877,-44.3555,1.4584,7.582e-17,6.085e-17,2.565e-17,143.786,478.11
FrontDG0879,-43.5962,1.1363,4.960e-17,3.792e-17,1.878e-17,144.56,478.38
FrontDG0880,-44.3640,1.6524,6.211e-17,5.532e-17,2.125e-17,113.0633,478.25
FrontDG0884,-44.7628,0.3715,6.689e-17,5.558e-17,2.320e-17,115.4582,477.9
FrontDG0885,-26.2866,25.1692,5.574e-18,5.365e-18,2.462e-18,46.414,1468.03
FrontDG0985,-2.3188,-38.6546,3.175e-17,2.493e-17,8.785e-18,122.0651,1304.13
FrontDG0986,-2.3671,-38.7948,1.187e-17,9.194e-18,4.586e-18,46.7877,1304.58
FrontDG0987,-2.1250,-38.7975,1.141e-17,9.299e-18,3.838e-18,51.8231,1303.98
FrontDG0988,-2.1019,-38.4984,1.053e-17,9.004e-18,4.188e-18,50.8743,1304.2
FrontDG0989,-2.3818,-38.4352,1.123e-17,9.303e-18,4.690e-18,46.6611,1304.28
FrontDG0990,-2.3125,-38.4938,1.177e-17,1.006e-17,4.533e-18,45.444,1304.56
FrontDG0991,-2.2962,-38.3530,9.660e-18,9.509e-18,3.698e-18,46.8094,1304.1
FrontDG0992,-2.2601,-38.7756,1.135e-17,9.082e-18,4.432e-18,55.772,1304.5
FrontDG0993,-2.3517,-38.8968,1.098e-17,1.035e-17,4.321e-18,43.5402,1304.48
FrontDG0994,-2.4935,-38.8779,1.104e-17,9.373e-18,4.045e-18,54.6056,1304.28
FrontDG0995,-2.2263,-38.5148,1.063e-17,9.887e-18,4.202e-18,50.0829,1304.44
FrontDG0996,-2.3087,-38.9544,7.424e-18,6.049e-18,2.644e-18,60.0806,1304.08
FrontDG0997,-2.3780,-38.9527,1.019e-17,8.891e-18,3.953e-18,50.6243,1303.9
FrontDG0998,-2.3159,-39.0270,7.313e-18,6.666e-18,2.906e-18,48.072,1304.12
FrontDG0999,-2.1497,-38.7358,1.147e-17,9.708e-18,4.082e-18,53.3705,1304.55
