Time NormalisedFlux
0.0 1.0557627094481776
1.0 1.059166019135231
2.0 1.044988250208278
3.0 1.0353469792849872
4.0 1.0434224606009814
5.0 1.038887581765325
6.0 1.0355950759618782
7.0 1.0605282710845485
8.0 1.0304767337328264
9.0 1.0196312324566943
10.0 1.0754486501194753
11.0 1.0388165460409493
12.0 1.0187040044698858
13.0 0.996304215950137
14.0 1.0068598701146183
15.0 1.0413944048729369
16.0 1.0126563820517607
17.0 1.0031521011969349
18.0 0.9920734260760761
19.0 1.0227263317906725
20.0 1.0278779809310203
21.0 0.988330682471961
22.0 1.0131257754696426
23.0 0.9772590855534307
24.0 0.9960669222505711
25.0 0.9956911657155075
26.0 1.0028084263700439
27.0 1.027968984581905
28.0 0.9542528246533004
29.0 0.9804252259806756
30.0 0.9393802588855521
31.0 0.9846035515080208
32.0 0.9605088705250006
33.0 0.9710049363547307
34.0 0.9594849303227243
35.0 0.9620721288814471
36.0 0.9666120360134166
37.0 0.949963378288131
38.0 0.965920603424801
39.0 0.9719310509876669
40.0 0.9625480623645591
41.0 0.9439529910189505
42.0 0.8913145652245891
43.0 0.9223498533836912
44.0 0.9281840409424378
45.0 0.900428105109352
46.0 0.8980521229174584
47.0 0.8841978027289188
48.0 0.8781104722453031
49.0 0.9275771528767076
50.0 0.9499876480723729
51.0 0.9246678478572483
52.0 0.9438855195343815
53.0 0.9629936059759134
54.0 0.9785223839852566
55.0 1.0076311191477703
56.0 1.0478471099623854
57.0 1.0547784619099154
58.0 1.0788336048421414
59.0 1.0553195616891307
60.0 1.1045688629443942
61.0 1.1135127803899225
62.0 1.0895600724505348
63.0 1.07764751090968
64.0 1.0918191555522851
65.0 1.0546354542390564
66.0 1.064281587873476
67.0 1.0593164708456642
68.0 1.069935413592867
69.0 1.062417410236915
70.0 1.0623838709015254
71.0 1.0474203673734148
72.0 1.073512598268949
73.0 1.0500747721832095
74.0 1.021736537931261
75.0 1.0400517297931815
76.0 1.0594127943072356
77.0 1.069118736094565
78.0 1.0526681556609203
79.0 1.0302066694529322
80.0 1.0534056483154435
81.0 1.0295344947025187
82.0 1.0282649517257112
83.0 1.0301621352011108
84.0 1.0202842370259897
85.0 0.9993977337367319
86.0 1.0030242169412225
87.0 1.0013778556781394
88.0 0.988269663413985
89.0 1.0183592977040337
90.0 1.0044829065170655
91.0 1.0078146742369627
92.0 0.9838712239085213
93.0 1.0262623776124469
94.0 1.0084044565392505
95.0 1.000708542308621
96.0 0.97996815661495
97.0 0.9554666919912849
98.0 0.974297661834231
99.0 0.9681998571460684
100.0 0.9616147627033736
101.0 0.9297487776989549
102.0 0.9613151954256998
103.0 0.968506237488574
104.0 0.9515237378177401
105.0 0.977457769112385
106.0 0.9548702774543878
107.0 0.9727130273308447
108.0 0.9614697395636604
109.0 0.9502547189968485
110.0 0.944951828741307
111.0 0.9479096662990804
112.0 0.9637706795375127
113.0 0.9501627459454598
114.0 0.915540707532862
115.0 0.9031169777261931
116.0 0.9321598858602789
117.0 0.9399576465305347
118.0 0.8927186874140023
119.0 0.9126935408223376
120.0 0.9226349043993104
