Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
RightS067932,33.9058,15.9559,5.905e-18,9.680e-18,1.949e-17,-0.0002,-77.14,0
RightS067934,33.8865,15.9456,1.476e-20,2.012e-20,2.778e-20,0.0001,-77.81,0
RightS067937,33.8760,15.9631,3.287e-18,2.937e-18,1.690e-18,0.0005,-75.75,0
RightS067938,33.8577,15.9448,2.984e-19,3.115e-19,2.495e-19,0.0001,-76.97,0
RightS067939,33.8720,15.9639,2.234e-18,3.416e-18,5.926e-18,-0.0003,-79.31,0
RightS067941,33.9576,15.9593,2.221e-20,2.948e-20,3.721e-20,-0.0004,-80.77,0
RightS067942,33.8959,15.9813,4.749e-20,5.862e-20,6.518e-20,0.0002,-77.81,0
RightS067943,33.8944,16.0085,1.020e-18,9.951e-19,6.901e-19,0.0009,-77.04,0
RightS067945,33.8948,15.9666,1.106e-18,1.035e-18,6.728e-19,0.0002,-79.74,0
RightS067948,33.9101,15.9941,1.547e-18,1.379e-18,7.784e-19,0.0001,-77.43,0
RightS067951,33.8542,15.9496,1.600e-18,1.515e-18,9.677e-19,0.0,-80.43,0
RightS067953,33.9260,15.9653,1.041e-14,6.890e-15,2.274e-15,0.0008,-77.31,0
RightS067954,33.8539,15.9544,2.704e-20,3.635e-20,4.823e-20,-0.0,-76.35,0
RightS067957,33.8891,15.9941,5.389e-20,6.548e-20,7.327e-20,-0.0001,-76.51,0
RightS067959,33.9194,15.9748,1.921e-17,1.509e-17,6.718e-18,0.001,-78.39,1
RightS067961,33.9258,15.9283,1.580e-20,2.030e-20,2.560e-20,-0.0007,-79.22,0
RightS067962,33.9027,15.9763,4.453e-17,3.280e-17,1.300e-17,0.0004,-79.07,0
RightS067963,33.8702,15.9614,2.547e-14,1.677e-14,5.440e-15,0.0003,-79.46,0
RightS067966,33.8831,15.9670,4.268e-18,3.873e-18,2.254e-18,-0.0007,-77.58,0
RightS067969,33.8753,15.9646,2.188e-20,2.880e-20,3.653e-20,-0.0011,-78.59,0
RightS067970,33.9249,15.9755,1.066e-17,8.819e-18,4.442e-18,-0.0004,-75.79,0
RightS067972,33.8778,15.9649,2.793e-18,5.792e-18,1.958e-17,-0.0006,-77.23,0
