Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
RightDG037,-21.3982,13.6605,2.600e-17,2.041e-17,9.515e-18,80.3244,-985.77
RightDG038,-21.4454,13.5836,3.613e-17,2.752e-17,1.200e-17,65.211,-986.36
RightDG039,-21.3277,13.7293,2.292e-17,1.887e-17,8.520e-18,66.175,-985.01
RightDG040,-21.4858,13.5988,2.609e-17,2.007e-17,9.439e-18,82.8427,-986.26
RightDG044,9.2455,0.4381,3.102e-17,2.240e-17,7.787e-18,100.6578,-1513.86
RightDG045,9.2328,0.3400,1.065e-17,8.773e-18,3.825e-18,39.1842,-1515.36
RightDG046,9.2335,0.5670,1.135e-17,9.219e-18,4.889e-18,51.1362,-1513.49
RightDG047,9.2908,0.4743,1.163e-17,9.632e-18,4.228e-18,52.0827,-1515.17
RightDG048,9.2272,0.3868,6.300e-18,5.564e-18,2.899e-18,92.6006,-1514.61
RightDG049,9.3475,0.5314,1.495e-17,1.293e-17,5.199e-18,53.1512,-1516.3
RightDG050,9.1940,0.3702,1.237e-17,9.569e-18,4.705e-18,49.4756,-1514.49
RightDG051,9.2762,0.3505,1.028e-17,8.823e-18,4.079e-18,39.5204,-1512.41
RightDG052,9.2186,0.3370,1.042e-17,8.906e-18,4.454e-18,45.33,-1514.45
RightDG053,9.3772,0.3888,1.197e-17,9.231e-18,4.868e-18,45.0853,-1514.62
RightDG054,9.2309,0.3881,1.063e-17,8.372e-18,3.828e-18,40.8553,-1516.34
RightDG055,-11.3233,2.9443,2.394e-17,2.037e-17,8.601e-18,184.706,-767.24
RightDG056,-11.4044,3.0384,3.613e-17,3.103e-17,1.214e-17,74.9772,-769.67
RightDG057,-11.5183,3.0064,3.518e-17,3.007e-17,1.293e-17,103.6461,-769.52
RightDG058,-11.4088,2.9709,3.640e-17,2.882e-17,1.295e-17,96.8058,-766.86
RightDG059,-11.2482,2.7690,3.870e-17,3.046e-17,1.365e-17,112.1919,-769.74
RightDG060,-11.2442,3.0632,4.818e-17,3.936e-17,1.627e-17,89.3719,-769.88
RightDG061,-11.4917,3.0619,3.472e-17,2.967e-17,1.282e-17,86.3881,-767.03
RightDG106,-39.4696,23.3249,1.164e-16,8.712e-17,3.370e-17,274.2116,-683.69
RightDG107,-40.1349,23.4257,6.152e-17,5.296e-17,1.966e-17,111.8181,-686.43
RightDG108,-39.3778,23.0572,4.370e-17,3.268e-17,1.578e-17,83.6077,-684.72
RightDG109,-39.4216,23.3230,4.579e-17,3.560e-17,1.514e-17,89.9669,-686.69
RightDG110,-39.3550,23.3168,4.394e-17,3.911e-17,1.498e-17,110.2192,-681.5
RightDG111,-39.7946,23.6136,4.377e-17,3.697e-17,1.433e-17,97.9438,-682.19
RightDG112,-39.7713,22.9078,3.984e-17,3.559e-17,1.478e-17,94.9015,-682.45
RightDG113,-38.8351,23.1914,4.871e-17,3.707e-17,1.751e-17,110.0391,-684.39
RightDG114,-39.8005,23.1188,4.925e-17,3.875e-17,1.657e-17,118.4684,-684.07
RightDG115,-38.9560,22.9044,4.268e-17,3.279e-17,1.581e-17,92.9043,-685.19
RightDG116,-39.9724,23.0352,4.808e-17,3.437e-17,1.436e-17,100.1054,-681.06
RightDG117,-38.9666,23.6043,4.651e-17,3.700e-17,1.619e-17,122.6808,-685.91
RightDG118,-31.2379,-3.8838,4.895e-17,4.064e-17,1.280e-17,150.9137,-1106.01
RightDG119,-31.4422,-4.0637,1.301e-17,1.107e-17,4.898e-18,68.3841,-1108.56
RightDG120,-31.0076,-3.8812,1.924e-17,1.720e-17,7.842e-18,64.6741,-1109.12
RightDG121,-31.3014,-3.9851,1.942e-17,1.586e-17,7.208e-18,62.2947,-1109.98
RightDG122,-31.2214,-3.7874,1.822e-17,1.422e-17,6.815e-18,64.5515,-1108.29
RightDG123,-31.3805,-3.9142,1.387e-17,1.077e-17,4.849e-18,74.7377,-1109.09
RightDG124,-30.9442,-4.0097,1.807e-17,1.374e-17,6.644e-18,60.9067,-1107.69
RightDG125,-31.3017,-4.0949,1.893e-17,1.604e-17,7.414e-18,64.8348,-1108.2
RightDG126,-31.1819,-3.6381,1.876e-17,1.571e-17,7.455e-18,71.4023,-1109.94
RightDG127,-31.0602,-3.9375,1.774e-17,1.409e-17,6.609e-18,55.9639,-1109.97
RightDG128,-31.2165,-3.8157,1.947e-17,1.620e-17,7.714e-18,53.2397,-1107.46
RightDG129,-31.4085,-3.7653,1.876e-17,1.465e-17,6.682e-18,60.7139,-1108.45
RightDG130,4.9939,-15.2077,2.699e-17,2.095e-17,8.027e-18,109.8201,-1587.12
RightDG131,5.0828,-14.8378,9.189e-18,7.673e-18,3.915e-18,43.5556,-1585.53
RightDG132,5.1912,-15.0518,1.046e-17,7.960e-18,3.564e-18,35.9229,-1584.21
RightDG133,5.0868,-15.1424,6.077e-18,5.693e-18,2.571e-18,70.7299,-1584.09
RightDG134,4.9627,-15.0920,9.706e-18,8.255e-18,3.913e-18,48.3387,-1592.53
RightDG135,4.7513,-15.0761,1.009e-17,9.064e-18,3.585e-18,46.8185,-1590.7
RightDG136,5.2230,-15.2870,9.941e-18,7.422e-18,3.686e-18,38.1628,-1583.92
RightDG137,5.0294,-15.0152,1.101e-17,8.420e-18,4.048e-18,46.3209,-1586.04
RightDG138,4.9773,-14.8150,1.039e-17,8.466e-18,4.204e-18,49.8231,-1589.83
RightDG139,4.7008,-15.1801,9.768e-18,8.419e-18,3.633e-18,33.2148,-1585.23
RightDG140,5.1170,-15.2775,1.025e-17,8.131e-18,4.377e-18,44.218,-1592.16
RightDG141,5.1477,-15.5745,1.005e-17,8.338e-18,3.648e-18,43.7425,-1584.97
RightDG142,4.7953,-15.0678,7.334e-18,5.408e-18,2.542e-18,52.2508,-1590.36
RightDG143,4.8568,-15.2322,9.184e-18,8.257e-18,3.451e-18,39.0518,-1591.1
RightDG144,5.4108,-15.2841,9.374e-18,7.849e-18,3.877e-18,46.3348,-1590.27
RightDG145,5.2317,-15.0135,1.082e-17,8.260e-18,3.687e-18,57.1478,-1593.25
RightDG146,4.9330,-15.1846,1.035e-17,8.494e-18,4.090e-18,44.4033,-1591.65
RightDG147,5.2493,-15.0247,9.910e-18,7.770e-18,3.771e-18,50.6295,-1584.98
RightDG148,5.1969,-15.1552,8.377e-18,7.890e-18,3.654e-18,42.3723,-1593.93
RightDG149,4.8769,-15.2423,1.119e-17,8.594e-18,4.542e-18,37.4466,-1585.54
RightDG150,4.8486,-15.0110,9.891e-18,9.563e-18,4.126e-18,59.0192,-1589.15
RightDG151,4.7721,-14.9029,9.681e-18,7.704e-18,3.825e-18,37.3834,-1589.06
RightDG152,5.1197,-15.3780,7.201e-18,6.403e-18,3.037e-18,82.2182,-1587.85
RightDG153,4.9315,-15.0151,7.029e-18,5.421e-18,2.554e-18,61.6289,-1588.88
RightDG154,5.0046,-15.1465,1.369e-17,1.097e-17,4.819e-18,46.494,-1585.03
RightDG155,4.9505,-14.8665,9.572e-18,8.289e-18,3.444e-18,37.3595,-1590.33
RightDG179,22.7897,3.4622,3.440e-17,2.533e-17,1.006e-17,111.6197,-1421.54
RightDG180,22.6312,3.5625,1.251e-17,9.366e-18,4.494e-18,42.7308,-1420.42
RightDG181,22.9098,3.4277,1.224e-17,1.078e-17,4.797e-18,40.6454,-1423.21
RightDG182,22.7805,3.3768,1.218e-17,1.085e-17,5.131e-18,48.6813,-1424.11
RightDG183,22.6746,3.5790,1.726e-17,1.415e-17,5.409e-18,51.5271,-1423.77
RightDG184,22.7726,3.7089,1.137e-17,9.374e-18,4.517e-18,51.3818,-1423.73
RightDG185,22.7706,3.5030,1.309e-17,1.013e-17,4.113e-18,53.9991,-1420.22
RightDG186,22.6827,3.3906,1.374e-17,1.021e-17,5.600e-18,46.2716,-1424.63
RightDG187,22.9312,3.5911,1.221e-17,1.047e-17,4.730e-18,52.0844,-1420.57
RightDG188,22.7154,3.5584,1.107e-17,9.945e-18,4.660e-18,50.1072,-1422.66
RightDG189,22.6427,3.4940,1.245e-17,9.102e-18,4.545e-18,44.9642,-1425.23
RightDG190,22.7360,3.5646,9.559e-18,8.360e-18,3.654e-18,83.5628,-1424.39
RightDG198,-24.4255,6.4875,7.273e-17,5.194e-17,1.817e-17,162.5209,-947.62
RightDG199,-24.4911,6.4245,3.445e-17,3.031e-17,1.256e-17,70.2787,-946.16
RightDG200,-24.5491,6.5108,2.739e-17,2.075e-17,9.862e-18,67.0896,-947.48
RightDG201,-24.5400,6.5305,2.543e-17,2.188e-17,8.708e-18,77.7305,-943.92
RightDG202,-24.1694,6.5672,2.431e-17,2.140e-17,9.250e-18,65.3988,-947.15
RightDG203,-24.1377,6.5409,2.943e-17,2.498e-17,1.138e-17,79.7403,-944.82
RightDG204,-24.2269,6.5117,2.756e-17,2.118e-17,8.494e-18,70.8863,-946.81
RightDG205,-24.4376,6.5716,2.488e-17,2.111e-17,9.778e-18,73.9467,-945.62
RightDG206,-24.5008,6.7912,2.347e-17,2.140e-17,9.070e-18,52.6917,-946.13
RightDG207,-24.2626,6.4783,1.877e-17,1.629e-17,7.361e-18,80.2859,-946.16
RightDG299,19.9695,-17.1765,3.686e-17,3.104e-17,9.605e-18,125.2663,-1318.03
RightDG300,20.1381,-17.2842,7.976e-18,7.167e-18,3.408e-18,79.6277,-1315.27
RightDG301,20.0666,-17.3323,1.361e-17,1.189e-17,5.320e-18,55.2024,-1317.73
RightDG302,19.9653,-17.2889,1.332e-17,1.093e-17,5.136e-18,59.396,-1317.22
RightDG303,19.8999,-17.2159,9.316e-18,8.039e-18,3.430e-18,119.4306,-1319.61
RightDG304,19.8033,-17.0977,1.317e-17,9.631e-18,5.143e-18,46.7306,-1313.92
RightDG305,20.2077,-17.0637,1.574e-17,1.134e-17,5.473e-18,51.4665,-1312.44
RightDG306,20.1505,-16.9454,1.285e-17,1.099e-17,4.941e-18,43.0224,-1317.52
RightDG307,20.3244,-17.1980,1.237e-17,1.033e-17,4.401e-18,49.3738,-1316.36
RightDG308,20.2060,-17.0562,1.297e-17,1.111e-17,4.832e-18,60.0928,-1318.04
RightDG309,19.8231,-16.8898,1.220e-17,1.058e-17,4.611e-18,50.4165,-1318.77
RightDG310,19.8893,-17.0579,1.288e-17,1.104e-17,4.540e-18,54.8974,-1314.52
