Time,NormalisedFlux
0.0,1.0681376901757662
1.0,1.0481179666629554
2.0,0.9708391009892857
3.0,0.9469109011290034
4.0,0.9781235701925922
5.0,0.9521177849664132
6.0,0.9379677231398905
7.0,0.8784989955528854
8.0,0.8825363952334931
9.0,0.8789795191368964
10.0,0.8394535602304398
11.0,0.909354500715516
12.0,0.9021723244722633
13.0,0.92314822283753
14.0,0.9612844686636655
15.0,0.9872359714198488
16.0,1.013922886228999
17.0,1.010283896397408
18.0,1.0600457438353847
19.0,1.1144992849080175
20.0,1.0875977944561372
21.0,1.1476419443793269
22.0,1.1542788674582778
23.0,1.15346924033626
24.0,1.1012982464756316
25.0,1.080623789931054
26.0,1.063787358300214
27.0,1.0329749975439189
28.0,1.0263991353226947
29.0,0.9475316177265167
30.0,1.0162802912583113
31.0,0.9327919526158233
32.0,0.9036008937347759
33.0,0.8680061574149124
34.0,0.8520563787784929
35.0,0.8475826869765464
36.0,0.8891387147670621
37.0,0.9128399018163333
38.0,0.9432656403353024
39.0,0.9793563363171179
40.0,1.0314331333421642
41.0,0.9985671410409447
42.0,1.0443554777782464
43.0,1.0306586309758865
44.0,1.0714933854178867
45.0,1.0819596215579843
46.0,1.0972245538504888
47.0,1.0781804266671207
48.0,1.147487070074705
49.0,1.1300916581161986
50.0,1.0561710347804887
51.0,1.0920022235800417
52.0,1.0500652075125858
53.0,1.0252301936911183
54.0,0.9800861497341986
55.0,0.9881697640502713
56.0,0.9598443883235783
57.0,0.9001915000643534
58.0,0.9543271144195649
59.0,0.8454279731402334
60.0,0.854821839690484
61.0,0.8863810796223008
62.0,0.8982488269632862
63.0,0.9129316854343359
64.0,0.9411511244720411
65.0,0.9747170616404897
66.0,0.9864206081887773
67.0,1.0221542759855091
68.0,1.0381334100329365
69.0,1.0591470349538061
70.0,1.020719840455111
71.0,1.1526260596779097
72.0,1.1063793390685792
73.0,1.1823347297243403
74.0,1.1017212184422074
75.0,1.1033783034678992
76.0,1.0731590467197036
77.0,1.0554659948946628
78.0,1.0429502768183745
79.0,0.9926867705436169
80.0,1.0515148153829292
81.0,1.004091337734264
82.0,0.9731288237467689
83.0,0.9112078375805213
84.0,0.878853639495894
85.0,0.8450002179654048
86.0,0.830748747497734
87.0,0.8555306578383454
88.0,0.8911809938411286
89.0,0.9357598384358119
90.0,0.9478732192453231
91.0,0.9682506258436042
92.0,0.9639742864334288
93.0,0.964338404454324
94.0,1.0327146883372538
95.0,1.0668477131813103
96.0,1.0580551352754104
97.0,1.1180368785669157
98.0,1.0946077352086212
99.0,1.1230346989820268
100.0,1.1334366269906602
101.0,1.1297271384059566
102.0,1.0720632798912086
103.0,1.0184371841996465
104.0,1.0145299968299188
105.0,0.9947326647725039
106.0,0.9914730601814217
107.0,0.9909968746427441
108.0,0.8888141549370173
109.0,0.9381439037816955
110.0,0.8373925990335023
111.0,0.8739786421538741
112.0,0.8144814103720691
113.0,0.8627071589978484
114.0,0.9758549858444235
115.0,0.8948124807837963
116.0,0.9770839920737033
117.0,1.037962235896025
118.0,0.9981473314040163
119.0,1.0516088831280705
120.0,1.0700980687291852
