Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
TopS000001,-40.4766,7.5655,7.444e-19,7.378e-19,5.134e-19,-0.0002,32.82,0
TopS000003,-40.4695,7.4929,1.255e-13,9.067e-14,3.331e-14,0.001,35.25,0
TopS000005,-40.4280,7.5082,5.992e-20,7.441e-20,8.422e-20,0.0003,35.37,0
TopS000009,-40.5301,7.5425,1.108e-18,1.080e-18,7.640e-19,0.0008,32.48,0
TopS000010,-40.3595,7.5366,1.244e-17,1.047e-17,5.501e-18,-0.0003,32.74,0
TopS000015,-40.4065,7.4521,1.208e-13,1.039e-13,5.564e-14,0.0009,32.89,1
TopS000016,-40.3392,7.4950,3.673e-18,5.486e-18,8.962e-18,0.0002,34.75,0
TopS000017,-40.4503,7.5412,4.295e-18,8.511e-18,2.489e-17,0.0002,32.4,0
TopS000018,-40.4709,7.5061,7.861e-20,9.294e-20,9.416e-20,0.0,36.74,0
TopS000020,-40.4059,7.5088,6.246e-17,4.476e-17,1.745e-17,-0.0005,37.04,0
TopS000021,-40.3973,7.4898,2.469e-18,2.205e-18,1.280e-18,-0.0012,34.43,0
TopS000022,-40.3259,7.5332,1.424e-17,1.157e-17,5.623e-18,0.0004,37.16,0
TopS000026,-40.4150,7.4226,8.566e-19,8.573e-19,6.340e-19,-0.0003,33.77,0
TopS000027,-40.3949,7.5498,1.487e-19,1.744e-19,1.831e-19,-0.0001,32.11,0
TopS000028,-40.4411,7.4664,1.293e-13,9.160e-14,3.387e-14,0.0005,34.26,0
TopS000029,-40.4411,7.5296,1.407e-18,2.155e-18,3.746e-18,-0.0001,34.12,0
TopS000031,-40.3722,7.5085,6.328e-18,5.293e-18,2.692e-18,0.0,37.05,0
TopS000032,-40.4368,7.5317,3.169e-18,2.887e-18,1.736e-18,0.0002,33.09,0
TopS000035,-40.3993,7.5014,6.640e-20,8.546e-20,1.026e-19,-0.0001,35.78,0
TopS000036,-40.4354,7.5164,3.083e-20,4.076e-20,5.213e-20,-0.0002,32.76,0
TopS000039,-40.3575,7.5196,4.995e-14,3.375e-14,1.134e-14,-0.0006,35.06,0
TopS000041,-40.4698,7.4570,1.354e-19,1.560e-19,1.534e-19,0.0008,35.41,0
TopS000042,-40.3526,7.4907,4.367e-20,5.429e-20,6.246e-20,0.0007,32.89,0
TopS000045,-40.4544,7.4804,7.928e-20,9.393e-20,9.858e-20,-0.0002,33.68,0
TopS000047,-40.3343,7.4447,6.324e-18,1.319e-17,4.433e-17,-0.0001,30.9,0
TopS000048,-40.4050,7.5271,6.944e-20,8.527e-20,9.686e-20,0.0003,36.75,0
TopS000049,-40.3222,7.5164,5.634e-18,1.250e-17,4.682e-17,0.0003,37.55,0
TopS000050,-40.3309,7.4995,7.414e-20,9.089e-20,9.567e-20,0.0011,34.37,0
TopS000051,-40.3674,7.5081,2.599e-20,3.555e-20,4.951e-20,0.0,37.03,0
TopS000052,-40.3710,7.5128,3.472e-17,2.800e-17,1.277e-17,0.0005,34.32,0
