Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
BottomDG012,-3.9012,-4.3693,1.683e-17,1.578e-17,6.207e-18,104.2243,-948.89
BottomDG013,-3.8140,-4.4763,2.413e-17,1.886e-17,9.113e-18,96.0189,-947.29
BottomDG014,-3.7672,-4.3394,2.480e-17,2.269e-17,9.640e-18,77.8121,-948.26
BottomDG015,-3.7747,-4.2571,2.063e-17,1.770e-17,8.000e-18,63.3269,-948.0
BottomDG016,-3.8574,-4.4860,2.294e-17,2.072e-17,9.748e-18,70.2093,-948.43
BottomDG017,-3.8706,-4.3311,2.275e-17,1.936e-17,1.033e-17,72.0148,-948.92
BottomDG019,15.1697,1.5402,1.531e-17,1.166e-17,5.035e-18,46.3366,-1350.53
BottomDG020,15.2195,1.4939,1.402e-17,1.120e-17,4.849e-18,47.2395,-1350.44
BottomDG021,15.2069,1.5260,1.564e-17,1.207e-17,5.794e-18,60.4951,-1350.68
BottomDG161,-37.9373,-25.9901,8.568e-18,7.320e-18,3.297e-18,57.8412,-1409.51
BottomDG165,42.5020,-23.5110,3.077e-17,2.177e-17,7.437e-18,132.7723,-1579.12
BottomDG166,42.5114,-23.6290,1.114e-17,8.300e-18,4.672e-18,42.0078,-1582.33
BottomDG167,42.5330,-23.3357,9.563e-18,8.863e-18,3.587e-18,41.1282,-1577.25
BottomDG168,42.4780,-23.2908,8.863e-18,8.677e-18,3.500e-18,39.2761,-1578.35
BottomDG169,42.4063,-23.3080,9.958e-18,8.817e-18,4.442e-18,46.042,-1579.37
BottomDG170,42.4015,-23.3419,8.954e-18,8.288e-18,3.885e-18,45.0181,-1581.93
BottomDG171,42.4098,-23.2916,9.679e-18,8.546e-18,3.678e-18,48.4866,-1581.95
BottomDG172,42.3893,-23.4985,9.523e-18,9.680e-18,3.748e-18,44.4717,-1581.88
BottomDG173,42.3674,-23.5968,1.023e-17,7.986e-18,3.443e-18,45.1038,-1582.78
BottomDG174,42.7907,-23.5623,8.970e-18,7.946e-18,3.447e-18,40.9618,-1577.13
BottomDG175,42.4234,-23.3497,9.428e-18,7.519e-18,3.991e-18,48.2303,-1581.88
BottomDG176,42.8160,-23.5576,1.326e-17,1.166e-17,5.605e-18,45.287,-1579.16
BottomDG177,42.4110,-23.1970,7.088e-18,5.993e-18,2.764e-18,49.2707,-1581.06
BottomDG282,43.9926,-37.7696,4.700e-17,3.731e-17,1.251e-17,114.1075,-1205.12
BottomDG283,43.9978,-37.4658,1.959e-17,1.561e-17,6.990e-18,53.6328,-1203.24
BottomDG284,43.8301,-37.5017,1.969e-17,1.655e-17,7.304e-18,65.2185,-1204.92
