Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
TopDG011,30.7687,-8.7153,1.111e-17,9.095e-18,4.321e-18,123.0467,-1153.41
TopDG012,30.6644,-8.7700,1.499e-17,1.198e-17,5.885e-18,51.2219,-1153.38
TopDG013,30.6421,-8.7742,1.673e-17,1.384e-17,6.965e-18,69.8366,-1153.75
TopDG014,30.8713,-8.7297,1.780e-17,1.377e-17,6.512e-18,62.2369,-1153.27
TopDG015,30.7483,-8.7864,2.187e-17,1.720e-17,7.716e-18,59.7504,-1153.34
TopDG016,30.8766,-8.6315,2.186e-17,1.922e-17,7.416e-18,59.055,-1153.39
TopDG017,30.6149,-8.7429,1.671e-17,1.392e-17,6.188e-18,64.824,-1153.53
TopDG084,-24.5681,-10.6410,1.125e-16,7.847e-17,2.470e-17,241.5098,-743.16
TopDG085,-24.6860,-9.7462,5.672e-17,4.817e-17,1.785e-17,99.5573,-742.59
TopDG086,-24.7309,-11.4110,2.601e-17,2.223e-17,9.976e-18,137.3096,-742.99
TopDG087,-23.9228,-10.7601,2.941e-17,2.616e-17,1.128e-17,168.4828,-742.97
TopDG088,-23.5612,-11.3039,3.510e-17,3.075e-17,1.282e-17,90.3371,-743.15
TopDG089,-24.1946,-9.9789,3.893e-17,3.330e-17,1.484e-17,120.7437,-742.79
TopDG090,-23.6848,-10.4891,4.129e-17,3.471e-17,1.378e-17,105.0964,-742.8
TopDG091,-23.9119,-11.1911,2.558e-17,2.232e-17,9.902e-18,140.8741,-742.97
TopDG092,-24.9941,-10.2134,3.237e-17,2.422e-17,1.041e-17,180.2005,-742.64
TopDG093,-24.7495,-10.4814,4.073e-17,3.403e-17,1.414e-17,118.8441,-742.64
TopDG094,-25.2571,-11.0896,3.875e-17,3.147e-17,1.456e-17,91.8607,-743.15
TopDG095,-24.1329,-11.2094,4.511e-17,3.371e-17,1.553e-17,113.3294,-743.07
TopDG096,-24.8429,-10.5084,2.849e-17,2.368e-17,9.170e-18,235.1105,-742.72
TopDG097,-24.5722,-9.8145,4.083e-17,3.182e-17,1.421e-17,93.8542,-742.79
TopDG098,-24.2464,-10.0397,3.026e-17,2.160e-17,1.073e-17,177.1052,-743.16
TopDG099,-24.7558,-9.8626,4.510e-17,3.647e-17,1.538e-17,107.7686,-742.9
TopDG100,-25.2812,-11.2565,3.694e-17,2.875e-17,1.423e-17,90.3347,-742.73
TopDG101,-25.2683,-10.7307,4.540e-17,3.809e-17,1.776e-17,106.1767,-742.98
TopDG102,-24.6338,-11.5987,3.765e-17,3.202e-17,1.499e-17,111.6079,-743.02
TopDG103,-25.6026,-11.0356,3.096e-17,2.416e-17,9.633e-18,109.3897,-743.03
TopDG104,-24.4561,-10.2096,2.588e-17,1.926e-17,9.825e-18,205.766,-742.54
TopDG105,-24.5682,-11.6933,4.374e-17,3.428e-17,1.431e-17,95.4368,-743.1
TopDG106,-24.2283,-11.6364,3.617e-17,3.173e-17,1.331e-17,96.014,-742.8
TopDG107,-23.9272,-9.9768,2.863e-17,2.206e-17,1.013e-17,150.3529,-742.94
TopDG108,-24.1859,-10.2195,2.864e-17,2.592e-17,1.192e-17,169.8074,-742.84
TopDG109,-23.7049,-10.5175,2.809e-17,2.209e-17,1.021e-17,154.5687,-742.55
TopDG110,-23.3674,-10.3971,3.381e-17,3.094e-17,1.327e-17,82.9466,-742.81
TopDG111,-24.7673,-10.1515,3.157e-17,2.517e-17,1.050e-17,168.8707,-742.74
TopDG112,-25.0895,-11.1410,2.582e-17,2.329e-17,1.002e-17,102.8455,-742.67
TopDG113,-25.2702,-10.9105,4.013e-17,3.441e-17,1.557e-17,105.1736,-743.03
TopDG114,-23.8196,-9.7409,3.752e-17,3.073e-17,1.388e-17,86.0116,-742.83
TopDG115,-23.7784,-9.8487,2.928e-17,2.348e-17,1.022e-17,111.1346,-743.03
TopDG116,-24.9844,-11.6253,3.973e-17,3.478e-17,1.419e-17,87.4563,-742.91
TopDG117,-24.3691,-10.5955,2.671e-17,2.327e-17,9.994e-18,209.4475,-742.6
TopDG118,-23.8554,-10.1045,2.397e-17,2.113e-17,9.187e-18,87.5675,-742.91
TopDG119,-24.4607,-10.2508,3.726e-17,3.050e-17,1.395e-17,95.2167,-742.84
TopDG120,-23.7076,-10.1115,4.210e-17,3.344e-17,1.291e-17,115.4842,-742.9
TopDG128,-14.5454,37.8466,3.581e-17,3.045e-17,1.134e-17,141.6803,-1363.66
TopDG129,-14.4943,37.5758,1.399e-17,1.129e-17,4.555e-18,58.096,-1363.61
TopDG130,-14.3630,37.9009,1.484e-17,1.187e-17,5.734e-18,49.5461,-1363.4
TopDG131,-14.2106,37.8571,1.352e-17,1.157e-17,4.966e-18,50.793,-1363.47
TopDG132,-14.4782,37.6634,1.311e-17,1.118e-17,4.887e-18,47.1327,-1363.72
TopDG133,-14.4328,37.7359,1.411e-17,1.080e-17,5.343e-18,54.9632,-1363.76
TopDG134,-14.5896,37.6449,1.215e-17,1.053e-17,4.806e-18,56.1098,-1363.39
