Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
TopS013245,20.2758,-22.6534,3.861e-19,4.353e-19,3.928e-19,0.0006,-101.46,0
TopS013247,20.2174,-22.5766,3.324e-18,2.810e-18,1.431e-18,-0.0004,-105.48,0
TopS013248,20.2603,-22.5650,1.774e-20,2.308e-20,2.839e-20,-0.0004,-105.95,0
TopS013249,20.2439,-22.5982,2.806e-18,2.493e-18,1.416e-18,0.0004,-98.35,0
TopS013250,20.2749,-22.5767,2.180e-20,2.937e-20,3.915e-20,-0.0002,-102.65,0
TopS013252,20.2589,-22.6524,1.842e-20,2.400e-20,3.054e-20,-0.0006,-105.66,0
TopS013253,20.2487,-22.5576,1.807e-19,1.980e-19,1.721e-19,-0.0006,-101.36,0
TopS013254,20.2410,-22.6296,9.665e-18,8.086e-18,3.946e-18,-0.0008,-98.17,0
TopS013258,20.2353,-22.5296,1.060e-19,1.263e-19,1.262e-19,0.0009,-105.11,0
TopS013259,20.3719,-22.6077,1.973e-20,2.783e-20,4.190e-20,0.0007,-106.01,0
TopS013260,20.2951,-22.6640,5.304e-19,5.313e-19,3.823e-19,0.0002,-99.57,0
TopS013261,20.2796,-22.6394,8.751e-18,7.365e-18,3.743e-18,0.0004,-102.99,0
TopS013266,20.3056,-22.6019,8.825e-20,1.063e-19,1.095e-19,0.0006,-98.52,0
TopS013267,20.2664,-22.6079,4.567e-20,5.638e-20,6.311e-20,-0.0001,-101.25,0
TopS013269,20.2402,-22.5988,5.300e-20,6.752e-20,8.082e-20,-0.0008,-103.16,0
TopS013270,20.2658,-22.6013,1.619e-20,2.262e-20,3.175e-20,-0.0013,-102.07,0
TopS013271,20.2621,-22.6130,3.842e-18,7.340e-18,1.983e-17,0.0001,-99.47,0
TopS013272,20.3298,-22.6281,1.807e-19,1.974e-19,1.740e-19,-0.0006,-101.07,0
TopS013273,20.2898,-22.5675,3.314e-18,7.152e-18,2.515e-17,0.0005,-98.37,0
TopS013274,20.2203,-22.6162,2.474e-19,2.507e-19,1.890e-19,0.0002,-105.37,0
TopS013278,20.2847,-22.5480,2.557e-20,3.337e-20,4.045e-20,-0.0003,-100.71,0
TopS013280,20.3082,-22.5815,4.969e-18,1.070e-17,3.702e-17,0.0005,-100.65,0
TopS013284,20.3451,-22.5192,3.151e-14,2.107e-14,7.077e-15,-0.0007,-99.54,0
TopS013285,20.2604,-22.5747,2.037e-18,1.750e-18,9.329e-19,-0.0003,-104.79,0
TopS013286,20.2431,-22.6034,8.659e-19,1.299e-18,2.131e-18,-0.0002,-104.05,0
TopS013290,20.2446,-22.6122,7.295e-19,6.595e-19,4.009e-19,-0.001,-101.23,0
TopS013291,20.2234,-22.5672,1.345e-13,1.092e-13,5.079e-14,0.0,-102.48,1
TopS013292,20.2775,-22.6312,6.930e-20,8.377e-20,9.102e-20,-0.0001,-105.66,0
TopS013294,20.2564,-22.6601,1.069e-13,7.965e-14,3.198e-14,-0.0011,-98.05,0
TopS013296,20.2015,-22.6320,8.922e-18,7.344e-18,3.601e-18,0.0004,-103.8,0
TopS013297,20.3129,-22.6959,8.416e-19,1.492e-18,3.515e-18,0.0003,-104.27,0
TopS013298,20.2612,-22.6357,5.351e-18,4.410e-18,2.217e-18,0.0013,-103.78,0
TopS013299,20.2914,-22.6177,3.844e-20,4.723e-20,5.354e-20,0.0002,-104.65,0
TopS013300,20.1942,-22.6251,1.440e-18,1.357e-18,8.699e-19,0.0006,-100.57,0
TopS013303,20.3141,-22.6137,1.596e-17,1.277e-17,6.120e-18,-0.0,-103.89,0
TopS013307,20.2954,-22.5966,3.784e-18,7.978e-18,2.617e-17,0.0005,-104.96,0
TopS013311,20.2376,-22.5794,2.080e-19,2.286e-19,1.969e-19,0.0008,-99.16,0
TopS013312,20.2771,-22.7118,7.801e-20,9.605e-20,1.057e-19,0.0006,-105.59,0
TopS013314,20.2416,-22.5270,1.733e-19,2.006e-19,1.882e-19,-0.0006,-97.66,0
TopS013317,20.2863,-22.5732,4.154e-18,3.486e-18,1.819e-18,0.0005,-105.52,0
TopS013318,20.2754,-22.5567,7.886e-14,5.555e-14,1.984e-14,-0.0002,-103.35,0
TopS013319,20.2391,-22.5781,7.540e-19,1.713e-18,6.932e-18,0.0,-99.27,0
TopS013321,20.2981,-22.6434,1.126e-13,9.895e-14,5.511e-14,-0.0002,-98.71,1
TopS013324,20.2330,-22.6682,3.938e-18,5.857e-18,9.439e-18,0.0003,-100.86,0
TopS013325,20.2834,-22.5390,1.130e-19,1.226e-19,1.030e-19,-0.0001,-101.4,0
TopS013326,20.2067,-22.5030,2.220e-17,1.703e-17,7.339e-18,-0.0,-103.5,1
TopS013330,20.1909,-22.5749,8.365e-19,1.428e-18,3.168e-18,-0.0004,-106.4,0
TopS013332,20.3366,-22.6550,1.309e-19,1.454e-19,1.266e-19,-0.0001,-106.71,0
TopS013333,20.3131,-22.6634,8.170e-20,9.611e-20,9.477e-20,0.0002,-97.34,0
TopS013334,20.2387,-22.5624,8.210e-20,1.033e-19,1.163e-19,-0.0001,-99.46,0
TopS013335,20.2877,-22.5942,4.561e-18,3.826e-18,1.861e-18,0.0005,-99.29,0
TopS013337,20.2227,-22.6473,2.476e-17,1.882e-17,7.839e-18,-0.0004,-103.08,0
TopS013338,20.2741,-22.5798,9.732e-19,9.220e-19,5.897e-19,0.0007,-103.7,0
TopS013339,20.2213,-22.5246,1.057e-13,8.972e-14,4.712e-14,0.0005,-100.3,1
TopS013340,20.3339,-22.6197,7.931e-19,7.630e-19,5.010e-19,-0.0008,-101.94,0
TopS013341,20.2906,-22.6338,1.766e-18,1.642e-18,1.023e-18,-0.0004,-100.96,0
TopS013342,20.2142,-22.5795,1.002e-19,1.135e-19,1.092e-19,0.0005,-101.11,0
TopS013344,20.2570,-22.6368,3.095e-18,2.673e-18,1.433e-18,-0.0002,-100.64,0
TopS013346,20.2239,-22.6079,9.853e-20,1.131e-19,1.122e-19,-0.0002,-102.06,0
TopS013348,20.2417,-22.6556,8.542e-14,6.132e-14,2.338e-14,0.0005,-103.18,0
TopS013353,20.1916,-22.6039,1.628e-20,2.336e-20,3.500e-20,-0.0002,-98.37,0
TopS013355,20.3212,-22.6154,1.388e-17,1.123e-17,5.245e-18,0.0003,-98.0,0
TopS013357,20.2422,-22.5376,1.308e-17,1.031e-17,4.620e-18,-0.0003,-97.8,0
TopS013358,20.2242,-22.5390,3.469e-19,3.533e-19,2.618e-19,-0.0002,-100.65,0
TopS013359,20.2461,-22.6108,1.010e-13,7.101e-14,2.517e-14,-0.0009,-100.54,0
TopS013361,20.2867,-22.6102,8.328e-19,8.509e-19,6.493e-19,-0.0002,-100.57,0
TopS013362,20.3409,-22.5344,9.758e-19,9.158e-19,5.855e-19,-0.0008,-98.35,0
TopS013363,20.2125,-22.6498,1.229e-20,1.695e-20,2.412e-20,0.0004,-105.8,0
TopS013365,20.2027,-22.5645,1.924e-18,1.697e-18,9.816e-19,-0.0,-97.7,0
TopS013366,20.2437,-22.6450,3.504e-19,3.820e-19,3.238e-19,0.0004,-103.28,0
TopS013374,20.2873,-22.5628,5.250e-19,5.139e-19,3.469e-19,0.0001,-101.54,0
TopS013378,20.3087,-22.5637,9.233e-18,7.290e-18,3.275e-18,-0.0005,-98.55,0
TopS013381,20.3172,-22.5839,7.485e-19,7.243e-19,4.703e-19,0.0001,-99.79,0
TopS013384,20.3745,-22.5708,2.278e-18,4.267e-18,1.134e-17,0.0004,-106.49,0
TopS013385,20.2674,-22.6244,2.794e-18,2.421e-18,1.332e-18,-0.0001,-102.46,0
TopS013386,20.3412,-22.5766,2.330e-17,1.812e-17,7.908e-18,-0.0004,-102.67,1
TopS013388,20.2463,-22.5515,2.691e-20,3.487e-20,4.121e-20,-0.0003,-97.82,0
TopS013389,20.3677,-22.6577,1.570e-18,2.255e-18,3.461e-18,-0.0002,-106.23,0
TopS013390,20.1717,-22.5617,2.711e-19,2.923e-19,2.484e-19,-0.0002,-100.62,0
TopS013392,20.1915,-22.5749,7.942e-19,1.537e-18,4.509e-18,-0.0001,-105.19,0
TopS013393,20.2646,-22.6559,3.718e-19,3.769e-19,2.806e-19,0.0006,-99.47,0
TopS013394,20.2961,-22.6194,3.422e-17,2.593e-17,1.074e-17,-0.0004,-104.41,1
TopS013395,20.2711,-22.6009,1.879e-18,1.687e-18,9.770e-19,-0.0,-100.41,0
TopS013396,20.2120,-22.5792,1.926e-18,3.245e-18,6.752e-18,0.0004,-100.98,0
TopS013397,20.2525,-22.5920,3.114e-20,3.798e-20,4.230e-20,0.001,-102.51,0
TopS013398,20.2231,-22.5975,1.117e-17,9.190e-18,4.427e-18,0.0002,-104.33,0
TopS013399,20.2457,-22.6386,4.127e-20,5.086e-20,5.592e-20,0.0008,-99.54,0
TopS013400,20.3189,-22.6354,7.162e-15,4.763e-15,1.512e-15,0.0001,-100.47,0
TopS013401,20.2250,-22.5447,1.412e-18,2.023e-18,3.146e-18,-0.0008,-103.89,0
TopS013403,20.2587,-22.6173,1.149e-19,1.334e-19,1.287e-19,0.0001,-101.5,0
TopS013405,20.2058,-22.5746,4.931e-14,4.987e-14,3.626e-14,0.0003,-105.92,1
TopS013406,20.2705,-22.6341,3.810e-14,2.552e-14,8.443e-15,-0.0003,-104.97,0
TopS013409,20.2117,-22.6069,1.494e-18,2.745e-18,6.834e-18,0.0003,-97.9,0
TopS013412,20.2658,-22.6196,2.055e-18,3.334e-18,6.764e-18,0.0,-102.13,0
TopS013414,20.2201,-22.6322,1.717e-19,1.875e-19,1.623e-19,0.0009,-97.99,0
TopS013415,20.2636,-22.6042,3.148e-18,4.718e-18,7.725e-18,0.0001,-105.13,0
TopS013416,20.3111,-22.6020,6.683e-18,5.966e-18,3.415e-18,0.0003,-105.8,0
TopS013420,20.2769,-22.6145,7.361e-20,9.090e-20,9.991e-20,0.0002,-101.32,0
TopS013421,20.2922,-22.5544,1.603e-17,1.307e-17,6.057e-18,0.0004,-104.2,0
TopS013422,20.3239,-22.6538,4.112e-18,3.601e-18,1.907e-18,0.0006,-105.13,0
TopS013424,20.3389,-22.6800,9.165e-19,8.555e-19,5.457e-19,0.0005,-97.83,0
TopS013425,20.2262,-22.5962,2.052e-18,1.869e-18,1.121e-18,0.0002,-97.26,0
TopS013428,20.2648,-22.5957,1.089e-13,8.001e-14,3.069e-14,0.0007,-101.47,0
TopS013430,20.2834,-22.5795,3.460e-18,5.669e-18,1.135e-17,-0.0002,-99.81,0
TopS013431,20.2303,-22.5416,3.499e-19,3.887e-19,3.627e-19,-0.0003,-101.06,0
TopS013432,20.2799,-22.5166,1.239e-18,2.144e-18,4.979e-18,-0.0002,-103.13,0
TopS013434,20.2380,-22.5926,4.527e-14,3.231e-14,1.179e-14,0.0003,-104.63,0
TopS013435,20.2974,-22.6384,9.654e-14,7.912e-14,3.853e-14,-0.0001,-105.46,1
TopS013438,20.2510,-22.6781,1.835e-19,2.190e-19,2.250e-19,-0.0002,-101.53,0
TopS013440,20.3065,-22.6535,4.666e-18,9.516e-18,3.073e-17,0.0009,-97.99,0
TopS013444,20.3059,-22.6685,3.516e-19,3.727e-19,3.103e-19,0.001,-104.18,0
TopS013445,20.3035,-22.5648,8.282e-18,6.561e-18,3.040e-18,0.0005,-103.49,0
TopS013450,20.3194,-22.5982,1.228e-19,1.387e-19,1.267e-19,-0.0003,-101.6,0
TopS013452,20.2211,-22.6236,7.417e-19,7.409e-19,5.380e-19,0.0008,-101.31,0
TopS013454,20.3275,-22.6884,1.195e-18,2.394e-18,7.447e-18,-0.0001,-100.45,0
TopS013455,20.2644,-22.6094,1.559e-19,1.690e-19,1.432e-19,0.0001,-103.78,0
TopS013458,20.2782,-22.5941,1.412e-20,1.967e-20,2.841e-20,0.0005,-101.36,0
TopS013461,20.1915,-22.5808,2.031e-20,2.580e-20,2.978e-20,0.0004,-104.18,0
TopS013463,20.2123,-22.6613,1.113e-17,9.202e-18,4.396e-18,0.0,-101.6,0
TopS013467,20.2198,-22.5088,6.272e-18,5.085e-18,2.440e-18,-0.0005,-106.47,0
