Time,NormalisedFlux
0.0,1.2250843101944657
1.0,1.1459397345672362
2.0,1.1662970186439265
3.0,1.0390922797949163
4.0,1.0665223029320579
5.0,0.9354567002122026
6.0,0.9200356408661065
7.0,0.9070094816685491
8.0,0.8898209502649858
9.0,0.9280515887348517
10.0,0.7350149845448043
11.0,0.78220943737553
12.0,0.8437321967435918
13.0,0.8015066159947729
14.0,0.8999283203790738
15.0,0.8181601273784697
16.0,0.8806070084264416
17.0,1.002003557608502
18.0,1.0525103022750522
19.0,1.0568976916806292
20.0,1.1048441935932791
21.0,1.1125696171370372
22.0,1.1726595147280259
23.0,1.2017152694662214
24.0,1.1817257340843779
25.0,1.212189176021045
26.0,1.155836716781989
27.0,1.1536015930859742
28.0,1.13041009002747
29.0,1.0219866206894859
30.0,0.9905840181961958
31.0,0.9595357636957528
32.0,0.8801245024421998
33.0,0.9181229633191293
34.0,0.7953364039779226
35.0,0.8082627572576782
36.0,0.7603200587329335
37.0,0.7986585093923537
38.0,0.746305222999079
39.0,0.8536180521636118
40.0,0.8283263529350111
41.0,0.9486458975624671
42.0,1.0000311170098712
43.0,0.9960982679153078
44.0,1.0381641418112801
45.0,1.079116451365741
46.0,1.1234694834891574
47.0,1.21776551036387
48.0,1.2538231342850505
49.0,1.1904944268697708
50.0,1.2583560829919895
51.0,1.1748506840853983
52.0,1.2024896929869715
53.0,1.113966107976843
54.0,1.1090162232123897
55.0,1.1104559804932632
56.0,1.0388568207164712
57.0,0.9614489880718976
58.0,0.9013465714273413
59.0,0.8739243556193543
60.0,0.8552635023059232
61.0,0.7841439124856144
62.0,0.7959066379566436
63.0,0.8586989057519213
64.0,0.7964551175252566
65.0,0.8315257179764729
66.0,0.8589176192259288
67.0,0.9561371264648363
68.0,0.9379410139699645
69.0,0.9634700749987246
70.0,1.0486797556843113
71.0,1.0720698532603246
72.0,1.1133767778407864
73.0,1.1942071778115015
74.0,1.220436567418972
75.0,1.1746226728961575
76.0,1.1954999211535915
77.0,1.1429934465804399
78.0,1.1780995952397726
79.0,1.2050306716414787
80.0,1.1147257502342383
81.0,1.0529630503993166
82.0,1.0428122272114162
83.0,0.9443631873167921
84.0,0.9633813176621713
85.0,0.8772399177329752
86.0,0.794913304865716
87.0,0.8411021572956234
88.0,0.809903667556982
89.0,0.7882810557711972
90.0,0.8137095792830347
91.0,0.8525200695259828
92.0,0.9252804352577508
93.0,0.9539171501633872
94.0,0.9896957203047242
95.0,0.9775861900346495
96.0,1.0334611243286667
97.0,1.0682822909555663
98.0,1.1501861712944856
99.0,1.1539968716395026
100.0,1.2240647670474256
101.0,1.2581149166479537
102.0,1.1548230365047594
103.0,1.1705982812343318
104.0,1.1317282986028396
105.0,1.101543641941222
106.0,1.170012616103504
107.0,1.0628044609222969
108.0,0.9512318050743068
109.0,0.9187595419541624
110.0,0.905500347509532
111.0,0.877050894038987
112.0,0.8011271081993266
113.0,0.8615498096108472
114.0,0.7731103690799422
115.0,0.7700061849411685
116.0,0.8328663909457574
117.0,0.8189800818114935
118.0,0.8914455207004401
119.0,0.8913068424449814
120.0,0.9539567612681756
