Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
BackDG043,-27.5610,14.1321,2.663e-17,2.412e-17,1.007e-17,117.754,-748.47
BackDG062,29.3816,-3.4079,7.376e-17,5.292e-17,1.980e-17,134.1492,-976.13
BackDG063,29.6490,-3.7231,2.468e-17,2.279e-17,9.492e-18,87.7871,-977.39
BackDG064,29.5561,-3.4044,2.602e-17,2.160e-17,9.965e-18,78.7284,-979.34
BackDG065,29.2689,-3.2030,1.737e-17,1.481e-17,6.507e-18,73.0115,-978.81
BackDG066,29.1471,-3.1394,2.357e-17,2.013e-17,8.726e-18,76.2655,-976.43
BackDG067,29.7354,-3.3408,1.884e-17,1.581e-17,6.824e-18,72.9333,-981.13
BackDG068,29.3267,-3.2836,2.916e-17,2.149e-17,1.055e-17,59.6715,-981.98
BackDG069,29.7810,-3.4411,2.488e-17,1.975e-17,8.341e-18,68.3739,-979.42
BackDG070,29.3978,-3.7453,2.676e-17,2.261e-17,1.075e-17,77.3123,-979.84
BackDG071,29.4282,-3.4696,2.541e-17,2.121e-17,9.049e-18,69.6562,-976.36
BackDG072,29.2631,-3.2897,2.479e-17,2.001e-17,8.550e-18,69.5208,-978.96
BackDG073,29.6307,-3.1204,2.908e-17,2.320e-17,9.948e-18,67.1644,-977.6
BackDG074,29.6638,-3.3442,2.469e-17,2.141e-17,9.089e-18,69.3067,-977.31
BackDG075,-13.9217,5.1245,5.914e-18,5.306e-18,2.663e-18,81.2209,-1579.06
BackDG076,-13.9063,5.0577,1.169e-17,1.010e-17,4.125e-18,54.9038,-1576.71
BackDG077,-13.9321,5.0506,1.102e-17,8.382e-18,3.722e-18,48.0976,-1577.35
BackDG078,-13.8302,5.1404,9.409e-18,8.029e-18,4.100e-18,38.748,-1576.86
BackDG079,-13.8617,5.1816,9.840e-18,8.212e-18,4.077e-18,44.364,-1579.28
BackDG080,-14.0374,5.1108,1.033e-17,8.521e-18,4.115e-18,44.7382,-1577.15
BackDG081,-13.8632,5.2009,9.242e-18,8.280e-18,3.614e-18,42.169,-1577.44
BackDG090,19.8037,33.9161,1.328e-17,1.217e-17,5.303e-18,54.5584,-1290.84
BackDG091,19.8694,34.0207,1.561e-17,1.241e-17,5.539e-18,51.9562,-1291.12
BackDG092,19.2067,2.9762,2.335e-17,2.078e-17,9.774e-18,88.8893,-792.8
BackDG094,4.3046,37.8994,2.867e-17,2.201e-17,7.740e-18,117.4771,-1588.87
BackDG095,4.2413,37.9854,9.892e-18,7.562e-18,3.765e-18,38.8805,-1592.61
BackDG096,4.4142,37.9989,9.683e-18,8.466e-18,3.706e-18,39.5274,-1589.99
BackDG097,4.4981,37.8401,9.520e-18,7.958e-18,3.902e-18,41.1773,-1590.7
BackDG098,4.4473,37.9778,1.100e-17,8.220e-18,3.790e-18,41.2679,-1587.46
