Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
TopDG011,-2.8839,25.5813,1.783e-17,1.623e-17,7.644e-18,61.0371,-1081.42
TopDG012,-2.9480,25.5200,1.690e-17,1.355e-17,6.072e-18,58.8419,-1080.2
TopDG042,2.3904,39.4006,9.421e-18,8.173e-18,3.407e-18,66.7848,-1185.85
TopDG043,2.3843,39.4637,1.454e-17,1.263e-17,6.006e-18,53.2481,-1186.36
TopDG167,-3.9764,3.1060,2.703e-17,2.376e-17,9.535e-18,83.7091,-841.32
TopDG168,-3.9823,3.1893,2.737e-17,2.275e-17,1.072e-17,85.6705,-840.22
TopDG169,-3.9958,3.0537,1.907e-17,1.584e-17,6.999e-18,73.4953,-841.77
TopDG197,-36.9939,19.3349,9.502e-17,6.194e-17,2.365e-17,237.174,-790.78
TopDG198,-37.2005,19.7581,3.050e-17,2.306e-17,1.133e-17,79.4336,-791.47
TopDG199,-36.7493,19.6905,3.275e-17,2.786e-17,1.220e-17,97.2768,-793.53
TopDG200,-36.7175,18.8864,3.618e-17,2.772e-17,1.128e-17,92.7194,-791.6
TopDG201,-37.0499,19.7527,3.102e-17,2.728e-17,1.129e-17,82.7762,-790.44
TopDG202,-36.8307,19.1250,3.632e-17,3.034e-17,1.324e-17,97.1303,-794.02
TopDG203,-37.2966,19.1787,3.395e-17,2.718e-17,1.420e-17,95.7426,-795.52
TopDG204,-37.4870,19.6428,3.490e-17,2.565e-17,1.192e-17,80.1156,-794.48
TopDG205,-36.8030,19.4086,3.521e-17,2.864e-17,1.177e-17,89.2845,-793.21
TopDG206,-36.8146,19.1532,3.310e-17,2.434e-17,1.105e-17,78.7605,-793.22
TopDG207,-37.2141,19.4745,3.440e-17,2.990e-17,1.353e-17,88.2306,-790.39
TopDG213,-21.9236,-9.2793,7.312e-18,6.285e-18,3.142e-18,35.8433,-1726.9
TopDG214,-21.8378,-9.2877,9.054e-18,7.289e-18,3.230e-18,37.0984,-1728.71
TopDG215,-21.9217,-9.3222,5.041e-18,5.017e-18,2.048e-18,53.0702,-1727.56
TopDG223,-39.4209,0.0641,2.143e-17,1.968e-17,6.407e-18,64.6525,-1658.89
TopDG224,-39.5594,0.1506,7.094e-18,7.085e-18,3.198e-18,40.2831,-1657.61
TopDG225,-39.3495,-0.2831,5.548e-18,4.733e-18,2.125e-18,55.2961,-1662.33
TopDG226,-39.1849,0.1243,8.337e-18,7.416e-18,3.336e-18,45.9361,-1662.04
TopDG227,-39.0926,0.2023,8.609e-18,7.823e-18,3.518e-18,36.8399,-1661.37
TopDG228,-39.4161,-0.4048,6.175e-18,4.701e-18,2.351e-18,40.2277,-1661.08
TopDG229,-39.7090,-0.1423,7.906e-18,6.674e-18,3.248e-18,39.9797,-1658.49
TopDG230,-39.5336,-0.3290,8.355e-18,6.903e-18,2.895e-18,32.3276,-1654.7
TopDG231,-39.0558,-0.3044,8.383e-18,7.374e-18,3.102e-18,27.6038,-1657.37
TopDG232,-39.2883,0.2808,5.157e-18,4.917e-18,2.137e-18,51.6536,-1651.86
TopDG233,-39.1559,0.2641,8.866e-18,8.106e-18,3.586e-18,40.7165,-1658.74
TopDG234,-39.7431,0.3128,9.302e-18,7.709e-18,3.609e-18,42.6656,-1662.37
TopDG235,-39.7413,0.0004,8.419e-18,7.294e-18,2.898e-18,35.361,-1656.4
TopDG236,-39.9179,-0.2383,9.615e-18,7.815e-18,3.479e-18,46.9759,-1650.26
TopDG237,-39.7829,0.1812,5.255e-18,4.676e-18,2.011e-18,47.8844,-1651.05
TopDG238,-39.0577,-0.0721,8.855e-18,7.259e-18,3.499e-18,43.0608,-1660.05
TopDG239,-39.1242,-0.1527,5.684e-18,4.465e-18,1.970e-18,51.3976,-1661.18
TopDG240,-39.0430,-0.0461,1.267e-17,9.249e-18,4.176e-18,41.0657,-1653.55
TopDG241,-39.6477,0.3565,6.138e-18,4.869e-18,2.279e-18,39.6551,-1657.72
TopDG242,-39.5258,-0.1781,9.529e-18,7.782e-18,3.481e-18,37.3493,-1660.49
TopDG243,-39.8635,-0.0248,5.461e-18,4.295e-18,2.254e-18,49.1267,-1650.21
TopDG244,-38.9580,0.2048,7.151e-18,6.669e-18,3.062e-18,34.2456,-1651.92
TopDG245,-39.9158,-0.2092,7.997e-18,7.224e-18,3.441e-18,45.0755,-1654.88
TopDG246,-39.9153,0.1881,8.122e-18,7.129e-18,3.312e-18,57.8166,-1651.38
TopDG247,-39.8861,-0.0901,8.313e-18,6.598e-18,3.055e-18,37.615,-1657.65
TopDG248,-39.3059,0.5312,8.572e-18,6.792e-18,3.511e-18,41.7977,-1662.04
TopDG249,-39.2999,0.1715,1.002e-17,7.875e-18,3.560e-18,43.9386,-1657.16
TopDG250,-39.8658,0.3992,8.270e-18,7.798e-18,3.394e-18,36.9403,-1654.33
TopDG251,-39.1739,0.0879,8.662e-18,7.086e-18,3.465e-18,35.2698,-1656.23
TopDG252,-39.7612,-0.0362,8.137e-18,7.111e-18,3.427e-18,38.1652,-1662.71
TopDG253,-39.1338,0.0732,1.184e-17,1.035e-17,3.923e-18,37.9445,-1658.39
TopDG254,21.7743,-31.3171,7.769e-18,6.849e-18,2.993e-18,54.8194,-1383.73
TopDG255,11.7447,-28.1647,1.388e-17,1.198e-17,5.221e-18,151.1962,-1021.59
TopDG256,11.7775,-28.1217,2.047e-17,1.710e-17,8.131e-18,67.8469,-1022.22
TopDG257,11.7235,-28.1515,2.044e-17,1.707e-17,7.371e-18,54.1213,-1020.97
TopDG258,11.8293,-28.2125,2.106e-17,1.889e-17,8.068e-18,72.5356,-1022.51
TopDG259,11.7302,-28.0755,3.370e-17,2.245e-17,9.492e-18,57.4268,-1021.92
TopDG260,11.7628,-28.2740,2.055e-17,1.827e-17,7.712e-18,81.0968,-1020.74
TopDG261,11.8229,-28.3866,2.896e-17,2.215e-17,9.283e-18,63.2594,-1023.9
TopDG262,11.8364,-28.1342,2.977e-17,2.386e-17,8.814e-18,69.5867,-1020.68
TopDG272,-43.6722,40.8580,8.203e-18,7.074e-18,3.613e-18,56.5958,-1361.04
TopDG273,3.8193,7.6695,1.523e-17,1.288e-17,5.361e-18,72.3526,-958.91
TopDG349,21.5841,-11.6271,2.850e-17,2.234e-17,9.349e-18,61.1028,-1039.93
TopDG350,21.4579,-11.6870,1.780e-17,1.467e-17,6.835e-18,60.619,-1037.9
TopDG351,21.5678,-11.7101,1.364e-17,1.100e-17,5.125e-18,85.0015,-1038.54
