Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
LeftDG053,-1.7581,-34.8356,2.672e-17,2.244e-17,9.492e-18,100.077,607.76
LeftDG092,14.5258,20.9761,1.149e-17,9.926e-18,4.309e-18,96.3401,972.93
LeftDG093,14.5038,20.8805,1.536e-17,1.113e-17,5.609e-18,50.3849,972.73
LeftDG094,14.5420,20.9410,1.548e-17,1.174e-17,5.999e-18,63.5518,972.44
LeftDG095,14.5364,21.0527,1.409e-17,1.047e-17,4.887e-18,55.2467,972.96
LeftDG096,14.6199,21.0276,1.478e-17,1.181e-17,5.626e-18,54.6781,972.46
LeftDG097,14.6475,20.9177,1.385e-17,1.288e-17,5.784e-18,58.4514,973.44
LeftDG157,6.7474,-24.9735,6.800e-18,5.659e-18,2.646e-18,47.0191,1343.01
LeftDG158,-28.8886,-29.7993,7.094e-18,5.947e-18,2.494e-18,96.77,1215.5
LeftDG159,-28.8121,-29.9665,1.191e-17,9.631e-18,4.221e-18,42.8496,1216.96
LeftDG160,-28.9598,-29.9734,1.153e-17,8.965e-18,4.309e-18,51.9684,1214.89
LeftDG161,-28.8501,-29.5905,7.216e-18,6.382e-18,3.129e-18,51.6804,1216.9
LeftDG162,-28.8540,-29.5970,1.254e-17,1.011e-17,4.581e-18,46.2409,1215.48
LeftDG163,-28.9399,-29.6711,1.115e-17,9.077e-18,4.310e-18,45.0761,1216.67
LeftDG164,-29.0794,-29.8226,1.017e-17,7.762e-18,3.972e-18,45.3311,1214.18
LeftDG165,-28.6465,-29.6930,1.093e-17,8.247e-18,4.039e-18,39.0633,1212.66
LeftDG166,-28.7692,-29.6818,1.119e-17,8.301e-18,3.831e-18,37.4713,1213.43
LeftDG167,9.0887,9.5317,5.934e-17,4.666e-17,1.505e-17,120.8924,824.77
LeftDG168,9.1703,9.6038,1.438e-17,1.225e-17,5.445e-18,134.0784,825.2
LeftDG169,8.9563,9.4659,1.879e-17,1.828e-17,8.466e-18,70.1086,825.49
LeftDG170,9.0362,9.6855,3.067e-17,2.423e-17,9.308e-18,65.4899,824.58
LeftDG171,8.6151,9.4158,1.420e-17,1.197e-17,5.845e-18,74.9234,824.02
LeftDG172,9.3011,9.7371,1.937e-17,1.695e-17,7.311e-18,61.2859,825.86
LeftDG173,9.0917,9.7059,2.707e-17,2.237e-17,8.742e-18,61.1733,825.13
LeftDG174,9.1520,9.4918,2.781e-17,2.372e-17,9.454e-18,67.8864,828.54
LeftDG175,9.2117,9.4020,1.989e-17,1.747e-17,7.993e-18,67.6621,827.77
LeftDG176,9.0659,9.3448,2.329e-17,1.904e-17,9.031e-18,70.4288,828.72
LeftDG177,9.0152,9.6474,1.951e-17,1.581e-17,7.471e-18,54.8856,824.76
LeftDG178,8.9241,9.7114,1.560e-17,1.209e-17,5.519e-18,75.3051,823.59
LeftDG179,9.0741,9.3947,1.759e-17,1.364e-17,6.560e-18,126.0674,823.6
LeftDG180,8.8088,9.6634,2.366e-17,1.768e-17,8.203e-18,69.0256,828.96
LeftDG181,9.1724,9.6850,2.174e-17,1.818e-17,8.863e-18,60.1902,825.89
LeftDG182,9.4395,9.5269,1.885e-17,1.725e-17,8.179e-18,68.736,828.5
LeftDG183,8.9832,9.6787,1.470e-17,1.136e-17,5.376e-18,89.69,825.53
LeftDG211,6.9506,-2.8640,3.412e-17,2.737e-17,8.766e-18,92.1907,1176.92
LeftDG212,7.0466,-3.1559,1.249e-17,1.108e-17,4.279e-18,54.8989,1167.81
LeftDG213,6.9876,-2.6072,1.193e-17,1.030e-17,4.814e-18,55.0635,1177.54
LeftDG214,6.9585,-2.6440,1.231e-17,1.070e-17,4.550e-18,45.9921,1177.16
LeftDG215,6.7357,-3.0394,7.868e-18,6.067e-18,2.995e-18,49.9104,1173.24
LeftDG216,6.7879,-3.0375,7.421e-18,6.783e-18,2.762e-18,58.653,1177.73
LeftDG217,6.7186,-2.9672,1.220e-17,1.126e-17,4.976e-18,46.0662,1169.53
LeftDG218,6.8427,-3.0833,1.133e-17,9.776e-18,4.445e-18,40.788,1175.22
LeftDG219,7.0344,-2.9800,1.282e-17,9.521e-18,4.675e-18,62.7909,1167.86
LeftDG220,6.9222,-2.7630,8.427e-18,6.372e-18,3.107e-18,55.4445,1174.79
LeftDG221,7.1437,-2.7089,8.555e-18,6.660e-18,3.260e-18,77.4051,1176.31
LeftDG222,6.7991,-2.7919,7.701e-18,6.643e-18,3.309e-18,53.9811,1171.71
LeftDG223,6.9139,-3.0465,1.399e-17,1.008e-17,4.637e-18,50.4948,1177.69
LeftDG224,7.0891,-2.8868,1.166e-17,9.803e-18,4.992e-18,49.1854,1175.84
LeftDG225,6.6958,-2.9412,1.196e-17,9.912e-18,4.456e-18,59.965,1173.58
LeftDG226,7.0270,-2.7683,8.004e-18,6.919e-18,3.283e-18,67.6574,1167.46
LeftDG227,7.1269,-3.1300,8.920e-18,7.060e-18,3.114e-18,50.8811,1170.22
LeftDG228,6.9217,-2.6317,1.739e-17,1.245e-17,5.621e-18,54.0898,1176.63
LeftDG229,6.8807,-3.1278,1.139e-17,1.002e-17,4.380e-18,43.4099,1175.08
LeftDG230,6.8568,-3.1277,1.200e-17,9.205e-18,4.054e-18,41.889,1175.89
LeftDG231,7.0542,-2.6647,1.079e-17,8.196e-18,4.153e-18,40.8107,1172.96
LeftDG232,6.6737,-2.7878,1.144e-17,9.269e-18,4.195e-18,52.8289,1168.41
LeftDG233,6.6903,-2.8790,1.092e-17,1.130e-17,4.495e-18,43.0343,1174.8
LeftDG234,7.1073,-3.0616,8.206e-18,6.971e-18,3.325e-18,64.3835,1173.25
LeftDG252,-10.5687,10.1396,9.197e-18,7.283e-18,3.267e-18,77.1862,1123.5
LeftDG253,-10.6539,10.2139,8.896e-18,7.590e-18,3.844e-18,59.9026,1121.59
LeftDG254,-10.5245,10.1111,1.457e-17,1.173e-17,5.970e-18,49.7879,1123.02
LeftDG255,-10.5935,10.1199,1.185e-17,9.857e-18,4.516e-18,51.7459,1122.11
LeftDG256,-10.6217,10.1166,1.305e-17,1.127e-17,5.500e-18,46.24,1123.24
LeftDG257,-29.1200,-34.9147,6.885e-18,5.566e-18,2.643e-18,62.7382,1273.88
LeftDG258,-29.1179,-34.9035,9.985e-18,8.378e-18,3.973e-18,45.2956,1276.5
LeftDG259,-29.1457,-35.0552,9.739e-18,8.434e-18,3.453e-18,48.0189,1274.4
LeftDG260,-29.2259,-34.9665,9.976e-18,9.013e-18,3.687e-18,43.892,1275.54
LeftDG261,-29.0369,-34.9970,9.522e-18,8.678e-18,4.028e-18,48.8869,1276.4
LeftDG263,-5.5679,42.5013,4.524e-17,3.510e-17,1.208e-17,137.6305,1051.76
LeftDG264,-5.7528,42.4039,1.141e-17,9.167e-18,4.270e-18,56.5525,1050.02
LeftDG265,-5.6215,42.7519,1.571e-17,1.404e-17,5.991e-18,63.6768,1047.79
LeftDG266,-5.2693,42.4816,1.208e-17,8.837e-18,4.381e-18,68.7707,1048.53
LeftDG267,-5.6742,42.5003,2.211e-17,1.812e-17,6.584e-18,67.9167,1048.22
LeftDG268,-5.4272,42.4564,1.484e-17,1.291e-17,5.436e-18,51.3795,1049.69
LeftDG269,-5.5176,42.5274,1.651e-17,1.269e-17,6.261e-18,55.1649,1052.17
LeftDG270,-5.4765,42.3627,1.447e-17,1.231e-17,5.984e-18,49.9479,1048.67
LeftDG271,-5.5064,42.6386,1.654e-17,1.309e-17,6.615e-18,57.6327,1047.87
LeftDG272,-5.5579,42.3760,2.409e-17,1.658e-17,7.229e-18,52.5934,1051.28
LeftDG282,-26.9351,11.7281,3.036e-17,2.405e-17,8.408e-18,111.0006,1203.84
LeftDG283,-26.7871,11.5382,7.658e-18,6.040e-18,2.802e-18,59.4643,1201.0
LeftDG284,-26.9559,11.7876,9.908e-18,8.313e-18,3.943e-18,42.6634,1203.52
LeftDG285,-27.1166,11.8239,1.092e-17,9.277e-18,4.722e-18,47.7998,1206.09
LeftDG286,-27.2121,11.9225,1.063e-17,8.216e-18,3.855e-18,39.6229,1204.64
LeftDG287,-27.2596,11.6154,1.085e-17,8.930e-18,4.081e-18,46.8211,1200.19
LeftDG288,-26.9066,11.8789,1.155e-17,1.059e-17,4.610e-18,44.4872,1200.71
LeftDG289,-26.9685,11.7240,1.145e-17,9.380e-18,4.621e-18,48.2997,1206.72
LeftDG290,-26.6573,11.7422,1.010e-17,8.520e-18,3.529e-18,46.1719,1201.95
LeftDG291,-26.8949,11.5455,8.822e-18,7.037e-18,2.943e-18,85.3849,1200.36
LeftDG292,-26.9029,11.6363,1.358e-17,1.189e-17,5.304e-18,51.2099,1206.8
LeftDG293,-27.2085,11.7082,7.546e-18,5.781e-18,2.776e-18,48.6597,1201.14
LeftDG294,-26.7110,11.9505,9.187e-18,7.942e-18,3.826e-18,47.2497,1202.68
LeftDG295,-27.3230,11.7241,1.007e-17,7.435e-18,3.674e-18,45.8374,1202.5
LeftDG296,-27.2130,11.8001,1.095e-17,9.654e-18,4.910e-18,45.2176,1203.32
LeftDG297,-26.9250,11.7039,7.071e-18,5.545e-18,2.433e-18,84.947,1201.24
LeftDG298,-27.1382,11.7809,1.104e-17,9.826e-18,4.192e-18,52.1781,1201.62
LeftDG299,-27.2740,11.6842,1.083e-17,8.277e-18,3.899e-18,42.5849,1202.01
LeftDG300,-26.6652,11.6784,1.102e-17,8.209e-18,3.581e-18,47.9106,1198.51
LeftDG331,28.9782,30.8837,2.421e-17,2.012e-17,8.545e-18,109.2072,637.91
LeftDG334,4.0674,-3.4762,1.150e-17,8.525e-18,4.119e-18,37.8653,1248.34
LeftDG335,3.9854,-3.5070,9.375e-18,8.077e-18,3.872e-18,44.9411,1248.33
LeftDG336,4.0606,-3.4669,9.652e-18,7.896e-18,4.046e-18,51.8281,1247.91
LeftDG337,4.0350,-3.3903,1.037e-17,8.213e-18,4.285e-18,43.7294,1248.73
LeftDG406,-14.2003,8.1409,4.724e-17,3.530e-17,1.268e-17,170.4709,998.69
LeftDG407,-13.8871,8.0623,1.913e-17,1.661e-17,6.756e-18,58.215,1003.07
LeftDG408,-14.4669,8.2979,2.075e-17,1.620e-17,7.138e-18,72.2012,999.62
LeftDG409,-14.2410,7.8418,1.927e-17,1.546e-17,7.419e-18,69.1239,1000.38
LeftDG410,-14.4043,7.9835,1.214e-17,1.034e-17,4.760e-18,81.397,999.41
LeftDG411,-14.0373,8.2815,1.737e-17,1.383e-17,6.418e-18,54.1727,1003.54
LeftDG412,-14.3752,8.0763,1.745e-17,1.254e-17,6.020e-18,57.0641,998.01
LeftDG413,-13.9821,8.1636,1.777e-17,1.556e-17,6.814e-18,53.9455,998.48
LeftDG414,-14.2374,8.3662,1.651e-17,1.474e-17,6.187e-18,57.9362,1002.53
LeftDG415,-13.9968,8.0854,1.839e-17,1.455e-17,6.794e-18,56.2255,999.03
LeftDG416,-14.2286,8.1165,1.830e-17,1.449e-17,5.924e-18,69.381,1003.97
LeftDG417,-14.2383,8.2237,1.932e-17,1.554e-17,7.099e-18,71.3796,998.37
LeftDG418,-14.0660,7.9915,2.060e-17,1.645e-17,7.249e-18,64.0486,1003.89
LeftDG419,-14.0087,8.0579,1.896e-17,1.487e-17,7.259e-18,72.9181,1000.2
LeftDG477,-23.6360,-13.7707,8.309e-18,6.402e-18,2.869e-18,73.0376,1205.25
LeftDG478,-23.5351,-13.7470,1.204e-17,9.933e-18,4.318e-18,58.3037,1203.37
LeftDG479,-23.6646,-13.7875,1.042e-17,8.431e-18,4.069e-18,42.5159,1203.69
LeftDG480,-23.7051,-13.7827,1.158e-17,9.156e-18,3.483e-18,47.7939,1204.66
LeftDG481,-23.7419,-13.7840,1.067e-17,9.539e-18,4.225e-18,51.8494,1205.45
