Time NormalisedFlux
0.0 1.0125695856779773
1.0 0.933732152914162
2.0 0.9854063396708406
3.0 0.9647276457822928
4.0 0.9377102256903207
5.0 1.0069778895998935
6.0 0.998459919805065
7.0 1.0543086250100264
8.0 0.9016966222829512
9.0 0.7272691208404305
10.0 1.1020291565390596
11.0 0.8095025643029354
12.0 1.0387690871520208
13.0 0.9320926076500985
14.0 0.9761903089922829
15.0 1.0403086973450386
16.0 0.9905406158185267
17.0 0.8456439455541552
18.0 0.9151213457742193
19.0 0.9839365350139182
20.0 1.046285916482737
21.0 0.9043119097794123
22.0 1.0377603766154315
23.0 1.029251016796916
24.0 0.945745298611842
25.0 1.0732328467588859
26.0 1.0040843257780632
27.0 0.7525872440196205
28.0 1.0933384045053935
29.0 1.1106799119947577
30.0 0.905367325325705
31.0 0.99511753432353
32.0 1.0590424229793098
33.0 1.1742818978911325
34.0 1.1988261022067621
35.0 0.9104379078605653
36.0 1.124388822648113
37.0 1.0186114740316492
38.0 1.212240859297328
39.0 1.0861341688479342
40.0 0.9257567984064403
41.0 1.158869111870902
42.0 0.9872337205582592
43.0 1.205319050079974
44.0 1.06544970464506
45.0 1.0078113404910767
46.0 0.9850657316880471
47.0 1.0305772892534186
48.0 1.0107752219724644
49.0 1.1200935429276846
50.0 1.0377247704735781
51.0 1.0307241724247063
52.0 1.0386537120122545
53.0 1.145978737710902
54.0 0.9069415023733519
55.0 1.2317879548010031
56.0 0.8967240002875392
57.0 1.0559702181144646
58.0 1.0541702203830845
59.0 1.1622570944539294
60.0 1.1188658043443986
61.0 0.8836661330197721
62.0 1.0597167595444439
63.0 0.860839106169399
64.0 1.0337683143145189
65.0 0.9512587005861306
66.0 0.9375975007521153
67.0 0.9544370137525804
68.0 0.946461198412346
69.0 0.9608859260567755
70.0 1.0479697879010506
71.0 0.8891714985722031
72.0 1.1175251755923976
73.0 0.9920749367195488
74.0 1.0285557411273847
75.0 1.0794884074833972
76.0 0.9317612977226931
77.0 0.8922035274884288
78.0 0.9915886544725627
79.0 1.1643083711641298
80.0 1.0255936189737738
81.0 0.8906563992670308
82.0 1.113362339909108
83.0 0.9649383969858305
84.0 0.9690014926461028
85.0 1.1420774241562182
86.0 0.8868683403093515
87.0 1.033881738025437
88.0 1.1050748403350912
89.0 0.957463224700169
90.0 0.9884883106059381
91.0 1.0510571502043333
92.0 0.9102000846125496
93.0 0.9379524643090212
94.0 1.0860250687249735
95.0 0.8089448873731397
96.0 0.9237020699470275
97.0 0.7978565469971026
98.0 1.079572551597368
99.0 1.2223753124389847
100.0 1.1275733320972905
101.0 1.0495172416119116
102.0 1.0003437572777332
103.0 0.971379170469676
104.0 1.0425980664090182
105.0 0.9737375806767185
106.0 1.1391776382426604
107.0 0.8644688957834815
108.0 1.041336285455575
109.0 1.0379842431681046
110.0 1.0794579692878086
111.0 0.9163689566559193
112.0 0.9353479196386896
113.0 0.8149779777245414
114.0 0.9873168364399253
115.0 1.087756158507503
116.0 0.873966581233158
117.0 1.0563962754681697
118.0 0.904571938272653
119.0 1.159476056954638
120.0 0.879928395760466
