Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S412312 250.3124 29.9193 2.27e-19 2.99e-19 3.956e-19 0.0 77.25 0.0
S412313 250.3025 29.8862 4.0330000000000005e-20 6.268e-20 1.145e-19 0.0 76.36 0.0
S412314 250.2931 29.8971 1.127e-21 2.479e-21 9.086e-21 0.0 76.71 0.0
S412315 250.257 30.0652 1.2759999999999999e-23 3.91e-23 2.8599999999999995e-22 0.0 77.39 0.0
S412316 250.2926 29.8375 2.0319999999999998e-22 4.9099999999999995e-22 2.21e-21 0.0 76.25 0.0
S412317 250.2943 29.8629 4.021e-21 8.038e-21 2.4210000000000002e-20 0.0 76.34 0.0
S412318 250.2834 29.9248 6.665e-23 1.8009999999999997e-22 1.076e-21 0.0 77.3 0.0
S412319 250.3088 29.8618 2.2249999999999998e-22 4.857e-22 1.802e-21 0.0 76.15 0.0
S412320 250.3013 29.8795 2.049e-16 1.908e-16 1.157e-16 0.0 76.64 0.0
S412321 250.3078 29.9024 7.470000000000001e-20 1.159e-19 2.09e-19 0.0 76.84 0.0
S412322 250.2911 29.8971 2.9080000000000005e-20 4.7020000000000006e-20 8.907e-20 0.0 76.56 0.0
S412323 250.2801 29.9065 9.993000000000001e-20 1.399e-19 2.089e-19 0.0 76.93 0.0
S412324 250.2739 30.0412 5.947e-24 2.2969999999999999e-23 2.741e-22 0.0 77.44 0.0
S412325 250.3061 29.8924 2.9870000000000002e-21 5.8e-21 1.6510000000000002e-20 0.0 76.72 0.0
S412326 250.2734 29.9721 1.122e-18 1.331e-18 1.403e-18 0.0 77.39 0.0
S412327 250.3053 29.9063 1.437e-19 1.949e-19 2.541e-19 0.0 77.02 0.0
S412328 250.3004 29.9045 9.357e-23 2.2839999999999997e-22 1.035e-21 0.0 76.98 0.0
S412329 250.3094 29.8985 3.588e-21 2.453e-21 8.435999999999999e-22 0.0 76.72 0.0
S412330 250.3105 29.8796 3.576e-18 3.758e-18 3.013e-18 0.0 76.26 0.0
S412331 250.2951 29.8985 2.217e-18 2.408e-18 1.997e-18 0.0 75.98 0.0
S412332 250.304 29.8967 1.01e-18 1.201e-18 1.192e-18 0.0 76.48 0.0
S412333 250.3158 29.7298 2.233e-21 4.272e-21 1.225e-20 0.0 76.13 0.0
S412334 250.3082 29.8944 2.2009999999999998e-23 5.704e-23 3.0039999999999997e-22 0.0 76.31 0.0
S412335 250.329 29.7898 1.487e-21 2.839e-21 8.031e-21 0.0 76.12 0.0
S412336 250.2859 29.8963 9.928e-28 8.832e-27 6.052e-25 0.0 76.7 0.0
S412337 250.3125 29.8754 4.913e-22 1.074e-21 3.947e-21 0.0 76.49 0.0
S412338 250.3014 29.8826 5.011e-23 1.374e-22 7.876999999999999e-22 0.0 76.27 0.0
S412339 250.2726 29.9454 4.625e-19 5.606e-19 6.014e-19 0.001 77.34 0.0
S412340 250.2931 29.8903 6.434e-18 6.585e-18 5.029e-18 0.0 76.59 0.0
S412341 250.3188 29.8206 2.438e-21 4.741e-21 1.362e-20 0.0 76.1 0.0
S412342 250.3112 29.8909 1.698e-23 5.986e-23 5.941e-22 0.0 76.35 0.0
S412343 250.3027 29.8233 6.483999999999999e-22 1.561e-21 6.835e-21 0.0 76.31 0.0
S412344 250.2934 29.9068 8.772e-24 2.675e-23 2.027e-22 0.0 76.87 0.0
S412345 250.2825 29.9047 7.413999999999999e-22 1.629e-21 5.84e-21 0.0 76.85 0.0
S412346 250.3112 29.8479 9.380000000000001e-20 1.309e-19 1.927e-19 0.0 76.27 0.0
S412347 250.285 29.8954 2.116e-22 5.198e-22 2.399e-21 0.0 76.49 0.0
S412348 250.3004 29.8962 2.716e-19 3.591e-19 4.481e-19 0.0 76.31 0.0
S412349 250.2148 30.2053 1.062e-17 9.723e-18 6.01e-18 0.0 77.4 0.0
S412350 250.3034 29.9104 2.617e-21 5.281e-21 1.601e-20 0.0 76.97 0.0
S412351 250.3019 29.9097 2.9009999999999998e-22 7.428999999999999e-22 3.853e-21 0.0 77.09 0.0
S412352 250.2669 29.9999 9.918e-22 2.108e-21 7.585000000000001e-21 0.0 77.19 0.0
S412353 250.3083 29.8695 2.448e-19 3.387e-19 4.736e-19 0.001 76.17 0.0
S412354 250.2705 29.9329 4.0479999999999997e-23 1.122e-22 6.703999999999999e-22 0.0 76.99 0.0
S412355 250.3033 29.8723 1.245e-21 2.582e-21 8.321000000000001e-21 0.0 76.21 0.0
S412356 250.2857 29.916 1.06e-18 1.279e-18 1.349e-18 0.0 77.1 0.0
S412357 250.2942 29.8977 7.909e-18 7.709e-18 5.249e-18 0.0 76.5 0.0
S412358 250.2976 29.8978 4.09e-17 3.529e-17 1.911e-17 0.0 76.57 0.0
S412359 250.2821 29.9278 1.273e-18 1.445e-18 1.412e-18 0.0 77.31 0.0
S412360 250.3031 29.8479 1.576e-21 3.019e-21 8.577e-21 0.0 76.43 0.0
S412361 250.2986 29.8654 4.275e-22 1.105e-21 5.7480000000000004e-21 0.001 76.32 0.0
S412362 250.2969 29.9013 5.774e-21 1.0520000000000001e-20 2.72e-20 0.0 77.06 0.0
S412363 250.3084 29.8921 9.809999999999999e-23 2.674e-22 1.537e-21 0.0 76.58 0.0
S412364 250.3026 29.8536 1.703e-16 1.811e-16 1.527e-16 0.0 76.42 0.0
S412365 250.2976 29.8613 2.397e-21 4.485e-21 1.1830000000000001e-20 0.0 76.15 0.0
S412366 250.2893 29.8918 3.1190000000000004e-25 1.388e-24 2.2789999999999998e-23 0.0 76.52 0.0
S412367 250.2895 29.9156 1.651e-19 2.325e-19 3.369e-19 0.0 77.11 0.0
S412368 250.3 29.8789 3.546e-18 3.695e-18 2.918e-18 0.0 76.34 0.0
