Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S268875 40.5223 97.87 1.0740000000000001e-20 1.9780000000000003e-20 5.1730000000000004e-20 0.0 43.22 0.0
S268876 40.663 98.0126 9.315e-21 1.874e-20 5.837000000000001e-20 0.0 43.36 0.0
S268877 40.5224 97.8479 1.635e-21 3.643e-21 1.3340000000000002e-20 0.0 43.82 0.0
S268878 40.3204 97.6531 2.555e-17 2.526e-17 1.792e-17 0.0 43.88 0.0
S268879 40.5218 97.8132 1.267e-16 1.517e-16 1.587e-16 0.0 44.04 0.0
S268880 40.5032 97.7942 1.1259999999999998e-22 3.4399999999999995e-22 2.5590000000000002e-21 0.001 43.98 0.0
S268881 40.5148 97.9097 2.5290000000000002e-21 6.051e-21 2.6560000000000002e-20 0.0 43.17 0.0
S268882 40.4349 97.7773 1.9809999999999998e-22 5.57e-22 3.409e-21 0.0 43.76 0.0
S268883 40.468 97.857 5.101e-21 1.018e-20 3.084e-20 0.0 43.57 0.0
S268884 40.5009 97.928 7.052e-19 9.009e-19 1.055e-18 0.0 43.19 0.0
S268885 40.5476 97.8335 3.47e-21 7.430000000000001e-21 2.6590000000000002e-20 0.0 43.85 0.0
S268886 40.5716 97.95 2.569e-12 1.749e-12 5.922e-13 0.0 43.25 0.0
S268887 40.5387 97.9093 4.617e-16 1.019e-15 3.957e-15 0.0 43.17 0.0
S268888 40.482 97.9357 7.383e-16 8.546e-16 8.389e-16 0.0 43.25 0.0
S268889 40.5186 97.8644 6.852999999999999e-22 1.626e-21 7.302e-21 0.0 43.23 0.0
S268890 40.4894 97.8699 6.061e-21 1.256e-20 4.023e-20 0.0 43.42 0.0
S268891 40.5226 97.8573 6.39e-17 6.31e-17 4.465e-17 0.0 43.19 0.0
S268892 40.5275 97.8538 1.966e-21 4.411e-21 1.75e-20 0.0 43.37 0.0
S268893 40.527 97.8793 4.589e-20 7.208000000000001e-20 1.313e-19 0.0 43.24 0.0
S268894 40.5144 97.881 1.272e-17 1.348e-17 1.087e-17 0.0 43.26 1.0
S268895 40.5302 97.8536 6.355e-22 1.632e-21 8.606e-21 0.0 43.45 0.0
