Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S514423 166.3615 94.2791 1.2229999999999999e-23 3.591e-23 2.464e-22 0.0 125.46 0.0
S514424 166.408 94.3346 8.094e-19 9.183e-19 8.507e-19 0.0 124.66 0.0
S514425 166.3756 94.29 1.309e-24 4.746e-24 4.959e-23 0.0 125.52 0.0
S514426 166.382 94.3088 6.821e-19 7.834e-19 7.652e-19 0.0 124.71 0.0
S514427 166.4001 94.3217 4.386999999999999e-22 1.038e-21 4.454e-21 0.0 124.29 0.0
S514428 166.3594 94.2796 5.1510000000000006e-20 7.945e-20 1.356e-19 0.0 125.65 0.0
S514429 166.3752 94.2925 1.983e-19 2.371e-19 2.507e-19 0.0 125.1 0.0
S514430 166.3746 94.2778 7.277e-23 1.8679999999999997e-22 9.788999999999999e-22 0.0 125.41 0.0
S514431 166.3702 94.2917 9.073e-20 1.236e-19 1.713e-19 0.0 125.46 0.0
S514432 166.376 94.2908 4.478e-20 6.799e-20 1.101e-19 0.0 125.53 0.0
S514433 166.3984 94.3249 1.038e-18 1.114e-18 9.114e-19 0.0 124.7 0.0
S514434 166.4019 94.3298 1.081e-12 8.651e-13 3.904e-13 0.0 124.55 1.0
S514435 166.3758 94.2986 1.685e-22 4.1109999999999997e-22 1.933e-21 0.0 124.77 0.0
S514436 166.3785 94.304 2.1280000000000002e-20 3.2320000000000005e-20 5.499e-20 0.001 124.45 0.0
S514437 166.3776 94.2946 9.017e-13 6.842e-13 2.893e-13 0.0 125.0 1.0
S514438 166.3827 94.2986 9.599e-22 1.879e-21 5.325e-21 0.0 124.45 0.0
S514439 166.4149 94.3597 7.656e-18 7.131e-18 4.489e-18 0.0 124.28 0.0
S514440 166.3781 94.2887 2.147e-22 5.229e-22 2.431e-21 0.0 125.59 0.0
S514441 166.3846 94.3028 2.073e-17 2.983e-17 4.569e-17 0.0 124.72 0.0
S514442 166.4564 94.4103 8.358e-13 6.629e-13 2.866e-13 0.0 124.17 1.0
S514443 166.3665 94.2908 1.915e-18 1.966e-18 1.496e-18 0.0 125.57 0.0
S514444 166.3769 94.2999 1.995e-21 3.896e-21 1.142e-20 0.0 124.47 0.0
S514445 166.3891 94.3145 7.522e-19 8.57e-19 7.889e-19 0.0 124.35 0.0
S514446 166.4475 94.3919 3.1339999999999996e-23 9.762999999999999e-23 7.871999999999999e-22 0.0 124.24 0.0
S514447 166.4198 94.347 3.214e-22 6.788e-22 2.412e-21 0.0 124.56 0.0
S514448 166.3796 94.3044 9.089e-20 1.236e-19 1.63e-19 0.0 124.41 0.0
S514449 166.3655 94.2794 2.95e-19 3.512e-19 3.652e-19 0.0 125.65 0.0
S514450 166.382 94.3027 8.979999999999999e-23 2.384e-22 1.298e-21 0.0 124.66 0.0
S514451 166.3984 94.3322 3.5959999999999997e-23 9.231e-23 4.794e-22 0.0 124.56 0.0
S514452 166.3384 94.2551 1.898e-16 1.692e-16 9.518e-17 0.0 125.71 0.0
S514453 166.3514 94.2699 9.358e-19 1.07e-18 9.734e-19 0.0 125.66 0.0
S514454 166.3875 94.3183 5.575000000000001e-20 7.877000000000001e-20 1.167e-19 0.0 124.32 0.0
S514455 166.3942 94.3219 1.0220000000000001e-20 1.7480000000000002e-20 3.8140000000000003e-20 0.0 124.3 0.0
S514456 166.3667 94.2794 2.82e-19 3.367e-19 3.492e-19 0.0 125.63 0.0
S514457 166.3653 94.2875 3.815e-22 7.632e-22 2.401e-21 0.0 125.3 0.0
S514458 166.3695 94.2953 8.134000000000001e-20 1.087e-19 1.406e-19 0.0 125.15 0.0
S514459 166.3798 94.3018 2.283e-17 1.936e-17 1.036e-17 0.0 124.56 0.0
S514460 166.3913 94.3189 1.465e-19 2.018e-19 2.765e-19 0.001 124.7 0.0
S514461 166.3831 94.297 4.247e-24 1.313e-23 1.017e-22 0.0 124.44 0.0
S514462 166.3527 94.2507 6.016e-20 8.414000000000001e-20 1.258e-19 0.0 125.65 0.0
S514463 166.3688 94.285 2.897e-21 5.0940000000000004e-21 1.2100000000000001e-20 0.0 125.22 0.0
S514464 166.3485 94.2618 2.956e-23 8.604e-23 5.575999999999999e-22 0.0 125.72 0.0
S514465 166.365 94.2907 2.491e-20 3.975e-20 7.562e-20 0.0 125.54 0.0
S514466 166.3783 94.3044 5.1929999999999995e-22 1.077e-21 3.507e-21 0.0 124.49 0.0
S514467 166.378 94.3013 2.188e-24 7.347e-24 6.446e-23 0.0 124.44 0.0
S514468 166.3834 94.2981 9.644e-22 2.0360000000000002e-21 6.7110000000000004e-21 0.0 124.93 0.0
S514469 166.3208 94.2159 9.705e-18 8.788e-18 5.243e-18 0.0 125.54 0.0
S514470 166.3831 94.3045 1.116e-20 1.8830000000000002e-20 3.9920000000000005e-20 0.0 124.42 0.0
S514471 166.3705 94.2956 1.586e-18 1.832e-18 1.752e-18 0.0 125.17 0.0
S514472 166.3496 94.2681 7.452e-20 9.804000000000001e-20 1.291e-19 0.0 125.69 0.0
S514473 166.38 94.3031 1.071e-21 2.118e-21 6.345e-21 0.0 124.52 0.0
S514474 166.3786 94.2938 4.7469999999999995e-22 1.15e-21 5.104e-21 0.0 124.96 0.0
S514475 166.3776 94.2975 1.512e-18 1.562e-18 1.202e-18 0.0 124.8 0.0
S514476 166.3453 94.2661 3.283e-19 4.431e-19 5.743e-19 0.0 125.73 0.0
S514477 166.3439 94.2504 3.261e-21 6.13e-21 1.663e-20 0.0 125.59 0.0
S514478 166.3522 94.2705 1.085e-17 1.021e-17 6.539e-18 0.0 125.35 0.0
S514479 166.3844 94.3145 6.789999999999999e-22 1.52e-21 5.799e-21 0.0 124.36 0.0
S514480 166.3839 94.3016 3.355e-17 2.88e-17 1.47e-17 0.0 124.53 0.0
S514481 166.3763 94.2971 2.4669999999999996e-22 5.506e-22 2.102e-21 0.0 124.14 0.0
S514482 166.3662 94.2968 6.607e-19 7.309e-19 6.739e-19 0.0 125.14 0.0
S514483 166.4029 94.3286 1.497e-21 1.048e-21 3.771e-22 0.0 124.29 0.0
S514484 166.3694 94.284 2.753e-22 6.051999999999999e-22 2.279e-21 0.0 125.57 0.0
S514485 166.4183 94.3548 1.994e-17 2.06e-17 1.601e-17 0.0 124.29 0.0
S514486 166.3552 94.2532 8.056e-19 8.845e-19 7.776e-19 0.0 125.69 0.0
S514487 166.3648 94.2952 5.869e-19 6.713e-19 6.331e-19 0.0 125.55 0.0
