Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S086636 134.9145 33.8068 2.6660000000000002e-21 1.813e-21 6.194e-22 0.0 92.0 0.0
S086637 134.8773 33.8343 8.257999999999999e-22 1.676e-21 5.171e-21 0.0 92.21 0.0
S086638 134.9526 33.8047 1.566e-13 1.055e-13 3.422e-14 0.0 92.31 0.0
S086639 134.9286 33.7758 6.391e-23 1.681e-22 9.173e-22 0.0 92.05 0.0
S086640 134.9951 33.679 6.1640000000000004e-21 1.075e-20 2.388e-20 0.0 93.18 0.0
S086641 134.93 33.7789 3.213e-23 8.107999999999999e-23 4.0949999999999996e-22 0.0 92.24 0.0
S086642 134.9285 33.7712 4.925e-13 3.464e-13 1.208e-13 0.0 92.4 0.0
S086643 134.9926 33.3465 6.839e-23 1.726e-22 8.722e-22 0.0 93.18 0.0
S086644 134.9304 33.8283 4.87e-24 1.488e-23 1.0819999999999998e-22 0.0 91.98 0.0
S086645 134.9455 33.7392 2.355e-22 5.812999999999999e-22 2.645e-21 0.0 93.09 0.0
S086646 134.9256 33.8264 2.288e-22 5.483999999999999e-22 2.5230000000000002e-21 0.0 91.91 0.0
S086647 134.9196 33.7441 2.973e-19 3.668e-19 4.011e-19 0.0 93.04 0.0
S086648 134.938 33.7687 1.638e-19 2.147e-19 2.765e-19 0.0 92.51 0.0
S086649 134.9458 33.7731 2.072e-16 1.744e-16 8.823e-17 0.0 92.49 0.0
S086650 134.9306 33.7732 7.322000000000001e-20 9.998000000000001e-20 1.349e-19 0.0 92.25 0.0
S086651 134.9442 33.7696 8.126000000000001e-20 1.077e-19 1.332e-19 0.0 92.55 0.0
S086652 134.9226 33.7674 1.2199999999999999e-23 3.685e-23 2.5719999999999996e-22 0.0 92.54 0.0
S086653 134.9221 33.7692 5.32e-18 5.281e-18 3.756e-18 0.0 92.43 0.0
S086654 134.8813 33.9636 2.239e-23 6.183999999999999e-23 3.8039999999999995e-22 0.0 91.83 0.0
S086655 134.9432 33.7551 7.2279999999999995e-22 1.61e-21 6.285e-21 0.0 93.09 0.0
S086656 134.97 33.7664 6.144e-21 1.078e-20 2.5250000000000002e-20 0.0 92.6 0.0
S086657 134.923 33.7524 5.0400000000000006e-20 7.91e-20 1.462e-19 0.0 92.96 0.0
S086658 134.9585 33.7584 3.5809999999999995e-22 8.203999999999999e-22 3.233e-21 0.0 92.75 0.0
S086659 134.9319 33.7945 6.088e-17 5.25e-17 2.729e-17 0.0 92.14 0.0
S086660 134.9425 33.7807 1.798e-18 1.858e-18 1.456e-18 0.0 92.05 0.0
S086661 134.9734 33.7536 2.525e-24 8.666e-24 8.083e-23 0.0 92.71 0.0
S086662 134.9299 33.7669 3.16e-21 5.881e-21 1.584e-20 0.0 92.57 0.0
S086663 134.934 33.7634 7.381e-26 3.989e-25 9.938e-24 0.0 93.2 0.0
S086664 134.936 33.7601 6.844e-23 1.7029999999999999e-22 8.318999999999999e-22 0.0 93.05 0.0
S086665 134.9425 33.7615 2.247e-19 2.816e-19 3.307e-19 0.0 93.04 0.0
S086666 134.9664 33.6519 8.944e-22 1.869e-21 6.481e-21 0.0 93.29 0.0
S086667 134.9472 33.7289 1.5680000000000002e-20 2.4410000000000003e-20 4.354e-20 0.0 92.96 0.0
S086668 134.944 33.7681 4.347e-22 1.019e-21 4.258e-21 0.0 92.55 0.0
S086669 134.9485 33.7829 2.17e-21 1.518e-21 5.384999999999999e-22 0.001 92.44 0.0
S086670 134.9373 33.807 8.206e-19 9.481e-19 9.515e-19 0.0 91.92 0.0
S086671 134.9196 33.7611 8.837e-21 1.5090000000000003e-20 3.306e-20 0.0 92.72 0.0
S086672 134.9517 33.7717 5.244e-25 2.1499999999999998e-24 2.993e-23 0.0 92.5 0.0
S086673 134.9242 33.7868 2.481e-17 2.146e-17 1.183e-17 0.0 92.15 0.0
