Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S083652 129.5076 39.9074 7.209999999999999e-22 1.517e-21 5.135e-21 0.0 92.1 0.0
S083653 129.5081 39.8847 2.14e-19 2.773e-19 3.375e-19 0.0 91.54 0.0
S083654 129.5464 39.8778 2.271e-19 2.87e-19 3.346e-19 0.0 90.82 0.0
S083655 129.4745 39.9252 1.753e-19 2.395e-19 3.264e-19 0.0 91.37 0.0
S083656 129.4883 39.8619 4.553e-18 4.762e-18 3.774e-18 0.0 92.09 0.0
S083657 129.583 39.9097 4.148e-19 5.091e-19 5.465e-19 0.0 91.43 0.0
S083658 129.579 39.8644 6.233e-13 4.735e-13 2.01e-13 0.0 90.98 1.0
S083659 129.4953 39.8968 3.116e-16 3.131e-16 2.357e-16 0.0 91.65 0.0
S083660 129.4861 39.8802 5.3980000000000007e-20 8.282e-20 1.415e-19 0.0 92.37 0.0
S083661 129.5261 39.9146 3.256e-21 2.206e-21 7.281999999999999e-22 0.0 92.01 0.0
S083662 129.5964 39.9199 1.859e-17 1.61e-17 8.756e-18 0.0 91.48 0.0
S083663 129.5236 39.8727 2.851e-22 6.834999999999999e-22 2.989e-21 0.0 91.08 0.0
S083664 129.5161 39.8896 2.481e-21 1.735e-21 6.062999999999999e-22 0.0 91.69 0.0
S083665 129.5407 39.895 2.674e-20 4.2880000000000006e-20 8.251000000000001e-20 0.0 91.74 0.0
S083666 129.5569 39.9096 1.486e-17 1.376e-17 8.335e-18 0.0 91.8 0.0
S083667 129.581 39.9015 2.788e-17 2.443e-17 1.324e-17 0.0 92.08 0.0
S083668 129.4898 39.9036 7.297e-17 6.881e-17 4.493e-17 0.0 90.84 0.0
S083669 129.5609 39.8947 1.785e-18 1.854e-18 1.404e-18 0.0 91.3 0.0
S083670 129.5081 39.8738 3.395e-23 9.664999999999999e-23 6.0099999999999995e-22 0.0 91.33 0.0
S083671 129.478 39.872 9.556e-18 9.48e-18 6.678e-18 0.0 92.32 0.0
S083672 129.558 39.8718 4.026e-17 6.206e-17 1.115e-16 0.0 91.37 0.0
S083673 129.511 39.9325 7.633e-17 6.538e-17 3.494e-17 0.0 91.51 0.0
S083674 129.5036 39.8882 1.7879999999999998e-22 4.617e-22 2.361e-21 0.0 91.69 0.0
S083675 129.4806 39.8736 1.964e-16 1.542e-16 7.017e-17 0.0 90.94 1.0
S083676 129.5237 39.8611 9.631e-18 9.119e-18 5.939e-18 0.0 90.53 0.0
S083677 129.5442 39.8736 8.534e-18 8.428e-18 6.113e-18 0.0 91.85 0.0
S083678 129.4768 39.8893 5.739e-17 4.837e-17 2.507e-17 0.0 92.05 0.0
S083679 129.5064 39.9072 1.947e-16 2.13e-16 1.924e-16 0.0 92.03 0.0
S083680 129.5134 39.8896 7.613e-18 7.272e-18 4.647e-18 0.0 92.06 0.0
S083681 129.5582 39.8727 6.593e-17 7.947e-17 8.303e-17 0.0 91.91 0.0
S083682 129.4771 39.887 1.712e-18 2.039e-18 2.071e-18 0.0 91.2 0.0
S083683 129.5445 39.8691 4.593e-17 4.135e-17 2.412e-17 0.0 90.66 0.0
S083684 129.5282 39.9139 2.555e-17 2.202e-17 1.162e-17 0.0 91.84 0.0
S083685 129.4869 39.9246 2.056e-19 2.639e-19 3.187e-19 0.0 91.52 0.0
S083686 129.5456 39.9085 2.052e-16 5.244e-16 2.585e-15 0.0 91.51 0.0
S083687 129.513 39.8821 2.263e-18 2.317e-18 1.816e-18 0.0 91.06 0.0
S083688 129.5178 39.8899 5.293e-19 6.301e-19 6.454e-19 0.0 91.38 0.0
S083689 129.5828 39.8854 5.99e-19 7.542e-19 8.573e-19 0.0 92.32 0.0
S083690 129.4913 39.9138 1.5590000000000001e-21 3.156e-21 9.812e-21 0.0 91.11 0.0
S083691 129.5015 39.8844 1.017e-18 1.124e-18 1.024e-18 0.0 91.19 0.0
S083692 129.5486 39.8779 1.204e-23 3.858e-23 3.2269999999999997e-22 0.0 92.11 0.0
S083693 129.5592 39.8676 4.691e-18 4.481e-18 2.969e-18 0.0 91.34 0.0
S083694 129.5751 39.8665 9.321e-19 1.112e-18 1.176e-18 0.0 90.9 0.0
S083695 129.5273 39.9027 1.885e-17 1.69e-17 9.912e-18 0.0 91.69 0.0
S083696 129.5752 39.8836 1.709e-16 1.883e-16 1.631e-16 0.0 91.07 0.0
S083697 129.5354 39.8749 1.697e-18 1.897e-18 1.718e-18 0.0 92.23 0.0
S083698 129.5511 39.9073 4.893e-18 4.827e-18 3.406e-18 0.0 91.23 0.0
S083699 129.5351 39.8684 8.349999999999999e-22 1.705e-21 5.3320000000000004e-21 0.0 91.06 0.0
S083700 129.498 39.8993 5.174e-21 9.967e-21 2.727e-20 0.0 92.28 0.0
S083701 129.5653 39.9047 1.016e-12 7.61e-13 3.219e-13 0.0 90.52 1.0
S083702 129.5135 39.9175 1.8759999999999998e-22 4.754e-22 2.412e-21 0.0 91.45 0.0
S083703 129.5209 39.8963 6.862e-20 1.031e-19 1.693e-19 0.0 91.97 0.0
S083704 129.4799 39.8986 4.282e-21 8.097e-21 2.1280000000000002e-20 0.0 91.2 0.0
S083705 129.5133 39.9042 3.481e-23 1.0159999999999999e-22 6.863999999999999e-22 0.0 91.57 0.0
S083706 129.5989 39.9019 2.645e-23 6.784e-23 3.4389999999999995e-22 0.0 92.12 0.0
S083707 129.4936 39.882 2.512e-19 3.485e-19 4.921e-19 0.0 92.15 0.0
S083708 129.5568 39.9053 5.822e-18 6.079e-18 4.608e-18 0.0 91.39 0.0
S083709 129.5868 39.9148 2.371e-21 4.8800000000000004e-21 1.583e-20 0.0 90.74 0.0
