Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S216460 213.5956 149.3439 5.074e-19 6.006e-19 6.125e-19 0.0 115.59 0.0
S216461 213.6188 149.3547 4.802e-19 5.891e-19 6.409e-19 0.0 115.79 0.0
S216462 213.5643 149.3434 1.381e-17 1.305e-17 8.754e-18 0.0 116.09 0.0
S216463 213.5907 149.3442 2.933e-22 6.067999999999999e-22 2.013e-21 0.0 116.14 0.0
S216464 213.6154 149.3389 1.5320000000000001e-21 1.094e-21 3.8739999999999997e-22 0.0 115.75 0.0
S216465 213.5842 149.3589 1.768e-19 2.275e-19 2.754e-19 0.0 115.76 0.0
S216466 213.6241 149.3577 3.228e-18 3.27e-18 2.41e-18 0.0 115.61 0.0
S216467 213.6038 149.3542 1.206e-18 1.326e-18 1.124e-18 0.0 115.6 0.0
S216468 213.5963 149.3317 4.369e-17 3.59e-17 1.716e-17 0.0 116.26 0.0
S216469 213.609 149.3421 5.105e-24 1.6059999999999998e-23 1.2459999999999999e-22 0.0 115.98 0.0
S216470 213.5958 149.3437 3.026e-17 3.815e-17 4.591e-17 0.0 115.95 0.0
S216471 213.5907 149.3521 1.826e-19 2.344e-19 2.865e-19 0.0 115.41 0.0
S216472 213.584 149.3452 6.071e-19 7.128e-19 7.222e-19 0.0 115.78 0.0
S216473 213.6048 149.3391 5.077e-17 4.132e-17 2.034e-17 0.001 115.69 0.0
S216474 213.5464 149.3608 4.052e-13 3.375e-13 1.663e-13 0.0 115.1 1.0
S216475 213.5732 149.3591 3.015e-18 3.15e-18 2.395e-18 0.0 115.49 0.0
S216476 213.5846 149.3261 1.517e-19 1.984e-19 2.476e-19 0.0 116.29 0.0
S216477 213.5654 149.3556 5.461e-23 1.421e-22 7.527e-22 0.0 116.29 0.0
S216478 213.5881 149.3537 1.414e-18 1.525e-18 1.288e-18 0.0 115.78 0.0
S216479 213.6074 149.3432 2.105e-24 7.438e-24 7.402e-23 0.0 115.36 0.0
S216480 213.5658 149.3408 3.6809999999999998e-22 8.243999999999999e-22 3.3260000000000002e-21 0.0 116.4 0.0
S216481 213.6291 149.3476 1.2079999999999998e-22 3.1229999999999997e-22 1.6480000000000001e-21 0.0 115.89 0.0
S216482 213.5677 149.3351 1.934e-21 1.335e-21 4.498e-22 0.0 114.95 0.0
S216483 213.5606 149.3446 6.076e-17 6.273e-17 4.721e-17 0.001 114.97 0.0
S216484 213.612 149.3471 1.2670000000000001e-20 2.042e-20 3.817e-20 0.0 115.85 0.0
S216485 213.604 149.354 1.517e-21 3.008e-21 9.186e-21 0.0 115.48 0.0
S216486 213.5925 149.336 6.76e-25 2.686e-24 3.463e-23 0.0 115.26 0.0
S216487 213.5796 149.3646 3.921e-17 4.342e-17 3.971e-17 0.0 115.42 0.0
S216488 213.5802 149.341 3.635e-18 3.596e-18 2.531e-18 0.0 115.69 0.0
S216489 213.5769 149.3393 1.259e-19 1.64e-19 2.123e-19 0.001 115.37 0.0
S216490 213.5735 149.3394 7.804e-13 6.199e-13 2.898e-13 0.0 115.19 1.0
S216491 213.5646 149.3435 3.649e-24 1.0799999999999999e-23 7.396e-23 0.0 115.98 0.0
S216492 213.5599 149.3382 4.418e-13 3.137e-13 1.158e-13 0.0 114.98 0.0
S216493 213.6021 149.3409 3.324e-19 3.978e-19 4.243e-19 0.0 115.32 0.0
S216494 213.5949 149.3312 1.933e-17 1.629e-17 8.652e-18 0.0 115.95 0.0
S216495 213.5794 149.3548 1.92e-17 1.624e-17 8.479e-18 0.0 116.06 0.0
