Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
S465140 37.1263 105.4863 3.355e-12 2.391e-12 8.489e-13 0.0 65.11 0.0
S465141 37.1017 105.4925 3.2e-17 3.147e-17 2.109e-17 0.0 64.5 0.0
S465142 37.0859 105.5317 2.794e-16 2.238e-16 1.054e-16 0.0 64.89 0.0
S465143 37.0872 105.4292 4.68e-18 5.456e-18 5.393e-18 0.0 64.29 0.0
S465144 37.0781 105.4827 2.035e-18 2.395e-18 2.417e-18 0.0 64.52 0.0
S465145 37.1 105.4308 1.014e-16 1.942e-16 5.457e-16 0.0 64.94 0.0
S465146 37.0936 105.4904 1.0000000000000001e-20 1.828e-20 4.452e-20 0.0 64.37 0.0
S465147 37.0997 105.438 1.899e-19 2.835e-19 4.656e-19 0.0 64.76 0.0
S465148 37.1093 105.4552 1.709e-16 1.906e-16 1.712e-16 0.0 64.57 0.0
S465149 37.085 105.4678 3.984e-16 4.505e-16 4.121e-16 0.0 65.21 0.0
S465150 37.1224 105.4716 5.2410000000000005e-20 8.446e-20 1.657e-19 0.0 64.93 0.0
S465151 37.0834 105.4775 1.702e-24 7.334e-24 1.109e-22 0.0 64.74 0.0
S465152 37.0903 105.5109 4.364e-23 1.329e-22 9.985999999999998e-22 0.0 64.41 0.0
S465153 37.0642 105.4582 4.053e-16 3.885e-16 2.568e-16 0.0 64.39 0.0
S465154 37.0991 105.499 8.836000000000001e-20 1.361e-19 2.349e-19 0.0 65.67 0.0
S465155 37.096 105.4801 8.709000000000001e-20 1.383e-19 2.549e-19 0.0 65.49 0.0
S465156 37.0801 105.4499 3.001e-16 2.391e-16 1.097e-16 0.0 65.58 0.0
S465157 37.1081 105.4336 5.368e-17 4.898e-17 2.905e-17 0.0 65.39 0.0
S465158 37.1204 105.5024 3.129e-23 1.0149999999999999e-22 8.110999999999999e-22 0.0 65.76 0.0
S465159 37.1133 105.4684 3.662e-17 3.575e-17 2.429e-17 0.0 65.09 0.0
S465160 37.1471 105.4792 3.821e-16 3.153e-16 1.491e-16 0.0 65.61 0.0
S465161 37.0473 105.4413 1.21e-21 2.68e-21 9.962e-21 0.0 64.33 0.0
S465162 37.0904 105.4296 8.936e-19 1.099e-18 1.212e-18 0.0 65.59 0.0
S465163 37.1274 105.4889 4.4640000000000004e-21 3.275e-21 1.311e-21 0.0 65.52 0.0
S465164 37.1181 105.4623 2.198e-21 4.628e-21 1.574e-20 0.0 64.42 0.0
S465165 37.0956 105.4618 5.595e-21 1.2450000000000001e-20 4.665e-20 0.0 65.37 0.0
S465166 37.0813 105.5033 8.875e-19 1.12e-18 1.31e-18 0.0 64.73 0.0
S465167 37.1256 105.4669 3.34e-15 2.429e-15 9.328e-16 0.0 64.3 0.0
S465168 37.0848 105.5007 3.052e-17 2.998e-17 2.099e-17 0.0 64.35 0.0
S465169 37.0677 105.4149 3.5239999999999997e-22 8.819e-22 4.245e-21 0.0 64.42 0.0
S465170 37.063 105.4969 8.734e-16 8.737e-16 6.513e-16 0.0 65.65 0.0
S465171 37.0993 105.4975 7.788000000000001e-20 1.256e-19 2.44e-19 0.0 65.3 0.0
S465172 37.0831 105.4924 8.527e-19 1.101e-18 1.341e-18 0.0 65.29 0.0
S465173 37.1028 105.4655 1.365e-16 1.129e-16 5.582e-17 0.0 64.7 0.0
S465174 37.0571 105.4431 5.164e-19 6.471e-19 7.45e-19 0.0 64.77 0.0
S465175 37.1255 105.4357 3.694e-17 3.675e-17 2.691e-17 0.0 65.45 0.0
S465176 37.094 105.4583 3.007e-19 4.1e-19 5.843e-19 0.0 65.46 0.0
S465177 37.0968 105.506 1.776e-19 2.574e-19 4.147e-19 0.0 64.26 0.0
S465178 37.0875 105.4455 7.118e-21 4.949e-21 1.769e-21 0.0 64.84 0.0
S465179 37.1375 105.4443 3.409e-18 3.935e-18 3.74e-18 0.0 65.49 0.0
S465180 37.152 105.4495 6.231e-21 4.454e-21 1.62e-21 0.0 65.3 0.0
S465181 37.0919 105.4824 7.415e-16 7.042e-16 4.671e-16 0.0 64.52 0.0
S465182 37.1441 105.4923 6.934e-21 4.778e-21 1.6630000000000001e-21 0.0 64.91 0.0
