Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
TopDG009,10.3837,34.5238,5.223e-17,4.270e-17,1.812e-17,312.7774,128.44
TopDG010,10.5821,35.0174,6.639e-17,6.130e-17,2.505e-17,137.206,128.6
TopDG011,10.0991,34.8839,8.010e-17,6.460e-17,2.753e-17,128.4707,128.45
TopDG012,10.0081,34.3666,9.923e-17,7.268e-17,3.134e-17,102.5846,128.3
TopDG013,10.2774,34.4922,7.444e-17,5.897e-17,2.587e-17,134.4519,128.43
TopDG014,10.7097,34.5685,7.490e-17,5.427e-17,2.604e-17,150.6714,128.46
TopDG015,10.2348,34.5164,6.563e-17,5.751e-17,2.407e-17,133.5008,128.85
TopDG016,10.7460,35.0113,6.396e-17,5.156e-17,2.486e-17,97.2673,128.55
TopDG017,-26.7778,-6.6840,3.291e-17,2.634e-17,1.221e-17,80.4333,253.45
TopDG018,-26.6872,-6.6465,3.541e-17,2.721e-17,1.220e-17,90.1134,253.75
TopDG019,-26.6948,-6.5267,2.945e-17,2.355e-17,1.123e-17,84.3592,253.95
TopDG020,-26.5414,-6.6442,2.331e-17,1.779e-17,8.747e-18,113.6683,253.73
TopDG043,16.4284,33.0466,9.866e-17,7.405e-17,2.854e-17,113.6913,207.17
TopDG044,16.4713,33.1064,6.822e-17,5.132e-17,2.409e-17,105.2618,207.08
TopDG045,16.6037,33.1480,9.928e-17,7.645e-17,3.010e-17,131.6619,207.36
TopDG054,8.4360,30.5760,8.392e-18,7.880e-18,3.517e-18,33.9975,528.78
TopDG055,8.4323,30.5539,6.187e-18,5.263e-18,2.499e-18,41.4553,528.46
TopDG056,8.4859,30.6131,8.855e-18,7.992e-18,3.397e-18,36.4929,528.79
TopDG057,8.5471,30.6535,1.290e-17,9.691e-18,4.486e-18,41.7217,528.75
TopDG112,17.2047,16.7055,1.271e-17,9.678e-18,4.126e-18,86.8904,299.62
TopDG113,17.2378,16.7475,1.828e-17,1.535e-17,6.585e-18,62.3658,299.4
TopDG114,17.0951,16.7738,1.947e-17,1.465e-17,6.471e-18,65.8208,299.53
TopDG115,17.2694,16.6511,1.704e-17,1.365e-17,6.197e-18,52.7783,299.42
TopDG116,17.2537,16.6321,1.746e-17,1.502e-17,7.451e-18,55.0313,299.65
TopDG131,26.7885,24.6967,3.789e-17,2.940e-17,1.096e-17,192.2637,362.23
TopDG132,26.5251,24.7841,1.283e-17,1.019e-17,4.570e-18,45.9399,362.74
TopDG133,26.9307,24.7696,1.538e-17,1.144e-17,5.996e-18,58.6484,362.6
TopDG134,26.9326,24.8080,1.361e-17,1.247e-17,5.421e-18,49.167,362.49
TopDG135,27.0915,24.5517,1.671e-17,1.208e-17,5.406e-18,60.8417,362.23
TopDG136,26.7292,24.9245,1.375e-17,1.082e-17,5.507e-18,58.1504,362.65
TopDG137,27.1108,24.5882,1.270e-17,1.176e-17,4.884e-18,49.908,362.26
TopDG138,27.0240,24.9234,1.264e-17,1.080e-17,4.982e-18,53.0588,362.55
TopDG139,26.9023,25.0365,9.282e-18,7.322e-18,3.279e-18,62.1259,362.67
TopDG140,26.7824,24.4774,1.350e-17,1.102e-17,4.800e-18,45.9143,362.71
TopDG141,26.7928,24.8846,1.323e-17,1.045e-17,5.280e-18,44.5958,362.34
TopDG142,26.9764,24.5236,1.382e-17,1.219e-17,5.574e-18,66.278,362.44
TopDG143,26.6400,24.7848,1.272e-17,1.127e-17,5.026e-18,55.1053,362.53
TopDG144,26.7189,24.5671,1.442e-17,1.189e-17,5.702e-18,56.3603,362.44
TopDG145,26.6846,24.3813,1.475e-17,1.174e-17,5.380e-18,60.096,362.64
TopDG163,42.2957,-35.2362,1.185e-17,9.637e-18,4.159e-18,69.2363,414.91
TopDG164,-18.4746,23.0453,2.701e-17,2.033e-17,8.823e-18,135.1113,256.52
TopDG165,-18.6242,22.8992,2.686e-17,2.193e-17,9.539e-18,89.1112,256.7
TopDG166,-18.5741,22.9458,3.825e-17,2.900e-17,1.401e-17,112.2091,256.88
TopDG167,-18.4688,23.2300,3.775e-17,3.529e-17,1.392e-17,103.9994,256.85
TopDG168,-18.6313,23.0281,5.374e-17,3.987e-17,1.799e-17,93.8951,257.01
TopDG298,-9.3239,-37.0895,1.544e-17,1.335e-17,5.892e-18,110.1629,363.82
TopDG299,-9.1727,-37.0200,2.530e-17,2.321e-17,9.819e-18,61.6635,363.32
TopDG300,-9.4018,-37.2266,2.042e-17,1.762e-17,7.793e-18,54.7273,363.64
TopDG301,-9.2761,-36.9192,2.135e-17,1.693e-17,7.723e-18,75.3992,363.5
TopDG302,-9.2109,-37.1061,2.052e-17,1.558e-17,6.982e-18,64.1732,363.33
TopDG303,-9.2161,-36.8704,2.003e-17,1.735e-17,7.173e-18,54.2936,363.52
TopDG318,-23.1421,7.2400,5.015e-17,3.875e-17,1.839e-17,282.9163,173.84
TopDG319,-23.1969,7.0600,7.743e-17,5.539e-17,2.620e-17,119.4051,173.39
TopDG320,-23.3278,7.1060,8.784e-17,7.800e-17,2.953e-17,114.274,173.6
TopDG321,-23.2010,7.3246,6.944e-17,5.461e-17,2.071e-17,102.9205,173.84
TopDG322,-22.8221,7.1783,7.300e-17,5.612e-17,2.703e-17,146.5846,173.61
TopDG323,-23.3928,7.0523,6.889e-17,5.127e-17,2.364e-17,123.2087,173.42
TopDG324,-23.2793,7.1213,7.079e-17,5.390e-17,2.324e-17,125.0723,173.49
TopDG325,-22.9985,7.1395,6.705e-17,5.278e-17,2.447e-17,126.9301,173.3
