Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
LeftDG001,12.2025,-18.6185,4.471e-17,3.320e-17,1.520e-17,138.2765,-523.76
LeftDG002,40.3624,1.0363,4.810e-17,3.759e-17,1.587e-17,236.1443,-590.29
LeftDG003,40.2228,0.7812,9.314e-17,7.584e-17,2.983e-17,123.0729,-590.22
LeftDG004,40.1918,1.2380,7.213e-17,6.315e-17,2.833e-17,131.1467,-590.54
LeftDG005,40.2940,1.2937,7.351e-17,6.292e-17,2.702e-17,126.5586,-590.7
LeftDG006,40.6697,0.8853,6.645e-17,5.456e-17,2.392e-17,116.0368,-590.6
LeftDG007,40.1082,1.1656,6.424e-17,5.598e-17,2.329e-17,125.2226,-590.76
LeftDG008,40.7095,0.8059,7.001e-17,5.814e-17,2.635e-17,124.9664,-590.57
LeftDG009,40.1183,1.0728,7.120e-17,5.560e-17,2.246e-17,155.5515,-590.22
LeftDG010,39.8132,1.0019,6.836e-17,5.355e-17,2.340e-17,126.6306,-590.57
LeftDG034,-14.7234,-8.6260,3.029e-17,2.285e-17,8.151e-18,88.6789,-1502.4
LeftDG035,-14.7257,-8.5302,7.293e-18,6.644e-18,2.951e-18,49.2389,-1502.35
LeftDG036,-14.5833,-8.5125,9.781e-18,9.125e-18,4.432e-18,48.248,-1502.17
LeftDG037,-14.8634,-8.6005,1.032e-17,9.504e-18,3.910e-18,46.9474,-1502.38
LeftDG038,-14.9058,-8.6247,9.966e-18,8.937e-18,3.986e-18,54.4025,-1502.26
LeftDG039,-14.7362,-8.7356,1.133e-17,9.776e-18,4.120e-18,53.2048,-1502.24
LeftDG040,-14.6685,-8.5844,1.010e-17,8.798e-18,3.446e-18,42.8824,-1502.32
LeftDG041,-14.8161,-8.7179,9.981e-18,9.115e-18,3.609e-18,43.6586,-1502.48
LeftDG042,-14.8040,-8.5440,1.033e-17,8.742e-18,3.791e-18,46.0468,-1502.47
LeftDG043,-14.8233,-8.6362,1.004e-17,7.986e-18,3.541e-18,40.4596,-1502.59
LeftDG139,16.0473,36.4955,6.052e-18,5.002e-18,2.363e-18,63.3002,-1722.77
LeftDG140,16.1187,36.5331,9.419e-18,7.524e-18,3.646e-18,39.7703,-1722.62
LeftDG141,16.0327,36.5551,6.557e-18,5.256e-18,2.312e-18,62.3714,-1722.69
LeftDG223,2.4850,-29.2290,1.131e-17,8.698e-18,4.254e-18,89.6981,-1203.93
LeftDG224,2.4537,-29.1665,1.482e-17,1.301e-17,5.555e-18,51.062,-1203.72
LeftDG225,2.4669,-29.1893,1.572e-17,1.454e-17,5.959e-18,62.4757,-1203.6
LeftDG226,2.5176,-29.0890,1.598e-17,1.237e-17,5.434e-18,52.5946,-1203.91
LeftDG227,2.4498,-29.2900,1.652e-17,1.179e-17,5.693e-18,56.7549,-1203.61
LeftDG242,18.4050,40.0869,2.210e-17,2.007e-17,8.426e-18,130.9653,-913.03
LeftDG243,18.5133,40.1726,2.811e-17,2.284e-17,9.672e-18,70.03,-912.89
LeftDG244,18.2536,40.0048,2.773e-17,2.267e-17,1.000e-17,74.2458,-912.94
LeftDG266,-19.5177,1.0702,1.551e-17,1.238e-17,5.632e-18,66.6477,-965.55
LeftDG349,-15.8681,21.1767,1.589e-17,1.361e-17,5.989e-18,54.801,-1148.88
LeftDG350,-15.9502,21.1771,1.273e-17,1.061e-17,4.412e-18,89.0625,-1149.0
LeftDG351,-15.9622,21.2145,1.617e-17,1.296e-17,6.161e-18,47.9446,-1148.71
LeftDG352,-15.8329,21.1427,1.272e-17,9.141e-18,4.502e-18,66.3565,-1148.85
LeftDG366,6.0728,-25.9680,3.751e-17,2.965e-17,9.033e-18,145.3638,-1399.04
LeftDG367,6.0213,-25.7320,1.077e-17,9.451e-18,4.308e-18,50.3794,-1398.92
LeftDG368,6.1157,-26.1687,1.257e-17,1.022e-17,4.674e-18,54.838,-1398.74
LeftDG369,6.2487,-25.9471,1.342e-17,1.025e-17,5.319e-18,50.3807,-1398.74
LeftDG370,6.2572,-26.0009,1.211e-17,1.022e-17,4.342e-18,40.1398,-1399.18
LeftDG371,6.1589,-25.9790,1.187e-17,9.859e-18,4.605e-18,43.7914,-1399.14
LeftDG372,6.0459,-25.8200,1.176e-17,9.354e-18,4.517e-18,43.4273,-1398.97
LeftDG373,5.9762,-25.9265,1.847e-17,1.558e-17,5.904e-18,46.3318,-1399.03
LeftDG374,5.9330,-25.9993,1.358e-17,1.100e-17,5.008e-18,49.3453,-1399.21
LeftDG375,6.0778,-25.8631,1.309e-17,1.144e-17,4.803e-18,54.8007,-1399.34
LeftDG376,6.2232,-26.0342,1.765e-17,1.397e-17,6.150e-18,50.1306,-1399.1
LeftDG389,35.7065,-24.9402,3.945e-17,2.642e-17,1.014e-17,100.0566,-1321.49
LeftDG390,35.8606,-24.8477,1.421e-17,1.130e-17,5.241e-18,57.7018,-1321.01
LeftDG391,35.7761,-25.1254,1.310e-17,1.110e-17,4.822e-18,55.309,-1321.31
LeftDG392,35.6283,-24.6364,1.306e-17,1.036e-17,4.503e-18,46.6085,-1321.04
LeftDG393,35.4784,-25.0165,1.250e-17,1.042e-17,4.315e-18,46.5268,-1321.15
LeftDG394,35.8459,-25.1366,1.317e-17,1.077e-17,4.621e-18,60.328,-1321.35
LeftDG395,35.7259,-24.9835,1.284e-17,1.174e-17,5.398e-18,55.5546,-1321.4
LeftDG396,35.7584,-25.0296,1.310e-17,1.088e-17,4.505e-18,50.1238,-1321.51
LeftDG397,35.5796,-24.7638,1.348e-17,1.084e-17,5.148e-18,56.4942,-1321.22
LeftDG398,35.6634,-25.0722,1.007e-17,7.979e-18,3.798e-18,93.2011,-1321.64
LeftDG399,35.6067,-24.7196,1.391e-17,1.134e-17,4.854e-18,52.6954,-1320.95
LeftDG400,35.4824,-24.8971,1.509e-17,1.157e-17,5.534e-18,58.5536,-1321.25
LeftDG401,8.8438,-21.8833,1.079e-17,9.188e-18,4.653e-18,71.6623,-1247.04
LeftDG407,-36.7721,13.0504,2.247e-17,1.678e-17,8.369e-18,88.3757,-856.66
LeftDG438,-15.0440,-28.9390,7.545e-18,6.527e-18,2.847e-18,52.0763,-1546.12
LeftDG469,36.5096,-35.7048,8.897e-18,7.381e-18,3.305e-18,57.0433,-1413.43
