Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
LeftS00007,-20.2858,31.6112,1.850e-20,2.317e-20,2.582e-20,-0.0002,-105.93,0
LeftS00008,-20.2911,31.6749,3.641e-20,4.428e-20,4.825e-20,0.0008,-107.74,0
LeftS00011,-20.2502,31.6482,3.254e-20,4.084e-20,4.771e-20,0.0001,-107.9,0
LeftS00012,-20.2740,31.6543,7.240e-19,1.768e-18,8.059e-18,0.0001,-107.71,0
LeftS00015,-20.2686,31.6541,8.423e-20,9.290e-20,8.072e-20,0.0001,-108.05,0
LeftS00019,-20.2780,31.6502,1.282e-18,2.615e-18,8.099e-18,-0.0002,-106.63,0
LeftS00021,-20.3085,31.5574,1.504e-18,1.343e-18,7.823e-19,-0.0,-106.34,0
LeftS00026,-20.2559,31.7005,1.624e-19,1.672e-19,1.290e-19,0.0007,-108.93,0
LeftS00031,-20.2732,31.6494,2.727e-20,3.397e-20,3.831e-20,0.0001,-106.79,0
LeftS00034,-20.3046,31.6322,2.583e-19,2.699e-19,2.113e-19,0.0008,-106.91,0
LeftS00039,-20.2834,31.6516,9.371e-20,1.002e-19,8.520e-20,-0.0002,-107.13,0
LeftS00041,-20.2588,31.6529,3.320e-20,4.176e-20,4.815e-20,0.0001,-107.95,0
LeftS00042,-20.2972,31.6917,1.384e-17,3.400e-17,1.635e-16,0.0006,-107.7,1
LeftS00043,-20.2849,31.6452,3.897e-20,4.751e-20,5.246e-20,0.0,-107.01,0
LeftS00044,-20.2931,31.6369,3.888e-20,4.590e-20,4.510e-20,-0.0003,-106.47,0
LeftS00045,-20.2737,31.6389,1.091e-19,1.259e-19,1.219e-19,0.0005,-106.98,0
LeftS00046,-20.2674,31.6830,2.818e-18,5.079e-18,1.220e-17,-0.0,-108.77,0
LeftS00047,-20.2462,31.6552,6.992e-20,7.986e-20,7.461e-20,-0.0009,-108.15,0
LeftS00052,-20.2978,31.6370,3.352e-19,5.334e-19,9.978e-19,-0.0006,-106.79,0
LeftS00053,-20.2778,31.6525,7.779e-19,1.456e-18,4.013e-18,-0.0,-107.06,0
LeftS00055,-20.2545,31.7094,1.143e-18,1.030e-18,5.932e-19,0.0001,-108.91,0
LeftS00057,-20.2762,31.6525,1.420e-20,1.815e-20,2.100e-20,0.0003,-107.45,0
LeftS00065,-20.2696,31.6435,1.293e-19,1.326e-19,1.043e-19,-0.0002,-107.06,0
LeftS00071,-20.2642,31.6873,2.790e-19,2.770e-19,1.945e-19,0.0005,-108.68,0
LeftS00074,-20.2659,31.6450,2.198e-20,2.606e-20,2.630e-20,-0.0004,-106.71,0
LeftS00081,-20.2948,31.6098,3.446e-14,2.402e-14,8.488e-15,-0.0004,-106.18,0
LeftS00094,-20.2718,31.6293,4.210e-18,3.315e-18,1.506e-18,-0.0007,-106.81,0
LeftS00098,-20.2823,31.6606,1.337e-18,1.157e-18,6.182e-19,-0.0004,-107.87,0
LeftS00101,-20.2505,31.7351,1.168e-13,9.406e-14,4.278e-14,-0.0001,-108.65,1
LeftS00106,-20.2795,31.6544,6.902e-20,7.789e-20,6.966e-20,0.0002,-106.26,0
LeftS00112,-20.2795,31.6463,1.000e-19,1.079e-19,9.259e-20,0.0001,-106.28,0
LeftS00113,-20.2749,31.6537,1.447e-19,1.495e-19,1.142e-19,-0.0,-107.76,0
LeftS00116,-20.2383,31.7517,4.716e-20,5.361e-20,5.095e-20,0.0003,-108.64,0
LeftS00119,-20.2652,31.6594,5.093e-20,6.211e-20,6.536e-20,0.0006,-108.48,0
LeftS00125,-20.2763,31.6579,3.421e-19,5.128e-19,8.335e-19,-0.0005,-108.54,0
LeftS00126,-20.2676,31.6741,3.094e-19,3.168e-19,2.343e-19,0.0003,-108.49,0
LeftS00129,-20.2786,31.6812,3.980e-19,3.928e-19,2.844e-19,0.0005,-108.79,0
LeftS00130,-20.2556,31.6045,4.099e-19,4.130e-19,2.960e-19,0.0006,-107.05,0
LeftS00133,-20.3230,31.6032,1.323e-19,1.406e-19,1.169e-19,0.0003,-106.42,0
LeftS00134,-20.3093,31.6660,3.025e-18,4.899e-18,9.525e-18,0.0006,-107.43,0
LeftS00139,-20.2854,31.7133,3.150e-19,3.078e-19,2.071e-19,-0.0006,-108.12,0
LeftS00143,-20.2573,31.7107,1.383e-20,1.763e-20,2.029e-20,0.0005,-108.9,0
LeftS00144,-20.2812,31.6543,1.897e-18,1.614e-18,8.596e-19,-0.0001,-107.18,0
LeftS00152,-20.3236,31.4522,9.058e-20,1.057e-19,1.017e-19,0.0002,-106.67,0
LeftS00154,-20.2080,31.6681,7.432e-20,8.014e-20,6.801e-20,-0.0007,-107.82,0
LeftS00155,-20.3210,31.5844,3.037e-19,3.220e-19,2.697e-19,0.0003,-106.53,0
LeftS00156,-20.2771,31.6576,5.090e-20,6.084e-20,6.445e-20,0.0004,-107.91,0
LeftS00162,-20.2762,31.6785,1.762e-19,1.809e-19,1.444e-19,0.0008,-108.53,0
LeftS00163,-20.2612,31.6119,8.040e-20,9.136e-20,8.381e-20,0.0002,-106.97,0
LeftS00168,-20.2768,31.6311,5.980e-19,5.782e-19,3.960e-19,-0.0004,-106.29,0
LeftS00169,-20.2850,31.5285,1.908e-19,2.019e-19,1.656e-19,-0.0001,-106.69,0
LeftS00176,-20.2207,31.7908,3.668e-20,4.531e-20,4.936e-20,-0.0002,-108.52,0
LeftS00179,-20.2782,31.6507,2.306e-18,3.808e-18,7.998e-18,-0.0006,-107.04,0
LeftS00180,-20.3183,31.5340,9.650e-19,8.338e-19,4.560e-19,-0.0001,-106.51,0
LeftS00181,-20.2956,31.6113,1.036e-19,1.134e-19,1.029e-19,-0.0002,-105.95,0
LeftS00189,-20.2427,31.6852,2.665e-18,2.225e-18,1.078e-18,0.0006,-108.41,0
LeftS00193,-20.2681,31.6578,2.716e-18,5.198e-18,1.438e-17,-0.0003,-108.24,0
LeftS00202,-20.2838,31.6499,1.214e-20,1.564e-20,1.892e-20,-0.0001,-106.37,0
LeftS00203,-20.2795,31.6326,2.988e-20,3.550e-20,3.616e-20,0.0006,-106.23,0
LeftS00204,-20.2721,31.6575,7.230e-20,8.290e-20,7.703e-20,0.0003,-108.14,0
