Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
BottomS15042,2.4293,-5.3171,1.369e-20,1.781e-20,2.235e-20,0.0005,88.4,0
BottomS15044,2.4651,-5.2824,3.713e-20,4.696e-20,5.548e-20,0.0006,89.3,0
BottomS15045,2.4383,-5.2772,6.732e-20,7.724e-20,7.471e-20,-0.0001,89.11,0
BottomS15050,2.4067,-5.3111,1.850e-19,1.971e-19,1.563e-19,0.0001,89.93,0
BottomS15051,2.4571,-5.2781,2.623e-19,2.508e-19,1.595e-19,-0.0,90.07,0
BottomS15053,2.4535,-5.3423,6.419e-19,1.064e-18,2.215e-18,0.0005,89.38,0
BottomS15055,2.3728,-5.3505,4.627e-18,1.086e-17,4.544e-17,-0.0002,89.8,0
BottomS15056,2.4310,-5.3227,3.332e-18,2.872e-18,1.523e-18,-0.0005,89.31,0
BottomS15058,2.3887,-5.3248,4.182e-20,5.167e-20,5.795e-20,-0.0003,88.55,0
BottomS15059,2.4334,-5.3007,1.620e-20,2.008e-20,2.282e-20,0.0002,89.02,0
BottomS15060,2.4400,-5.3516,2.066e-20,2.521e-20,2.810e-20,-0.0001,90.25,0
BottomS15061,2.4321,-5.2616,2.770e-18,2.374e-18,1.292e-18,-0.0,89.39,0
BottomS15062,2.4875,-5.2864,2.840e-18,2.432e-18,1.245e-18,-0.0,88.0,0
BottomS15063,2.4095,-5.2852,2.585e-18,4.485e-18,1.006e-17,-0.0004,88.76,0
BottomS15064,2.4456,-5.2995,2.419e-18,5.649e-18,2.284e-17,0.0002,89.98,0
BottomS15065,2.4626,-5.3114,2.605e-20,3.284e-20,3.852e-20,-0.0008,88.56,0
BottomS15066,2.4204,-5.3667,8.110e-19,1.266e-18,2.338e-18,0.0003,88.83,0
BottomS15068,2.4072,-5.2955,2.080e-18,3.870e-18,9.875e-18,0.0005,89.14,0
BottomS15070,2.3800,-5.2890,1.814e-18,4.357e-18,1.990e-17,-0.0,90.02,0
BottomS15074,2.4089,-5.3033,1.653e-19,1.688e-19,1.236e-19,-0.0004,88.99,0
BottomS15075,2.4100,-5.2706,1.289e-18,1.256e-18,8.410e-19,0.0,88.59,0
BottomS15077,2.4279,-5.3533,2.366e-18,2.011e-18,1.043e-18,0.0007,88.19,0
BottomS15080,2.4291,-5.3160,3.999e-18,3.442e-18,1.828e-18,0.0004,88.55,0
BottomS15081,2.3618,-5.2696,2.631e-18,2.112e-18,9.822e-19,-0.0009,88.99,0
BottomS15082,2.4245,-5.2977,3.010e-18,2.491e-18,1.221e-18,-0.0008,89.23,0
BottomS15085,2.3923,-5.2774,4.388e-19,4.432e-19,3.347e-19,0.0007,88.29,0
BottomS15086,2.4282,-5.3852,7.689e-20,8.491e-20,7.359e-20,-0.0003,88.94,0
BottomS15088,2.3997,-5.3401,5.681e-18,9.871e-18,2.191e-17,0.0001,89.62,0
BottomS15089,2.4398,-5.3044,4.879e-19,8.945e-19,2.266e-18,0.0005,88.24,0
BottomS15092,2.3767,-5.2769,3.458e-20,3.892e-20,3.642e-20,-0.0,89.24,0
BottomS15093,2.4750,-5.3370,1.997e-19,1.995e-19,1.498e-19,-0.0005,89.29,0
BottomS15094,2.4910,-5.2725,3.518e-20,4.506e-20,5.399e-20,0.0009,89.11,0
BottomS15095,2.4392,-5.3071,5.783e-14,4.995e-14,2.647e-14,0.0014,88.71,1
BottomS15097,2.4025,-5.3323,8.364e-20,9.244e-20,8.109e-20,-0.0005,89.28,0
BottomS15100,2.4675,-5.3074,2.910e-18,2.530e-18,1.353e-18,-0.0001,90.2,0
BottomS15102,2.4502,-5.2945,2.469e-19,2.550e-19,2.049e-19,0.0007,89.38,0
BottomS15103,2.4836,-5.3089,6.065e-19,5.682e-19,3.587e-19,0.0006,88.45,0
BottomS15104,2.3601,-5.3429,1.283e-18,3.006e-18,1.291e-17,0.0002,89.0,0
BottomS15106,2.3971,-5.2905,2.428e-18,3.352e-18,4.788e-18,0.0001,88.46,0
BottomS15107,2.4155,-5.3266,4.632e-18,3.812e-18,1.868e-18,-0.0003,90.05,0
BottomS15109,2.4349,-5.3023,9.567e-20,1.039e-19,8.433e-20,0.0011,88.59,0
BottomS15110,2.4194,-5.3202,1.853e-14,1.258e-14,4.061e-15,0.0004,88.28,0
BottomS15111,2.4244,-5.3184,6.829e-19,6.308e-19,3.832e-19,-0.0003,89.07,0
BottomS15115,2.4140,-5.3129,1.007e-18,8.892e-19,4.944e-19,0.0005,88.46,0
BottomS15118,2.4442,-5.2946,1.007e-20,1.308e-20,1.577e-20,0.001,88.24,0
BottomS15122,2.4179,-5.3097,6.073e-14,4.356e-14,1.648e-14,0.0004,89.56,0
BottomS15123,2.4860,-5.3055,1.168e-18,2.118e-18,5.263e-18,-0.0001,88.86,0
BottomS15125,2.4258,-5.2676,5.946e-19,1.034e-18,2.328e-18,-0.0004,89.51,0
BottomS15126,2.4065,-5.3129,7.862e-19,7.026e-19,4.009e-19,0.0014,89.06,0
BottomS15129,2.4095,-5.2939,2.670e-18,6.137e-18,2.452e-17,-0.0003,90.13,0
BottomS15131,2.4358,-5.3043,3.265e-20,4.150e-20,5.036e-20,0.0001,89.51,0
BottomS15132,2.3422,-5.3141,2.350e-18,1.982e-18,1.032e-18,-0.0006,89.89,0
BottomS15137,2.4106,-5.3173,4.660e-19,8.309e-19,2.010e-18,0.0012,89.29,0
BottomS15138,2.4101,-5.3304,1.600e-18,2.694e-18,5.696e-18,0.0007,90.21,0
BottomS15139,2.4738,-5.2860,1.609e-18,3.002e-18,8.198e-18,-0.0006,89.06,0
BottomS15140,2.4234,-5.2892,1.333e-18,2.285e-18,4.882e-18,-0.0003,88.34,0
BottomS15141,2.3783,-5.2821,1.535e-18,1.319e-18,7.194e-19,-0.0004,89.19,0
BottomS15144,2.4301,-5.3275,1.052e-18,1.682e-18,3.154e-18,-0.0002,88.58,0
BottomS15146,2.4007,-5.3225,2.351e-20,2.957e-20,3.428e-20,-0.0006,88.93,0
BottomS15147,2.3847,-5.3082,6.528e-17,4.725e-17,1.852e-17,-0.0007,88.8,0
BottomS15149,2.3964,-5.3109,2.738e-18,3.788e-18,5.511e-18,-0.0002,87.95,0
BottomS15150,2.4825,-5.3090,6.428e-19,6.265e-19,4.145e-19,0.0007,88.11,0
BottomS15152,2.4005,-5.2887,1.570e-18,2.599e-18,5.164e-18,0.0003,89.91,0
BottomS15153,2.3985,-5.2824,4.618e-19,4.544e-19,3.137e-19,-0.0004,89.32,0
BottomS15155,2.4484,-5.3258,6.236e-19,5.767e-19,3.640e-19,0.0003,89.05,0
BottomS15157,2.4399,-5.3376,7.846e-19,7.188e-19,4.414e-19,0.0001,89.43,0
BottomS15158,2.3982,-5.2897,2.352e-19,2.506e-19,2.030e-19,0.0,90.0,0
BottomS15159,2.4371,-5.3250,1.020e-17,7.526e-18,2.988e-18,-0.0008,89.56,0
BottomS15163,2.4229,-5.3127,8.501e-20,9.560e-20,8.586e-20,-0.0001,88.68,0
BottomS15164,2.4583,-5.2948,1.120e-19,1.281e-19,1.190e-19,-0.0001,88.47,0
BottomS15166,2.3962,-5.3053,2.099e-14,1.423e-14,4.680e-15,-0.001,88.83,0
BottomS15169,2.4669,-5.3159,8.007e-19,7.129e-19,4.213e-19,-0.0004,88.71,0
BottomS15170,2.4143,-5.3164,2.646e-14,1.801e-14,5.935e-15,0.0001,88.64,0
BottomS15173,2.4327,-5.3407,6.701e-20,7.623e-20,6.869e-20,-0.0003,88.79,0
BottomS15174,2.4680,-5.3278,7.530e-19,7.057e-19,4.438e-19,0.0001,89.12,0
BottomS15178,2.3837,-5.2984,4.779e-19,7.611e-19,1.413e-18,-0.0008,88.67,0
BottomS15180,2.4045,-5.2858,1.127e-20,1.482e-20,1.790e-20,-0.0009,90.17,0
BottomS15182,2.4691,-5.3493,4.913e-14,3.820e-14,1.648e-14,0.0001,89.51,1
BottomS15183,2.4313,-5.3292,2.211e-19,2.261e-19,1.685e-19,0.0001,89.54,0
BottomS15184,2.4698,-5.3624,1.044e-20,1.411e-20,1.879e-20,-0.0003,89.68,0
BottomS15186,2.4080,-5.2966,2.515e-19,2.607e-19,2.074e-19,0.001,89.12,0
BottomS15187,2.4425,-5.2885,1.602e-17,1.261e-17,5.623e-18,-0.0007,89.32,1
BottomS15191,2.4122,-5.2968,1.366e-18,2.450e-18,6.083e-18,0.0002,88.75,0
BottomS15192,2.3851,-5.3144,8.301e-20,9.269e-20,8.149e-20,-0.0,87.98,0
BottomS15193,2.4147,-5.2859,6.219e-19,5.724e-19,3.582e-19,0.0005,88.88,0
BottomS15197,2.3940,-5.2950,2.237e-18,1.917e-18,9.971e-19,0.0004,90.02,0
BottomS15199,2.4466,-5.2879,1.119e-18,9.688e-19,5.322e-19,0.0,89.48,0
BottomS15201,2.4331,-5.3202,5.827e-19,9.189e-19,1.662e-18,-0.0002,89.96,0
BottomS15206,2.3633,-5.3106,4.847e-18,4.012e-18,2.067e-18,0.0001,88.61,0
BottomS15207,2.4785,-5.2883,5.152e-19,9.147e-19,2.147e-18,-0.0003,88.37,0
BottomS15208,2.4485,-5.3109,1.270e-19,1.399e-19,1.223e-19,0.0007,89.66,0
