Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
BottomDG0001,15.2364,-14.7460,8.089e-18,6.633e-18,3.183e-18,55.6266,1236.06
BottomDG0065,-26.0674,-19.9888,1.309e-16,9.264e-17,3.248e-17,236.2643,530.26
BottomDG0066,-26.1213,-18.9650,4.403e-17,3.471e-17,1.579e-17,97.6806,530.5
BottomDG0067,-26.9157,-20.4103,4.662e-17,3.721e-17,1.592e-17,100.7876,530.3
BottomDG0068,-26.3315,-19.8708,3.120e-17,2.271e-17,1.062e-17,169.7124,530.33
BottomDG0069,-25.1947,-19.4130,4.733e-17,3.808e-17,1.805e-17,93.9149,530.36
BottomDG0070,-26.2351,-20.4124,4.364e-17,3.922e-17,1.692e-17,117.4062,530.51
BottomDG0071,-25.6092,-20.6633,4.708e-17,3.631e-17,2.048e-17,107.909,530.22
BottomDG0072,-25.7897,-20.2729,3.824e-17,2.970e-17,1.278e-17,187.8892,530.29
BottomDG0073,-26.7607,-20.1589,4.704e-17,3.902e-17,1.670e-17,99.851,530.06
BottomDG0074,-25.1928,-19.6759,5.290e-17,4.103e-17,1.817e-17,113.4153,530.41
BottomDG0075,-25.8460,-19.6503,4.167e-17,3.902e-17,1.706e-17,85.2981,530.59
BottomDG0076,-27.0682,-19.8408,2.909e-17,2.358e-17,9.694e-18,134.5338,530.09
BottomDG0077,-25.7130,-20.1769,3.198e-17,2.643e-17,1.204e-17,130.6208,530.29
BottomDG0078,-26.5913,-20.7007,5.027e-17,3.844e-17,1.813e-17,97.5108,530.48
BottomDG0079,-26.7846,-20.3256,4.526e-17,3.513e-17,1.564e-17,88.7174,530.12
BottomDG0080,-25.5536,-20.9898,4.720e-17,3.747e-17,1.845e-17,89.5414,530.49
BottomDG0081,-26.1870,-20.8356,3.172e-17,2.686e-17,1.219e-17,108.7941,530.39
BottomDG0082,-26.5761,-20.0375,3.627e-17,2.776e-17,1.341e-17,186.4203,530.48
BottomDG0083,-26.0290,-20.6390,3.080e-17,2.483e-17,1.211e-17,157.6372,530.38
BottomDG0084,-25.1512,-19.8211,3.017e-17,2.378e-17,1.128e-17,128.2053,530.44
BottomDG0085,-27.1948,-20.4781,3.921e-17,3.664e-17,1.582e-17,97.7821,530.34
BottomDG0086,-25.1465,-20.5545,4.707e-17,3.756e-17,1.756e-17,96.6624,530.45
BottomDG0087,-25.5526,-20.8299,4.552e-17,3.839e-17,1.557e-17,82.4396,530.27
BottomDG0088,-25.3977,-19.4511,4.540e-17,3.782e-17,1.435e-17,96.907,530.35
BottomDG0089,-26.7309,-19.6055,3.153e-17,2.538e-17,1.105e-17,116.1744,530.19
BottomDG0090,-25.6023,-20.1734,3.817e-17,3.308e-17,1.469e-17,107.3063,530.44
BottomDG0091,-26.7298,-19.7424,4.658e-17,4.010e-17,1.760e-17,124.9145,530.64
BottomDG0092,-26.3396,-19.6294,4.387e-17,3.245e-17,1.659e-17,91.871,530.21
BottomDG0104,39.9564,-33.9197,1.299e-17,1.137e-17,4.744e-18,154.1619,930.79
BottomDG0105,39.7539,-34.0667,1.791e-17,1.582e-17,7.002e-18,67.4371,930.53
